scheme	sampling_unit_code	point_code	type	grts_ranking	is_centroid	grts_ranking_draw	legacy_site	x	y
58	2603314_7140_meso	2603314_1	80	2603314	1	2603314	0	224765.6	185006.1
58	2608566_7140_meso	2608566_1	80	2608566	1	2608566	0	203165.6	193742.1
58	2611638_7140_meso	2611638_1	80	2611638	1	2611638	0	208413.6	190126.1
58	2626166_7140_oli	2626166_1	82	2626166	1	2626166	0	215133.6	203630.1
58	2635382_7140_oli	2635382_1	82	2635382	1	2635382	0	213469.6	203726.1
58	2645158_7140_meso	2645158_1	80	2645158	1	2645158	0	201053.6	185646.1
58	266870_7140_oli	266870_1	82	266870	1	266870	0	215293.6	203342.1
58	267986_7140_meso	267986_1	80	267986	1	267986	0	222941.6	187374.1
58	267986_7140_meso	267986_2	80	923346	0	267986	0	222937.73	187353.61
58	2680290_7140_meso	2680290_1	80	2680290	1	2680290	0	251613.6	206958.1
58	2684534_7140_oli	2684534_1	82	2684534	1	2684534	0	213789.6	204142.1
58	2691702_7140_oli	2691702_1	82	2691702	1	2691702	0	214781.6	203566.1
58	2700918_7140_oli	2700918_1	82	2700918	1	2700918	0	213373.6	204046.1
58	271030_7140_meso	271030_1	80	271030	1	271030	0	213917.6	187918.1
58	2741686_7140_meso	2741686_1	80	2741686	1	2741686	0	207197.6	189326.1
58	2745494_7140_meso	2745494_1	80	2745494	1	2745494	0	167837.6	206670.1
58	2749366_7140_meso	2749366_1	80	2749366	1	2749366	0	218429.6	198990.1
58	2750070_7140_oli	2750070_1	82	2750070	1	2750070	0	214333.6	203854.1
58	2767798_7140_meso	2767798_1	80	2767798	1	2767798	0	214205.6	197006.1
58	2789522_7140_meso	2789522_1	80	2789522	1	2789522	0	242141.6	208334.1
58	2798518_7140_meso	2798518_1	80	2798518	1	2798518	0	218205.6	199214.1
58	2799826_7140_meso	2799826_1	80	2799826	1	2799826	0	218845.6	198702.1
58	2814902_7140_oli	2814902_1	82	2814902	1	2814902	0	218365.6	198190.1
58	2823606_7140_meso	2823606_1	80	2823606	1	2823606	0	206845.6	188814.1
58	282614_7140_meso	282614_1	80	282614	1	282614	0	189117.6	217774.1
58	282614_7140_meso	282614_2	80	282614	0	282614	0	189107.81	217774.41
58	2841014_7140_meso	2841014_1	80	2841014	1	2841014	0	209597.6	190542.1
58	2880438_7140_meso	2880438_1	80	2880438	1	2880438	0	218109.6	198926.1
58	2888310_7140_oli	2888310_1	82	2888310	1	2888310	0	215453.6	203694.1
58	2937462_7140_oli	2937462_1	82	2937462	1	2937462	0	215485.6	203182.1
58	2943734_7140_meso	2943734_1	80	2943734	1	2943734	0	190397.6	210190.1
58	2945974_7140_oli	2945974_1	82	2945974	1	2945974	0	218013.6	198158.1
58	2946678_7140_oli	2946678_1	82	2946678	1	2946678	0	213725.6	204142.1
58	2948790_7140_meso	2948790_1	80	2948790	1	2948790	0	216605.6	188206.1
58	2962358_7140_meso	2962358_1	80	2962358	1	2962358	0	216957.6	198446.1
58	2977246_7140_oli	2977246_1	82	2977246	1	2977246	0	165117.6	226798.1
58	2978486_7140_meso	2978486_1	80	2978486	1	2978486	0	210621.6	186702.1
58	3011510_7140_meso	3011510_1	80	3011510	1	3011510	0	218493.6	198638.1
58	3012214_7140_oli	3012214_1	82	3012214	1	3012214	0	214141.6	203950.1
58	301650_7140_oli	301650_1	82	301650	1	301650	0	239069.6	190158.1
58	3020498_7140_meso	3020498_1	80	3020498	1	3020498	0	222845.6	187342.1
58	3035830_7140_meso	3035830_1	80	3035830	1	3035830	0	214397.6	186734.1
58	3060662_7140_meso	3060662_1	80	3060662	1	3060662	0	218397.6	199150.1
58	3081398_7140_meso	3081398_1	80	3081398	1	3081398	0	203869.6	194126.1
58	3088310_7140_meso	3088310_1	80	3088310	1	3088310	0	215389.6	197198.1
58	3101622_7140_meso	3101622_1	80	3101622	1	3101622	0	216509.6	198158.1
58	3150454_7140_oli	3150454_1	82	3150454	1	3150454	0	215389.6	203406.1
58	317878_7140_meso	317878_1	80	317878	1	317878	0	209149.6	190894.1
58	318450_7140_oli	318450_1	82	318450	1	318450	0	240349.6	180654.1
58	3185198_7140_oli	3185198_1	82	3185198	1	3185198	0	195709.6	225550.1
58	3192390_7140_meso	3192390_1	80	3192390	1	3192390	0	169661.6	167502.1
58	3202998_7140_meso	3202998_1	80	3202998	1	3202998	0	215837.6	197838.1
58	3208822_7140_oli	3208822_1	82	3208822	1	3208822	0	213661.6	203918.1
58	320994_7140_meso	320994_1	80	320994	1	320994	0	251581.6	207182.1
58	3215990_7140_oli	3215990_1	82	3215990	1	3215990	0	215037.6	203726.1
58	3219382_7140_meso	3219382_1	80	3219382	1	3219382	0	215005.6	197166.1
58	3219382_7140_meso	3219382_2	80	3219382	0	3219382	0	215016.97	197164.88
58	3223006_7140_oli	3223006_1	82	3223006	1	3223006	0	164893.6	228782.1
58	3225206_7140_oli	3225206_1	82	3225206	1	3225206	0	213149.6	204206.1
58	3229302_7140_oli	3229302_1	82	3229302	1	3229302	0	213629.6	204462.1
58	3232374_7140_oli	3232374_1	82	3232374	1	3232374	0	215709.6	203342.1
58	325238_7140_oli	325238_1	82	325238	1	325238	0	213917.6	203982.1
58	3273654_7140_meso	3273654_1	80	3273654	1	3273654	0	218205.6	198798.1
58	3300078_7140_oli	3300078_1	82	3300078	1	3300078	0	202813.6	222990.1
58	3319506_7140_oli	3319506_1	82	3319506	1	3319506	0	223869.6	188782.1
58	3358866_7140_meso	3358866_1	80	3358866	1	3358866	0	242141.6	208462.1
58	3367542_7140_oli	3367542_1	82	3367542	1	3367542	0	215901.6	205070.1
58	3393142_7140_oli	3393142_1	82	3393142	1	3393142	0	213149.6	204366.1
58	3411958_7140_meso	3411958_1	80	3411958	1	3411958	0	188893.6	217102.1
58	3412598_7140_oli	3412598_1	82	3412598	1	3412598	0	215133.6	203342.1
58	341622_7140_oli	341622_1	82	341622	1	341622	0	213373.6	203950.1
58	3447342_7140_oli	3447342_1	82	3447342	1	3447342	0	195933.6	225518.1
58	3450578_7140_oli	3450578_1	82	3450578	1	3450578	0	224349.6	188654.1
58	3470966_7140_oli	3470966_1	82	3470966	1	3470966	0	213853.6	203982.1
58	3485302_7140_meso	3485302_1	80	3485302	1	3485302	0	210717.6	206958.1
58	3487350_7140_oli	3487350_1	82	3487350	1	3487350	0	213469.6	203854.1
58	3502814_7140_oli	3502814_1	82	3502814	1	3502814	0	154717.6	232366.1
58	3535798_7140_meso	3535798_1	80	3535798	1	3535798	0	218365.6	199022.1
58	3539678_7140_oli	3539678_1	82	3539678	1	3539678	0	153949.6	232942.1
58	3601334_7140_oli	3601334_1	82	3601334	1	3601334	0	218493.6	198126.1
58	3628018_7140_meso	3628018_1	80	3628018	1	3628018	0	240765.6	181070.1
58	3645366_7140_meso	3645366_1	80	3645366	1	3645366	0	215229.6	197070.1
58	3664630_7140_meso	3664630_1	80	3664630	1	3664630	0	190077.6	209614.1
58	3674742_7140_oli	3674742_1	82	3674742	1	3674742	0	215229.6	203726.1
58	369974_7140_meso	369974_1	80	369974	1	369974	0	193181.6	189454.1
58	3732406_7140_meso	3732406_1	80	3732406	1	3732406	0	217853.6	198574.1
58	3732406_7140_meso	3732406_2	80	3732406	0	3732406	0	217856.92	198563.94
58	3736182_7140_meso	3736182_1	80	3736182	1	3736182	0	217629.6	205774.1
58	3740278_7140_oli	3740278_1	82	3740278	1	3740278	0	214781.6	203694.1
58	3749494_7140_oli	3749494_1	82	3749494	1	3749494	0	213277.6	204206.1
58	3750838_7140_meso	3750838_1	80	3750838	1	3750838	0	213597.6	196590.1
58	3790582_7140_meso	3790582_1	80	3790582	1	3790582	0	189917.6	209614.1
58	3794070_7140_meso	3794070_1	80	3794070	1	3794070	0	167773.6	206638.1
58	3829430_7140_meso	3829430_1	80	3829430	1	3829430	0	215261.6	188494.1
58	3841910_7140_meso	3841910_1	80	3841910	1	3841910	0	206237.6	204110.1
58	3847094_7140_meso	3847094_1	80	3847094	1	3847094	0	218237.6	199342.1
58	3848402_7140_oli	3848402_1	82	3848402	1	3848402	0	218877.6	198798.1
58	3863478_7140_oli	3863478_1	82	3863478	1	3863478	0	218205.6	198190.1
58	390070_7140_meso	390070_1	80	390070	1	390070	0	218237.6	199022.1
58	390774_7140_oli	390774_1	82	390774	1	390774	0	214045.6	204110.1
58	3926774_7140_meso	3926774_1	80	3926774	1	3926774	0	190109.6	209806.1
58	3936886_7140_oli	3936886_1	82	3936886	1	3936886	0	215421.6	203726.1
58	3985078_7140_meso	3985078_1	80	3985078	1	3985078	0	215645.6	187566.1
58	3995254_7140_oli	3995254_1	82	3995254	1	3995254	0	213565.6	204014.1
58	399798_7140_meso	399798_1	80	399798	1	399798	0	209597.6	190958.1
58	4001782_7140_meso	4001782_1	80	4001782	1	4001782	0	188893.6	216846.1
58	4008897_7140_meso	4008897_1	80	4008897	1	4008897	0	72989.6	205582.1
58	4009590_7140_meso	4009590_1	80	4009590	1	4009590	0	210653.6	206990.1
58	4013534_7140_oli	4013534_1	82	4013534	1	4013534	0	165149.6	229038.1
58	4055510_7140_meso	4055510_1	80	4055510	1	4055510	0	179805.6	214606.1
58	4060790_7140_oli	4060790_1	82	4060790	1	4060790	0	214205.6	203790.1
58	4126326_7140_oli	4126326_1	82	4126326	1	4126326	0	213949.6	203726.1
58	4142006_7140_meso	4142006_1	80	4142006	1	4142006	0	217405.6	198382.1
58	4150198_7140_meso	4150198_1	80	4150198	1	4150198	0	216477.6	198318.1
58	4153974_7140_oli	4153974_1	82	4153974	1	4153974	0	215741.6	205134.1
58	4159022_7140_meso	4159022_1	80	4159022	1	4159022	0	202109.6	224142.1
58	419538_7140_oli	419538_1	82	419538	1	419538	0	223581.6	188718.1
58	4199030_7140_oli	4199030_1	82	4199030	1	4199030	0	215357.6	203310.1
58	4253154_7140_meso	4253154_1	80	4253154	1	4253154	0	251773.6	207118.1
58	425702_7140_meso	425702_1	80	425702	1	425702	0	215133.6	185582.1
58	4257398_7140_oli	4257398_1	82	4257398	1	4257398	0	213597.6	203822.1
58	4264566_7140_oli	4264566_1	82	4264566	1	4264566	0	214909.6	203662.1
58	4273782_7140_oli	4273782_1	82	4273782	1	4273782	0	213117.6	204142.1
58	4277878_7140_oli	4277878_1	82	4277878	1	4277878	0	213597.6	204334.1
58	4280950_7140_oli	4280950_1	82	4280950	1	4280950	0	215581.6	203246.1
58	4305846_7140_meso	4305846_1	80	4305846	1	4305846	0	218109.6	199150.1
58	4314870_7140_meso	4314870_1	80	4314870	1	4314870	0	189949.6	209838.1
58	4322014_7140_oli	4322014_1	82	4322014	1	4322014	0	153981.6	232910.1
58	4322230_7140_meso	4322230_1	80	4322230	1	4322230	0	218269.6	198830.1
58	4348654_7140_oli	4348654_1	82	4348654	1	4348654	0	202909.6	223182.1
58	4370774_7140_meso	4370774_1	80	4370774	1	4370774	0	184701.6	191406.1
58	4370774_7140_meso	4370774_2	80	4370774	0	4370774	0	184716.38	191404.58
58	4416118_7140_oli	4416118_1	82	4416118	1	4416118	0	215933.6	205166.1
58	4422582_7140_meso	4422582_1	80	4422582	1	4422582	0	213469.6	196430.1
58	4423666_7140_oli	4423666_1	82	4423666	1	4423666	0	239933.6	182990.1
58	4441718_7140_oli	4441718_1	82	4441718	1	4441718	0	213053.6	204302.1
58	4441846_7140_oli	4441846_1	82	4441846	1	4441846	0	186109.6	210126.1
58	4461174_7140_oli	4461174_1	82	4461174	1	4461174	0	215229.6	203342.1
58	447926_7140_meso	447926_1	80	447926	1	447926	0	206717.6	189102.1
58	4480166_7140_meso	4480166_1	80	4480166	1	4480166	0	200957.6	185678.1
58	4495918_7140_oli	4495918_1	82	4495918	1	4495918	0	196061.6	225550.1
58	4495954_7140_oli	4495954_1	82	4495954	1	4495954	0	239005.6	190158.1
58	4512754_7140_oli	4512754_1	82	4512754	1	4512754	0	240349.6	180622.1
58	4515298_7140_meso	4515298_1	80	4515298	1	4515298	0	251613.6	207150.1
58	4519542_7140_oli	4519542_1	82	4519542	1	4519542	0	214013.6	203950.1
58	4522718_7140_oli	4522718_1	82	4522718	1	4522718	0	153341.6	233134.1
58	4526802_7140_meso	4526802_1	80	4526802	1	4526802	0	219325.6	193198.1
58	4533878_7140_meso	4533878_1	80	4533878	1	4533878	0	210717.6	206894.1
58	4535926_7140_oli	4535926_1	82	4535926	1	4535926	0	213277.6	203950.1
58	456310_7140_oli	456310_1	82	456310	1	456310	0	213693.6	203726.1
58	4584374_7140_meso	4584374_1	80	4584374	1	4584374	0	218173.6	199022.1
58	4585078_7140_oli	4585078_1	82	4585078	1	4585078	0	214141.6	204046.1
58	4613842_7140_oli	4613842_1	82	4613842	1	4613842	0	223581.6	188654.1
58	4650614_7140_oli	4650614_1	82	4650614	1	4650614	0	213725.6	203694.1
58	4666294_7140_meso	4666294_1	80	4666294	1	4666294	0	217309.6	198414.1
58	4674486_7140_meso	4674486_1	80	4674486	1	4674486	0	216189.6	198254.1
58	4676594_7140_meso	4676594_1	80	4676594	1	4676594	0	240829.6	181198.1
58	4705974_7140_meso	4705974_1	80	4705974	1	4705974	0	216573.6	187470.1
58	4713206_7140_meso	4713206_1	80	4713206	1	4713206	0	190173.6	209614.1
58	4716150_7140_oli	4716150_1	82	4716150	1	4716150	0	214333.6	203694.1
58	471990_7140_meso	471990_1	80	471990	1	471990	0	217245.6	198478.1
58	4723318_7140_oli	4723318_1	82	4723318	1	4723318	0	215229.6	203598.1
58	4726_7140_oli	4726_1	82	4726	1	4726	0	215389.6	203342.1
58	4765682_7140_oli	4765682_1	82	4765682	1	4765682	0	238685.6	181134.1
58	4775862_7140_meso	4775862_1	80	4775862	1	4775862	0	215869.6	197870.1
58	4781686_7140_oli	4781686_1	82	4781686	1	4781686	0	213853.6	204078.1
58	4788854_7140_oli	4788854_1	82	4788854	1	4788854	0	214621.6	203566.1
58	4798070_7140_oli	4798070_1	82	4798070	1	4798070	0	213437.6	204142.1
58	482290_7140_meso	482290_1	80	482290	1	482290	0	240861.6	181198.1
58	4846518_7140_meso	4846518_1	80	4846518	1	4846518	0	218429.6	199086.1
58	4847222_7140_oli	4847222_1	82	4847222	1	4847222	0	214301.6	203918.1
58	4895670_7140_meso	4895670_1	80	4895670	1	4895670	0	218269.6	199342.1
58	4896978_7140_meso	4896978_1	80	4896978	1	4896978	0	218653.6	198638.1
58	4912054_7140_oli	4912054_1	82	4912054	1	4912054	0	218237.6	198254.1
58	4923062_7140_meso	4923062_1	80	4923062	1	4923062	0	216605.6	187374.1
58	4975350_7140_meso	4975350_1	80	4975350	1	4975350	0	190173.6	209742.1
58	5034614_7140_oli	5034614_1	82	5034614	1	5034614	0	215389.6	203182.1
58	5108662_7140_meso	5108662_1	80	5108662	1	5108662	0	218525.6	198638.1
58	5128118_7140_meso	5128118_1	80	5128118	1	5128118	0	217341.6	195406.1
58	518902_7140_meso	518902_1	80	518902	1	518902	0	190109.6	209614.1
58	518902_7140_meso	518902_2	80	518902	0	518902	0	190115.48	209615.08
58	5194450_7140_meso	5194450_1	80	5194450	1	5194450	0	222045.6	193710.1
58	521846_7140_oli	521846_1	82	521846	1	521846	0	214365.6	203662.1
58	529014_7140_oli	529014_1	82	529014	1	529014	0	215293.6	203502.1
58	557686_7140_oli	557686_1	82	557686	1	557686	0	216861.6	205486.1
58	587382_7140_oli	587382_1	82	587382	1	587382	0	213789.6	204046.1
58	603766_7140_oli	603766_1	82	603766	1	603766	0	213469.6	204238.1
58	63094_7140_oli	63094_1	82	63094	1	63094	0	213565.6	203790.1
58	6604022_7140_oli	6604022_1	82	6604022	1	6604022	0	196093.6	216174.1
58	662514_7140_oli	662514_1	82	662514	1	662514	0	240125.6	180782.1
58	696182_7140_meso	696182_1	80	696182	1	696182	0	206269.6	204142.1
58	701366_7140_meso	701366_1	80	701366	1	701366	0	218333.6	199374.1
58	70262_7140_oli	70262_1	82	70262	1	70262	0	214813.6	203694.1
58	702674_7140_oli	702674_1	82	702674	1	702674	0	218685.6	198734.1
58	717750_7140_oli	717750_1	82	717750	1	717750	0	218173.6	198254.1
58	736182_7140_meso	736182_1	80	736182	1	736182	0	213789.6	196302.1
58	743862_7140_meso	743862_1	80	743862	1	743862	0	209533.6	190638.1
58	783286_7140_meso	783286_1	80	783286	1	783286	0	218109.6	199086.1
58	79478_7140_oli	79478_1	82	79478	1	79478	0	213053.6	204142.1
58	83574_7140_oli	83574_1	82	83574	1	83574	0	213565.6	204302.1
58	839350_7140_meso	839350_1	80	839350	1	839350	0	215709.6	187566.1
58	843702_7140_meso	843702_1	80	843702	1	843702	0	215645.6	197838.1
58	846582_7140_meso	846582_1	80	846582	1	846582	0	190301.6	210158.1
58	849526_7140_oli	849526_1	82	849526	1	849526	0	213565.6	204142.1
58	856054_7140_meso	856054_1	80	856054	1	856054	0	188925.6	217006.1
58	863862_7140_meso	863862_1	80	863862	1	863862	0	210589.6	206894.1
58	863862_7140_meso	863862_2	80	51195510	0	863862	0	210630.85	206906.75
58	865206_7140_meso	865206_1	80	865206	1	865206	0	216989.6	198510.1
58	86646_7140_oli	86646_1	82	86646	1	86646	0	215677.6	203246.1
58	880094_7140_oli	880094_1	82	880094	1	880094	0	165117.6	226926.1
58	880094_7140_oli	880094_2	82	61697502	0	880094	0	165119.86	226906.05
58	914358_7140_meso	914358_1	80	914358	1	914358	0	218589.6	198638.1
58	915062_7140_oli	915062_1	82	915062	1	915062	0	214077.6	203854.1
58	923346_7140_meso	923346_1	80	923346	1	923346	0	222941.6	187342.1
58	923346_7140_meso	923346_2	80	26089170	0	923346	0	222911.92	187338.33
58	938678_7140_meso	938678_1	80	938678	1	938678	0	214493.6	186830.1
58	943826_7140_oli	943826_1	82	943826	1	943826	0	223453.6	188718.1
58	959958_7140_oli	959958_1	82	959958	1	959958	0	184157.6	210830.1
58	980598_7140_oli	980598_1	82	980598	1	980598	0	213789.6	203726.1
58	996278_7140_meso	996278_1	80	996278	1	996278	0	217405.6	198510.1
58	998326_7140_meso	998326_1	80	998326	1	998326	0	213853.6	196430.1
59	VBI_131044_9120	10486273_1	92	10486273	0	NA	1	69942.2	215179.8
59	VBI_132097_9120	43348417_1	92	43348417	0	NA	1	74952.6	211698.1
59	VBI_135054_9120	6417345_1	92	6417345	0	NA	1	71941.9	204680.2
59	VBI_135069_9120	13533441_1	92	13533441	0	NA	1	70942.1	203679.8
59	VBI_135081_9120	22780161_1	92	22780161	0	NA	1	66942.2	202679.8
59	VBI_135082_9120	38920449_1	92	38920449	0	NA	1	67942.2	202679.8
59	VBI_135083_9120	34349313_1	92	34349313	0	NA	1	68942.2	202679.8
59	VBI_135098_9120	57374081_1	92	57374081	0	NA	1	67942.2	201679.8
59	VBI_135099_9120	47789441_1	92	47789441	0	NA	1	68942.2	201679.8
59	VBI_135132_9120	17761665_1	92	17761665	0	NA	1	69942.2	199679.8
59	VBI_136040_9120	40122561_1	92	40122561	0	NA	1	81942	205679.8
59	VBI_136102_9120	56227393_1	92	56227393	0	NA	1	79942	201679.8
59	VBI_136113_9120	32761921_1	92	32761921	0	NA	1	74938	200657.6
59	VBI_136114_9120	24253505_1	92	24253505	0	NA	1	75942.4	200680
59	VBI_136121_9120	47704129_1	92	47704129	0	NA	1	74942.3	200179.9
59	VBI_137011_9120	59769025_1	92	59769025	0	NA	1	84942.1	207179.7
59	VBI_137028_9120	3933377_1	92	3933377	0	NA	1	85947.7	206174.7
59	VBI_137035_9120	2323649_1	92	2323649	0	NA	1	84927.1	205679.3
59	VBI_137037_9120	32621761_1	92	32621761	0	NA	1	86956.1	205668.2
59	VBI_137052_9120	20530369_1	92	20530369	0	NA	1	85924.5	204675.6
59	VBI_137053_9120	63866049_1	92	63866049	0	NA	1	86937.2	204667.4
59	VBI_137054_9120	9770569_1	92	9770569	0	NA	1	87943.3	204677.6
59	VBI_137060_9120	64230593_1	92	64230593	0	NA	1	85946.2	204180.2
59	VBI_138019_9120	20799049_1	92	20799049	0	NA	1	92936.8	206686.8
59	VBI_138020_9120	10530377_1	92	10530377	0	NA	1	93958.5	206688.1
59	VBI_138027_9120	17617481_1	92	17617481	0	NA	1	92943	206181
59	VBI_138028_9120	54329929_1	92	54329929	0	NA	1	93943	206176.8
59	VBI_138036_9120	64094793_1	92	64094793	0	NA	1	93939.9	205685.7
59	VBI_138097_9120	5950409_1	92	5950409	0	NA	1	90939.6	201676.9
59	VBI_138098_9120	30790601_1	92	30790601	0	NA	1	91942.3	201679.5
59	VBI_142137_9120	34694153_1	92	34694153	0	NA	1	106942.2	209179.8
59	VBI_144048_9120	21812841_1	92	21812841	0	NA	1	129942.2	215179.6
59	VBI_144055_9120	32872041_1	92	32872041	0	NA	1	128942.3	214680
59	VBI_144056_9120	30856809_1	92	30856809	0	NA	1	129942.3	214679.7
59	VBI_147004_9120	36363529_1	92	36363529	0	NA	1	117942.3	207679.8
59	VBI_147059_9120	57558281_1	92	57558281	0	NA	1	116937.7	204177.2
59	VBI_147067_9120	8602889_1	92	8602889	0	NA	1	116942.2	203679.9
59	VBI_148087_9120	6857577_1	92	6857577	0	NA	1	128942.3	202679.8
59	VBI_148095_9120	42930601_1	92	42930601	0	NA	1	128950	202179.6
59	VBI_154004_9120	24002966_1	92	24002966	0	NA	1	157942	217679.6
59	VBI_154032_9120	50123670_1	92	50123670	0	NA	1	161942.4	216179.6
59	VBI_154072_9120_qb	65129366_1	93	65129366	0	NA	1	161941.9	213680
59	VBI_154091_9120	10548630_1	92	10548630	0	NA	1	156942.1	212179.6
59	VBI_154101_9120	41687446_1	92	41687446	0	NA	1	158942.3	211679.8
59	VBI_157051_9120	15813929_1	92	15813929	0	NA	1	148942.2	204679.8
59	VBI_157054_9120	61149481_1	92	61149481	0	NA	1	151942.3	204679.7
59	VBI_157063_9120	28541225_1	92	28541225	0	NA	1	152942.3	204179.8
59	VBI_157084_9120	66842921_1	92	66842921	0	NA	1	149916.5	202692.5
59	VBI_157091_9120	9819369_1	92	9819369	0	NA	1	148941.9	202180
59	VBI_158033_9120	23456406_1	92	23456406	0	NA	1	154890	205707.4
59	VBI_158103_9120	49919510_1	92	49919510	0	NA	1	160909.9	201641.3
59	VBI_161082_9120	46603158_1	92	46603158	0	NA	1	163946.6	212683.1
59	VBI_161085_9120	31602582_1	92	31602582	0	NA	1	166942	212679.8
59	VBI_161093_9120	34285462_1	92	34285462	0	NA	1	166949.6	212170.4
59	VBI_161111_9120	59234198_1	92	59234198	0	NA	1	168942	211179.8
59	VBI_161132_9120	6911126_1	92	6911126	0	NA	1	165933.7	209681.4
59	VBI_161133_9120	3208342_1	92	3208342	0	NA	1	166942.1	209680.1
59	VBI_162019_9120	65592534_1	92	65592534	0	NA	1	172921.3	216616.7
59	VBI_162025_9120	7060694_1	92	7060694	0	NA	1	170944.6	216168.1
59	VBI_162035_9120	58576086_1	92	58576086	0	NA	1	172914	215681.1
59	VBI_162042_9120	33115350_1	92	33115350	0	NA	1	171942.9	215172.3
59	VBI_162043_9120	36179158_1	92	36179158	0	NA	1	172941.1	215179
59	VBI_162090_9120	54382806_1	92	54382806	0	NA	1	171935.4	212182.2
59	VBI_162100_9120	40047830_1	92	40047830	0	NA	1	173960.7	211656.3
59	VBI_162129_9120	58230486_1	92	58230486	0	NA	1	170948.8	209708
59	VBI_163147_9120	45835222_1	92	45835222	0	NA	1	180942.2	208679.8
59	VBI_166092_9120_qb	13547094_1	93	13547094	0	NA	1	173946	202145.7
59	VBI_166156_9120	8652374_1	92	8652374	0	NA	1	173939.2	198186.1
59	VBI_167001_9120	42488790_1	92	42488790	0	NA	1	178942.2	207679.8
59	VBI_167132_9120	6840406_1	92	6840406	0	NA	1	181942.2	199679.8
59	VBI_167133_9120	43950166_1	92	43950166	0	NA	1	182942.2	199679.8
59	VBI_168107_9120	52020022_1	92	52020022	0	NA	1	188942.1	201179.9
59	VBI_182157_9120	64007314_1	92	64007314	0	NA	1	238942.2	208179.9
59	VBI_185023_9120	43002898_1	92	43002898	0	NA	1	232937.1	206677.2
59	VBI_185143_9120	37475282_1	92	37475282	0	NA	1	232942.2	199179.8
59	VBI_186130_9120	19717970_1	92	19717970	0	NA	1	235940.2	199685.6
59	VBI_187058_9120	39864722_1	92	39864722	0	NA	1	243906	204198.9
59	VBI_187065_9120	57128082_1	92	57128082	0	NA	1	242952.3	203685
59	VBI_202040_9120	46643185_1	92	46643185	0	NA	1	49968.3	195695.3
59	VBI_203018_9120	36380657_1	92	36380657	0	NA	1	51949.4	196681
59	VBI_206047_9120	1955793_1	92	1955793	0	NA	1	48936.4	185193.8
59	VBI_206086_9120	65791953_1	92	65791953	0	NA	1	47942.2	182679.7
59	VBI_207049_9120	42542033_1	92	42542033	0	NA	1	50860.9	184664.6
59	VBI_207057_9120	59909073_1	92	59909073	0	NA	1	50846.1	184092.3
59	VBI_211004_9120	60837249_1	92	60837249	0	NA	1	69942.2	197679.8
59	VBI_211096_9120	29830465_1	92	29830465	0	NA	1	73941.6	192183.8
59	VBI_212002_9120	6221889_1	92	6221889	0	NA	1	75920.5	197693.3
59	VBI_212006_9120	32415297_1	92	32415297	0	NA	1	79933.3	197708.2
59	VBI_212018_9120	2584641_1	92	2584641	0	NA	1	75913.2	196677.7
59	VBI_213033_9120	9408065_1	92	9408065	0	NA	1	82942.9	195688.8
59	VBI_213037_9120	33653313_1	92	33653313	0	NA	1	86942.2	195679.9
59	VBI_213047_9120	40120265_1	92	40120265	0	NA	1	88942.1	195179.9
59	VBI_213076_9120	46914369_1	92	46914369	0	NA	1	85934.7	193198.5
59	VBI_215068_9120	18765025_1	92	18765025	0	NA	1	69942.2	183679.8
59	VBI_226019_9120	46333577_1	92	46333577	0	NA	1	108942.2	186679.8
59	VBI_226022_9120	67047049_1	92	67047049	0	NA	1	111942.2	186679.9
59	VBI_226041_9120	1163865_1	92	1163865	0	NA	1	106942.2	185179.8
59	VBI_226044_9120	50781785_1	92	50781785	0	NA	1	109942.2	185179.8
59	VBI_227037_9120	53063513_1	92	53063513	0	NA	1	118945.3	185686.6
59	VBI_234013_9120	64727574_1	92	64727574	0	NA	1	158967.5	197131
59	VBI_234112_9120	35159318_1	92	35159318	0	NA	1	161942.3	191179.9
59	VBI_237063_9120	42146937_1	92	42146937	0	NA	1	152942.2	184179.8
59	VBI_238025_9120	43893526_1	92	43893526	0	NA	1	154942.2	186179.6
59	VBI_241019_9120	45774870_1	92	45774870	0	NA	1	164942.2	196679.8
59	VBI_243042_9120	45733974_1	92	45733974	0	NA	1	179942.2	195179.8
59	VBI_243055_9120	21029974_1	92	21029974	0	NA	1	184942.2	194679.8
59	VBI_243062_9120_qb	65741910_1	93	65741910	0	NA	1	183942.2	194179.8
59	VBI_243074_9120	59729238_1	92	59729238	0	NA	1	179942.2	193179.8
59	VBI_243077_9120_qb	34279766_1	93	34279766	0	NA	1	182942.2	193179.8
59	VBI_243140_9120_qb	34703702_1	93	34703702	0	NA	1	181942.2	189179.8
59	VBI_243148_9120	36391254_1	92	36391254	0	NA	1	181942.2	188679.8
59	VBI_244053_9120	63387446_1	92	63387446	0	NA	1	190942.2	194679.9
59	VBI_245075_9120_qb	49197254_1	93	49197254	0	NA	1	164945.4	183181.2
59	VBI_245085_9120	12989638_1	92	12989638	0	NA	1	166936.4	182696.9
59	VBI_245086_9120	29742278_1	92	29742278	0	NA	1	167928.7	182663.5
59	VBI_247080_9120	44692390_1	92	44692390	0	NA	1	185942.2	183179.8
59	VBI_247136_9120	5279654_1	92	5279654	0	NA	1	185942.2	179679.8
59	VBI_247150_9120	53954694_1	92	53954694	0	NA	1	183942.2	178679.8
59	VBI_247158_9120	33015942_1	92	33015942	0	NA	1	183942.2	178179.8
59	VBI_248132_9120	36552614_1	92	36552614	0	NA	1	189949.9	179680.8
