scheme	sampling_unit_code	point_code	date	is_valid	is_valid_type	is_valid_refpoint
HQ2330	83702_2330_bu	83702_1	2014-01-01	FALSE	FALSE	NA
HQ2330	837842_2330_bu	837842_1	2016-10-03	FALSE	FALSE	NA
HQ2330	877942_2330_bu	877942_1	2016-09-30	FALSE	FALSE	TRUE
HQ2330	877942_2330_bu	877942_2	2016-09-30	TRUE	TRUE	TRUE
HQ2330	881590_2330_bu	881590_1	2018-08-13	TRUE	TRUE	TRUE
HQ2330	884342_2330_bu	884342_1	2016-10-05	TRUE	TRUE	TRUE
HQ2330	886994_2330_bu	886994_1	2016-10-03	FALSE	FALSE	NA
HQ2330	91510_2330_bu	91510_1	2015-09-09	TRUE	TRUE	TRUE
HQ2330	934506_2330_bu	934506_1	2017-07-07	FALSE	FALSE	TRUE
HQ2330	934506_2330_bu	934506_2	2017-07-07	FALSE	FALSE	TRUE
HQ2330	934838_2330_bu	934838_1	2017-08-23	TRUE	TRUE	TRUE
HQ2330	937682_2330_bu	937682_1	2017-07-28	TRUE	TRUE	TRUE
HQ2330	947126_2330_bu	947126_1	2018-08-14	FALSE	FALSE	TRUE
HQ2330	961362_2330_bu	961362_1	2017-07-13	FALSE	FALSE	TRUE
HQ2330	961362_2330_bu	961362_2	2017-07-13	FALSE	FALSE	TRUE
HQ2330	963294_2330_bu	963294_1	2016-09-19	TRUE	TRUE	TRUE
HQ2330	96978_2330_bu	96978_1	2014-09-01	FALSE	FALSE	TRUE
HQ2330	976246_2330_bu	976246_1	2016-09-28	FALSE	FALSE	TRUE
HQ2330	976246_2330_bu	976246_2	2016-09-28	FALSE	FALSE	TRUE
HQ2330	97910_2330_bu	97910_1	2014-01-01	FALSE	FALSE	NA
HQ2330	983510_2330_bu	983510_1	2016-10-24	FALSE	FALSE	TRUE
HQ2330	987062_2330_bu	987062_1	2017-07-20	FALSE	FALSE	TRUE
HQ4010	100050_4010	100050_1	2014-09-01	TRUE	TRUE	TRUE
HQ4010	103350_4010	103350_1	2014-09-10	FALSE	FALSE	TRUE
HQ4010	104670_4010	104670_1	2014-01-01	FALSE	FALSE	NA
HQ4010	105006_4010	105006_1	2016-10-28	FALSE	FALSE	TRUE
HQ4010	106614_4010	106614_1	2016-11-17	TRUE	TRUE	TRUE
HQ4010	110646_4010	110646_1	2014-01-01	FALSE	FALSE	NA
HQ4010	111326_4010	111326_1	2014-08-19	TRUE	TRUE	TRUE
HQ4010	11218_4010	11218_1	2014-09-10	TRUE	TRUE	TRUE
HQ4010	114386_4010	114386_1	2015-06-01	FALSE	FALSE	NA
HQ4010	11742_4010	11742_1	2016-10-27	TRUE	TRUE	TRUE
HQ4010	120018_4010	120018_1	2014-09-15	TRUE	TRUE	TRUE
HQ4010	120110_4010	120110_1	2014-09-24	TRUE	TRUE	TRUE
HQ4010	122578_4010	122578_1	2014-08-29	TRUE	TRUE	TRUE
HQ4010	123614_4010	123614_1	2014-01-01	FALSE	FALSE	NA
HQ4010	124382_4010	124382_1	2016-10-12	TRUE	TRUE	TRUE
HQ4010	125998_4010	125998_1	2016-10-24	FALSE	FALSE	TRUE
HQ4010	126430_4010	126430_1	2016-10-11	FALSE	FALSE	TRUE
HQ4010	127710_4010	127710_1	2016-11-16	TRUE	TRUE	TRUE
HQ4010	129234_4010	129234_1	2014-09-11	TRUE	TRUE	TRUE
HQ4010	131806_4010	131806_1	2016-10-20	TRUE	TRUE	TRUE
HQ4010	138226_4010	138226_1	2017-07-04	FALSE	FALSE	TRUE
HQ4010	141778_4010	141778_1	2018-08-02	TRUE	TRUE	TRUE
HQ4010	144094_4010	144094_1	2014-09-03	FALSE	FALSE	TRUE
HQ4010	15070_4010	15070_1	2015-06-26	TRUE	TRUE	TRUE
HQ4010	154834_4010	154834_1	2018-08-01	FALSE	FALSE	TRUE
HQ4010	176862_4010	176862_1	2017-09-05	TRUE	TRUE	TRUE
HQ4010	191698_4010	191698_1	2017-07-28	FALSE	FALSE	TRUE
HQ4010	193213_4010	193213_1	2017-08-14	FALSE	FALSE	TRUE
HQ4010	193246_4010	193246_1	2019-08-08	TRUE	TRUE	TRUE
HQ4010	199122_4010	199122_1	2018-08-07	FALSE	FALSE	TRUE
HQ4010	201938_4010	201938_1	2018-07-26	FALSE	FALSE	TRUE
HQ4010	208350_4010	208350_1	2017-09-07	TRUE	TRUE	TRUE
HQ4010	213726_4010	213726_1	2019-08-01	TRUE	TRUE	TRUE
HQ4010	216018_4010	216018_1	2018-08-02	TRUE	TRUE	TRUE
HQ4010	222194_4010	222194_1	2017-07-14	FALSE	FALSE	TRUE
HQ4010	226014_4010	226014_1	2019-06-24	FALSE	FALSE	TRUE
HQ4010	229074_4010	229074_1	2018-08-01	TRUE	TRUE	TRUE
HQ4010	230110_4010	230110_1	2018-08-14	TRUE	TRUE	TRUE
HQ4010	233398_4010	233398_1	2018-08-08	TRUE	TRUE	TRUE
HQ4010	23538_4010	23538_1	2014-08-25	TRUE	TRUE	TRUE
HQ4010	236530_4010	236530_1	2017-07-03	TRUE	TRUE	TRUE
HQ4010	241630_4010	241630_1	2018-08-20	FALSE	FALSE	TRUE
HQ4010	243698_4010	243698_1	2017-07-04	TRUE	TRUE	TRUE
HQ4010	251090_4010	251090_1	2018-09-11	TRUE	TRUE	TRUE
HQ4010	255826_4010	255826_1	2017-07-14	FALSE	FALSE	TRUE
HQ4010	256978_4010	256978_1	2018-08-06	FALSE	FALSE	TRUE
HQ4010	258782_4010	258782_1	2018-08-13	FALSE	FALSE	TRUE
HQ4010	260306_4010	260306_1	2018-07-27	FALSE	FALSE	TRUE
HQ4010	261854_4010	261854_1	NA	TRUE	TRUE	TRUE
HQ4010	265170_4010	265170_1	2018-08-06	TRUE	TRUE	TRUE
HQ4010	266834_4010	266834_1	2017-07-14	FALSE	FALSE	TRUE
HQ4010	269298_4010	269298_1	2017-07-04	TRUE	TRUE	TRUE
HQ4010	272850_4010	272850_1	2018-08-02	FALSE	FALSE	TRUE
HQ4010	275382_4010	275382_1	2018-08-09	FALSE	FALSE	TRUE
HQ4010	277214_4010	277214_1	2018-08-20	TRUE	TRUE	TRUE
HQ4010	279478_4010	279478_1	2014-09-03	TRUE	TRUE	TRUE
HQ4010	28126_4010	28126_1	2016-10-11	TRUE	TRUE	TRUE
HQ4010	282322_4010	282322_1	2017-07-28	FALSE	FALSE	TRUE
HQ4010	293598_4010	293598_1	2019-08-12	TRUE	TRUE	TRUE
HQ4010	294610_4010	294610_1	2018-07-30	FALSE	FALSE	TRUE
HQ4010	297234_4010	297234_1	2017-07-06	FALSE	FALSE	TRUE
HQ4010	297234_4010	297234_2	2017-07-06	FALSE	FALSE	TRUE
HQ4010	3026_4010	3026_1	2014-09-09	FALSE	FALSE	TRUE
HQ4010	304850_4010	304850_1	2017-07-27	TRUE	TRUE	TRUE
HQ4010	322002_4010	322002_1	2018-08-02	TRUE	TRUE	TRUE
HQ4010	330194_4010	330194_1	2018-08-06	TRUE	TRUE	TRUE
HQ4010	33502_4010	33502_1	2016-10-20	FALSE	FALSE	TRUE
HQ4010	342750_4010	342750_1	2019-08-09	TRUE	TRUE	TRUE
HQ4010	344798_4010	344798_1	2019-08-01	TRUE	TRUE	TRUE
HQ4010	347858_4010	347858_1	2018-07-30	TRUE	TRUE	TRUE
HQ4010	35090_4010	35090_1	2015-09-24	TRUE	TRUE	TRUE
HQ4010	357086_4010	357086_1	2019-06-27	TRUE	TRUE	TRUE
HQ4010	359134_4010	359134_1	2019-08-09	TRUE	TRUE	TRUE
HQ4010	360146_4010	360146_1	2018-07-30	FALSE	FALSE	TRUE
HQ4010	38006_4010	38006_1	2015-01-01	FALSE	FALSE	NA
HQ4010	380638_4010	380638_1	2019-08-08	TRUE	TRUE	TRUE
HQ4010	381878_4010	381878_1	2018-08-10	FALSE	FALSE	TRUE
HQ4010	385758_4010	385758_1	2019-08-02	FALSE	FALSE	TRUE
HQ4010	387538_4010	387538_1	2018-08-01	FALSE	FALSE	TRUE
HQ4010	389854_4010	389854_1	2019-06-21	FALSE	FALSE	TRUE
HQ4010	391154_4010	391154_1	2017-07-03	TRUE	TRUE	TRUE
HQ4010	393950_4010	393950_1	2019-06-20	TRUE	TRUE	TRUE
HQ4010	394962_4010	394962_1	2017-08-03	TRUE	TRUE	TRUE
HQ4010	397238_4010	397238_1	2018-07-30	FALSE	FALSE	TRUE
HQ4010	40054_4010	40054_1	2016-11-28	TRUE	TRUE	TRUE
HQ4010	40146_4010	40146_1	2014-09-08	FALSE	FALSE	TRUE
HQ4010	402418_4010	402418_1	2017-07-25	FALSE	FALSE	TRUE
HQ4010	419538_4010	419538_1	2017-07-27	FALSE	FALSE	TRUE
HQ4010	43230_4010	43230_1	2016-11-21	TRUE	TRUE	TRUE
HQ4010	5422_4010	5422_1	2016-10-28	TRUE	TRUE	TRUE
HQ4010	54482_4010	54482_1	2014-09-22	FALSE	FALSE	TRUE
HQ4010	60894_4010	60894_1	2016-11-21	FALSE	FALSE	TRUE
HQ4010	62141_4010	62141_1	2016-10-26	TRUE	TRUE	TRUE
HQ4010	65234_4010	65234_1	2014-09-02	TRUE	TRUE	TRUE
HQ4010	65522_4010	65522_1	2014-08-20	TRUE	TRUE	TRUE
HQ4010	66270_4010	66270_1	2016-10-25	TRUE	TRUE	TRUE
HQ4010	68562_4010	68562_1	2015-06-01	FALSE	FALSE	NA
HQ4010	71902_4010	71902_1	2016-10-07	TRUE	TRUE	TRUE
HQ4010	72690_4010	72690_1	2014-08-20	FALSE	FALSE	TRUE
HQ4010	734_4010	734_1	2016-11-18	TRUE	TRUE	TRUE
HQ4010	76242_4010	76242_1	2014-09-09	TRUE	TRUE	TRUE
HQ4010	77278_4010	77278_1	2016-11-30	TRUE	TRUE	TRUE
HQ4010	81374_4010	81374_1	2016-10-27	TRUE	TRUE	TRUE
HQ4010	81985_4010	81985_1	2014-01-01	FALSE	FALSE	NA
HQ4010	82654_4010	82654_1	2016-11-25	TRUE	TRUE	TRUE
HQ4010	87250_4010	87250_1	2017-07-17	TRUE	TRUE	TRUE
HQ4010	9078_4010	9078_1	2016-11-17	FALSE	FALSE	TRUE
HQ4010	90846_4010	90846_1	2014-08-19	FALSE	FALSE	TRUE
HQ4010	91614_4010	91614_1	2018-09-14	TRUE	TRUE	TRUE
HQ4010	92382_4010	92382_1	2016-10-07	FALSE	FALSE	TRUE
HQ4010	94942_4010	94942_1	2014-08-21	TRUE	TRUE	TRUE
HQ4010	95710_4010	95710_1	2016-12-01	TRUE	TRUE	TRUE
HQ4010	9938_4010	9938_1	2014-09-01	FALSE	FALSE	TRUE
HQ4030	100626_4030	100626_1	2017-07-07	FALSE	FALSE	TRUE
HQ4030	100626_4030	100626_2	2017-07-07	FALSE	TRUE	FALSE
HQ4030	103634_4030	103634_1	2018-08-03	TRUE	TRUE	TRUE
HQ4030	104670_4030	104670_1	2014-01-01	FALSE	FALSE	NA
HQ4030	111918_4030	111918_1	2018-09-05	TRUE	TRUE	TRUE
HQ4030	112850_4030	112850_1	2018-07-26	TRUE	TRUE	TRUE
HQ4030	114654_4030	114654_1	2018-08-20	FALSE	FALSE	TRUE
HQ4030	115334_4030	115334_1	2018-09-12	FALSE	FALSE	TRUE
HQ4030	115638_4030	115638_1	2017-08-23	TRUE	TRUE	TRUE
HQ4030	116434_4030	116434_1	2018-08-08	FALSE	FALSE	TRUE
HQ4030	120530_4030	120530_1	2017-07-27	TRUE	TRUE	TRUE
HQ4030	122578_4030	122578_1	2014-08-29	FALSE	FALSE	TRUE
HQ4030	124382_4030	124382_1	2016-10-12	FALSE	FALSE	TRUE
HQ4030	12530_4030	12530_1	2014-01-01	FALSE	FALSE	NA
HQ4030	125998_4030	125998_1	2016-10-24	TRUE	TRUE	TRUE
HQ4030	128786_4030	128786_1	2018-07-18	TRUE	TRUE	TRUE
HQ4030	13022_4030	13022_1	2014-09-02	FALSE	FALSE	TRUE
HQ4030	136402_4030	136402_1	2014-09-16	TRUE	TRUE	TRUE
HQ4030	13686_4030	13686_1	2015-09-10	TRUE	TRUE	TRUE
HQ4030	138226_4030	138226_1	2017-07-04	FALSE	FALSE	TRUE
HQ4030	148406_4030	148406_1	2017-08-24	TRUE	TRUE	TRUE
HQ4030	159314_4030	159314_1	2017-07-25	TRUE	TRUE	TRUE
HQ4030	160694_4030	160694_1	2018-08-14	TRUE	TRUE	TRUE
HQ4030	165586_4030	165586_1	2018-08-08	TRUE	TRUE	TRUE
HQ4030	168886_4030	168886_1	2018-08-24	TRUE	TRUE	TRUE
HQ4030	169170_4030	169170_1	2018-08-02	TRUE	TRUE	TRUE
HQ4030	170206_4030	170206_1	2017-09-07	TRUE	TRUE	TRUE
HQ4030	170294_4030	170294_1	2018-10-09	FALSE	FALSE	TRUE
HQ4030	17601_4030	17601_1	2014-01-01	FALSE	FALSE	NA
HQ4030	18002_4030	18002_1	2014-01-01	FALSE	FALSE	NA
HQ4030	181234_4030	181234_1	2017-07-03	TRUE	TRUE	TRUE
HQ4030	182482_4030	182482_1	2018-07-25	TRUE	TRUE	TRUE
HQ4030	185822_4030	185822_1	2018-09-14	TRUE	TRUE	TRUE
HQ4030	190162_4030	190162_1	2017-07-27	TRUE	TRUE	TRUE
HQ4030	191698_4030	191698_1	2017-07-28	TRUE	TRUE	TRUE
HQ4030	191966_4030	191966_1	2018-09-07	TRUE	TRUE	TRUE
HQ4030	193213_4030	193213_1	2017-08-14	FALSE	FALSE	TRUE
HQ4030	19510_4030	19510_1	2014-01-01	FALSE	FALSE	NA
HQ4030	20050_4030	20050_1	2014-01-01	FALSE	FALSE	NA
HQ4030	200630_4030	200630_1	2018-07-31	TRUE	TRUE	TRUE
HQ4030	20150_4030	20150_1	2014-01-01	FALSE	FALSE	NA
HQ4030	201938_4030	201938_1	2018-07-26	FALSE	FALSE	TRUE
HQ4030	20406_4030	20406_1	2014-09-16	TRUE	TRUE	TRUE
HQ4030	205501_4030	205501_1	2017-08-16	TRUE	TRUE	TRUE
HQ4030	206546_4030	206546_1	2018-08-09	FALSE	FALSE	TRUE
HQ4030	208350_4030	208350_1	2017-09-07	FALSE	FALSE	TRUE
HQ4030	212062_4030	212062_1	2018-10-10	TRUE	TRUE	TRUE
HQ4030	21430_4030	21430_1	2014-09-09	TRUE	TRUE	TRUE
HQ4030	216798_4030	216798_1	2017-09-06	FALSE	FALSE	TRUE
HQ4030	217014_4030	217014_1	2018-08-07	TRUE	TRUE	TRUE
HQ4030	218038_4030	218038_1	2018-08-10	FALSE	FALSE	TRUE
HQ4030	218322_4030	218322_1	2014-09-19	TRUE	TRUE	TRUE
HQ4030	219446_4030	219446_1	2018-09-14	TRUE	TRUE	TRUE
HQ4030	222194_4030	222194_1	2017-07-14	TRUE	TRUE	TRUE
HQ4030	224850_4030	224850_1	2017-07-25	TRUE	TRUE	TRUE
HQ4030	226014_4030	226014_1	2019-06-24	TRUE	TRUE	TRUE
HQ4030	226606_4030	226606_1	2018-09-24	TRUE	TRUE	TRUE
HQ4030	233938_4030	233938_1	2017-07-06	FALSE	FALSE	TRUE
HQ4030	234974_4030	234974_1	2018-09-21	TRUE	TRUE	TRUE
HQ4030	23538_4030	23538_1	2014-08-25	FALSE	FALSE	TRUE
HQ4030	235822_4030	235822_1	2018-09-28	FALSE	FALSE	TRUE
HQ4030	236530_4030	236530_1	2017-07-03	FALSE	FALSE	TRUE
HQ4030	23814_4030	23814_1	2014-01-01	FALSE	FALSE	NA
HQ4030	239838_4030	239838_1	2017-09-07	TRUE	TRUE	TRUE
HQ4030	241234_4030	241234_1	2017-07-25	TRUE	TRUE	TRUE
HQ4030	241650_4030	241650_1	2017-07-26	TRUE	TRUE	TRUE
HQ4030	255826_4030	255826_1	2017-07-14	FALSE	FALSE	TRUE
HQ4030	25586_4030	25586_1	2014-01-01	FALSE	FALSE	NA
HQ4030	260306_4030	260306_1	2018-07-27	TRUE	TRUE	TRUE
HQ4030	2610_4030	2610_1	2014-08-25	TRUE	TRUE	TRUE
HQ4030	26322_4030	26322_1	2014-09-02	TRUE	TRUE	TRUE
HQ4030	266834_4030	266834_1	2017-07-14	TRUE	TRUE	TRUE
HQ4030	267190_4030	267190_1	2014-09-08	TRUE	TRUE	TRUE
HQ4030	267474_4030	267474_1	2018-08-01	TRUE	TRUE	TRUE
HQ4030	269298_4030	269298_1	2017-07-04	FALSE	FALSE	TRUE
HQ4030	272850_4030	272850_1	2018-08-02	TRUE	TRUE	TRUE
HQ4030	27602_4030	27602_1	2014-09-09	TRUE	TRUE	TRUE
HQ4030	282322_4030	282322_1	2017-07-28	TRUE	TRUE	TRUE
HQ4030	28658_4030	28658_1	2014-08-21	TRUE	TRUE	TRUE
HQ4030	296658_4030	296658_1	2018-08-08	FALSE	FALSE	TRUE
HQ4030	3026_4030	3026_1	2014-09-09	TRUE	TRUE	TRUE
HQ4030	31937_4030	31937_1	2014-01-01	FALSE	FALSE	NA
HQ4030	32754_4030	32754_1	2014-01-01	FALSE	FALSE	NA
HQ4030	33502_4030	33502_1	2016-10-20	TRUE	TRUE	TRUE
HQ4030	34002_4030	34002_1	2014-09-17	FALSE	FALSE	TRUE
HQ4030	34514_4030	34514_1	2014-08-28	FALSE	FALSE	TRUE
HQ4030	35090_4030	35090_1	2015-09-24	FALSE	FALSE	TRUE
HQ4030	37330_4030	37330_1	2014-08-28	TRUE	TRUE	TRUE
HQ4030	37598_4030	37598_1	2014-01-01	FALSE	FALSE	NA
HQ4030	40146_4030	40146_1	2014-09-08	TRUE	TRUE	TRUE
HQ4030	42934_4030	42934_1	2014-09-10	TRUE	TRUE	TRUE
HQ4030	43566_4030	43566_1	2015-06-25	TRUE	TRUE	TRUE
HQ4030	47666_4030	47666_1	2017-06-30	TRUE	TRUE	TRUE
HQ4030	50102_4030	50102_1	2014-09-02	TRUE	TRUE	TRUE
HQ4030	54482_4030	54482_1	2014-09-22	TRUE	TRUE	TRUE
HQ4030	54994_4030	54994_1	2014-08-29	TRUE	TRUE	TRUE
HQ4030	60894_4030	60894_1	2016-11-21	TRUE	TRUE	TRUE
HQ4030	61010_4030	61010_1	2014-01-01	FALSE	FALSE	NA
HQ4030	61138_4030	61138_1	2014-01-01	FALSE	FALSE	NA
HQ4030	61426_4030	61426_1	2014-01-01	FALSE	FALSE	NA
HQ4030	65522_4030	65522_1	2014-08-20	FALSE	FALSE	TRUE
HQ4030	69686_4030	69686_1	2014-01-01	FALSE	FALSE	NA
HQ4030	70866_4030	70866_1	2014-09-15	FALSE	FALSE	TRUE
HQ4030	72690_4030	72690_1	2014-08-20	TRUE	TRUE	TRUE
HQ4030	73682_4030	73682_1	2014-01-01	FALSE	FALSE	NA
HQ4030	75474_4030	75474_1	2014-09-01	TRUE	TRUE	TRUE
HQ4030	78558_4030	78558_1	2014-01-01	FALSE	FALSE	TRUE
HQ4030	81985_4030	81985_1	2014-01-01	FALSE	FALSE	NA
HQ4030	82222_4030	82222_1	2016-10-21	TRUE	TRUE	TRUE
HQ4030	87250_4030	87250_1	2017-07-17	FALSE	FALSE	TRUE
HQ4030	8786_4030	8786_1	2014-09-12	TRUE	TRUE	TRUE
HQ4030	91122_4030	91122_1	2017-07-03	TRUE	TRUE	TRUE
HQ4030	91410_4030	91410_1	2016-09-27	TRUE	TRUE	TRUE
HQ4030	91614_4030	91614_1	2018-09-14	FALSE	FALSE	TRUE
HQ4030	92126_4030	92126_1	2018-08-17	TRUE	TRUE	TRUE
HQ4030	92382_4030	92382_1	2016-10-07	TRUE	TRUE	TRUE
HQ4030	94194_4030	94194_1	2017-07-26	FALSE	FALSE	TRUE
HQ4030	95218_4030	95218_1	2017-04-27	TRUE	TRUE	TRUE
HQ4030	9938_4030	9938_1	2014-09-01	TRUE	TRUE	TRUE
HQ4030	99538_4030	99538_1	2017-01-01	FALSE	NA	FALSE
HQ6120	10003794_6120	10003794_1	2015-01-01	FALSE	FALSE	NA
HQ6120	10096978_6120	10096978_1	2018-01-01	FALSE	FALSE	NA
HQ6120	10195282_6120	10195282_1	2018-01-01	FALSE	FALSE	NA
HQ6120	10530898_6120	10530898_1	2015-01-01	FALSE	FALSE	NA
HQ6120	10791922_6120	10791922_1	2018-01-01	FALSE	FALSE	NA
HQ6120	10937682_6120	10937682_1	2018-01-01	FALSE	FALSE	NA
HQ6120	11145554_6120	11145554_1	2018-01-01	FALSE	FALSE	NA
HQ6120	11366482_6120	11366482_1	2015-06-03	FALSE	FALSE	TRUE
HQ6120	11366482_6120	11366482_2	2015-06-03	TRUE	TRUE	TRUE
HQ6120	11480562_6120	11480562_1	2019-01-01	FALSE	FALSE	NA
HQ6120	12248402_6120	12248402_1	2019-06-18	FALSE	FALSE	TRUE
HQ6120	12248402_6120	12248402_2	2019-06-18	TRUE	TRUE	TRUE
HQ6120	12322130_6120	12322130_1	2019-01-01	FALSE	FALSE	NA
HQ6120	13068626_6120	13068626_1	2019-01-01	FALSE	FALSE	NA
HQ6120	13149522_6120	13149522_1	2019-01-01	FALSE	FALSE	NA
HQ6120	13426066_6120	13426066_1	2019-07-03	TRUE	TRUE	TRUE
HQ6120	13732946_6120	13732946_1	2019-07-03	TRUE	TRUE	TRUE
HQ6120	13937650_6120	13937650_1	2019-01-01	FALSE	FALSE	NA
HQ6120	14029138_6120	14029138_1	2015-06-04	TRUE	TRUE	TRUE
HQ6120	14198098_6120	14198098_1	2015-01-01	FALSE	FALSE	NA
HQ6120	1446226_6120	1446226_1	2015-01-01	FALSE	FALSE	NA
HQ6120	14725202_6120	14725202_1	2015-01-01	FALSE	FALSE	NA
HQ6120	17084498_6120	17084498_1	2015-01-01	FALSE	FALSE	NA
HQ6120	19181650_6120	19181650_1	2015-01-01	FALSE	FALSE	NA
HQ6120	19755090_6120	19755090_1	2015-01-01	FALSE	FALSE	NA
HQ6120	20246610_6120	20246610_1	2015-01-01	FALSE	FALSE	NA
HQ6120	20320594_6120	20320594_1	2015-06-04	TRUE	TRUE	TRUE
HQ6120	21278802_6120	21278802_1	2015-01-01	FALSE	FALSE	NA
HQ6120	21538130_6120	21538130_1	2015-01-01	FALSE	FALSE	NA
HQ6120	22417746_6120	22417746_1	2015-01-01	FALSE	FALSE	NA
HQ6120	23949394_6120	23949394_1	2015-01-01	FALSE	FALSE	NA
HQ6120	2404434_6120	2404434_1	2015-01-01	FALSE	FALSE	NA
HQ6120	2977874_6120	2977874_1	2015-01-01	FALSE	FALSE	NA
HQ6120	3001842_6120	3001842_1	2018-01-01	FALSE	FALSE	NA
HQ6120	3013714_6120	3013714_1	2018-06-08	FALSE	FALSE	TRUE
HQ6120	3013714_6120	3013714_2	2018-06-08	TRUE	TRUE	TRUE
HQ6120	3275858_6120	3275858_1	2018-06-08	FALSE	FALSE	TRUE
HQ6120	3275858_6120	3275858_2	2018-06-08	TRUE	TRUE	TRUE
HQ6120	3469394_6120	3469394_1	2015-01-01	FALSE	FALSE	NA
HQ6120	3472466_6120	3472466_1	2019-01-01	FALSE	FALSE	NA
HQ6120	3476978_6120	3476978_1	2019-06-20	TRUE	TRUE	TRUE
HQ6120	3489106_6120	3489106_1	2019-07-02	FALSE	FALSE	TRUE
HQ6120	3489106_6120	3489106_2	2019-07-02	TRUE	TRUE	TRUE
HQ6120	4121938_6120	4121938_1	2019-06-18	TRUE	TRUE	TRUE
HQ6120	4501586_6120	4501586_1	2015-06-03	FALSE	FALSE	TRUE
HQ6120	4501586_6120	4501586_2	2015-06-03	TRUE	TRUE	TRUE
HQ6120	4760914_6120	4760914_1	2015-01-01	FALSE	FALSE	NA
HQ6120	5640530_6120	5640530_1	2015-01-01	FALSE	FALSE	NA
HQ6120	7172178_6120	7172178_1	2015-01-01	FALSE	FALSE	NA
HQ6120	8695890_6120	8695890_1	2015-01-01	FALSE	FALSE	NA
HQ6120	9888082_6120	9888082_1	2018-01-01	FALSE	FALSE	NA
HQ6230	1022766_6230_hmo	1022766_1	2015-06-10	TRUE	TRUE	TRUE
HQ6230	103634_6230_hn	103634_1	2016-01-01	FALSE	FALSE	NA
HQ6230	1036446_6230_hmo	1036446_1	2017-07-12	FALSE	FALSE	TRUE
HQ6230	1036446_6230_hmo	1036446_2	2017-07-12	TRUE	TRUE	TRUE
HQ6230	1036446_6230_hn	1036446_1	2017-07-12	FALSE	FALSE	TRUE
HQ6230	1036446_6230_hn	1036446_2	2017-07-12	FALSE	FALSE	TRUE
HQ6230	1037522_6230_hn	1037522_1	2018-07-12	FALSE	FALSE	TRUE
HQ6230	1037522_6230_hn	1037522_2	2018-07-12	TRUE	TRUE	TRUE
HQ6230	1040518_6230_hn	1040518_1	2017-06-29	TRUE	TRUE	TRUE
HQ6230	1046098_6230_ha	1046098_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1046098_6230_hn	1046098_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1067986_6230_hn	1067986_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1082294_6230_hn	1082294_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1085366_6230_hn	1085366_1	2017-07-31	FALSE	FALSE	TRUE
HQ6230	1085366_6230_hn	1085366_2	2017-07-31	TRUE	TRUE	TRUE
HQ6230	1095890_6230_hn	1095890_1	2018-07-12	FALSE	FALSE	TRUE
HQ6230	1095890_6230_hn	1095890_2	2018-07-12	TRUE	TRUE	TRUE
HQ6230	1107666_6230_ha	1107666_1	2018-06-19	TRUE	TRUE	TRUE
HQ6230	1115122_6230_hn	1115122_1	2016-08-25	FALSE	FALSE	TRUE
HQ6230	1115122_6230_hn	1115122_2	2016-08-25	TRUE	TRUE	TRUE
HQ6230	1119442_6230_hn	1119442_1	2018-01-01	FALSE	FALSE	NA
HQ6230	1135826_6230_hn	1135826_1	2018-07-12	FALSE	FALSE	TRUE
HQ6230	1135826_6230_hn	1135826_2	2018-07-12	TRUE	TRUE	TRUE
HQ6230	1150886_6230_hmo	1150886_1	2016-07-19	FALSE	FALSE	TRUE
HQ6230	1150886_6230_hmo	1150886_2	2016-07-19	TRUE	TRUE	TRUE
HQ6230	1152210_6230_hn	1152210_1	2018-01-01	FALSE	FALSE	NA
HQ6230	116950_6230_ha	116950_1	2016-09-06	TRUE	TRUE	TRUE
HQ6230	1195526_6230_ha	1195526_1	2018-01-01	FALSE	FALSE	NA
HQ6230	1208662_6230_hmo	1208662_1	2016-01-01	FALSE	FALSE	NA
HQ6230	1212382_6230_hn	1212382_1	2018-06-27	FALSE	FALSE	TRUE
HQ6230	1212382_6230_hn	1212382_2	2018-06-27	TRUE	TRUE	TRUE
HQ6230	1216210_6230_ha	1216210_1	2016-01-01	FALSE	FALSE	NA
HQ6230	1216422_6230_hmo	1216422_1	2016-07-19	TRUE	TRUE	TRUE
HQ6230	1217746_6230_hn	1217746_1	2018-07-12	FALSE	FALSE	TRUE
HQ6230	1217746_6230_hn	1217746_2	2018-07-12	TRUE	TRUE	TRUE
HQ6230	1231542_6230_ha	1231542_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1231662_6230_hn	1231662_1	2017-01-01	FALSE	FALSE	NA
HQ6230	1249582_6230_ha	1249582_1	2018-06-13	TRUE	TRUE	TRUE
HQ6230	1254486_6230_hmo	1254486_1	2018-06-27	FALSE	FALSE	TRUE
HQ6230	1254486_6230_hmo	1254486_2	2018-06-27	TRUE	TRUE	TRUE
HQ6230	1255122_6230_ha	1255122_1	2018-06-19	TRUE	TRUE	TRUE
HQ6230	1269458_6230_ha	1269458_1	2018-06-19	TRUE	TRUE	TRUE
HQ6230	1320022_6230_hmo	1320022_1	2019-01-01	FALSE	FALSE	NA
HQ6230	1329801_6230	1329801_1	2016-01-01	FALSE	FALSE	NA
HQ6230	1359838_6230_hn	1359838_1	2018-06-27	TRUE	TRUE	TRUE
