scheme	sampling_unit_code	phab	certain	description_orig
HQ6230	531974_6230_ha	20	TRUE	80% gh; 20% 6230_ha
HQ6230	5324865_6230_hmo	20	TRUE	60% 4030; 20% 4010; 20% 6230_hmo
HQ6230	533590_6230_hmo	30	TRUE	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso
HQ6230	5345190_6230_hmo	60	TRUE	60% 6230_hmo; 30% rbbhc; 10% rbbms
HQ6230	5370198_6230_hmo	25	TRUE	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom
HQ6230	5402966_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	540658_6230_hn	25	TRUE	60% 4030; 25% 6230_hn; 10% gh; 5% 2330_dw
HQ6230	544902_6230_ha	70	TRUE	70% 6230_ha; 30% 4030
HQ6230	5488918_6230_hmo	100	TRUE	100% 6230_hmo; 0% rbbms
HQ6230	5521153_6230_hmo	40	TRUE	40% 6230_hn; 40% 6230_hmo; 20% gh
HQ6230	5524902_6230_hmo	30	TRUE	70% rbbhc; 30% 6230_hmo
HQ6230	5541798_6230_hmo	60	TRUE	60% 6230_hmo; 30% rbbhc; 10% rbbms
HQ6230	558166_6230_hmo	30	TRUE	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso
HQ6230	5631186_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	5668918_6230_hmo	20	TRUE	60% gh; 20% rbbhc; 20% 6230_hmo
HQ6230	5760337_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	576302_6230_hn	60	TRUE	60% 6230_hn; 30% gh; 10% 6230_hmo
HQ6230	5776470_6230_hmo	30	TRUE	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso
HQ6230	583378_6230_ha	100	TRUE	100% 6230_ha
HQ6230	58433_6230_hmo	30	TRUE	70% gh; 30% 6230_hmo
HQ6230	5849153_6230_hmo	20	TRUE	80% gh; 20% 6230_hmo
HQ6230	5890166_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	589698_6230_hnk	40	TRUE	40% 6510_huk; 40% 6230_hnk; 20% rbbhc
HQ6230	59090_6230_ha	100	TRUE	100% 6230_ha
HQ6230	596102_6230_hmo	30	TRUE	70% 6410_ve; 30% 6230_hmo
HQ6230	5985206_6230_hmo	40	TRUE	60% 6230_hn; 40% 6230_hmo
HQ6230	604806_6230_ha	30	TRUE	70% gh; 30% 6230_ha
HQ6230	606390_6230_hn	20	TRUE	60% gh; 20% 6230_hn; 20% rbbhc
HQ6230	6066086_6230_hmo	70	TRUE	70% 6230_hmo; 30% 4030,bos
HQ6230	6078430_6230_hmo	50	TRUE	50% 6230_hmo; 50% 6230_hn
HQ6230	6094722_6230_hnk	40	TRUE	40% 6510_huk; 40% 6230_hnk; 20% rbbhc
HQ6230	611538_6230_hn	20	TRUE	80% 4030; 20% 6230_hn
HQ6230	61185_6230_hmo	20	TRUE	60% gh; 20% 6230_hn; 20% 6230_hmo
HQ6230	61185_6230_hn	20	TRUE	60% gh; 20% 6230_hn; 20% 6230_hmo
HQ6230	6127681_6230_hmo	28	TRUE	70% 4010; 28% 6230_hmo; 1% 3130; 1% 7150
HQ6230	619506_6230_hn	40	TRUE	50% gh; 40% 6230_hn; 10% 4030
HQ6230	6222166_6230_hmo	25	TRUE	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom
HQ6230	6264425_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	6265646_6230_hmo	60	TRUE	60% 6230_hmo; 40% 6230_hn
HQ6230	626990_6230_ha	100	TRUE	100% 6230_ha
HQ6230	627922_6230_hn	20	TRUE	80% 4030; 20% 6230_hn
HQ6230	641238_6230_ha	80	TRUE	80% 6230_ha; 10% 6230_hn; 10% 2330_dw
HQ6230	643009_6230	100	TRUE	100% 6230
HQ6230	6446_6230_ha	100	TRUE	100% 6230_ha
HQ6230	648914_6230_ha	100	TRUE	100% 6230_ha
HQ6230	652214_6230_hn	100	TRUE	100% 6230_hn
HQ6230	654598_6230_ha	20	TRUE	60% gh; 20% 6230_ha; 10% 6510_hu; 10% rbbsp
HQ6230	6551686_6230_hmo	70	TRUE	70% 6230_hmo; 30% 4030,bos
HQ6230	658870_6230_hmo	30	TRUE	70% 6430,rbbhf; 30% 6230_hmo
HQ6230	6590374_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	6592105_6230_hmo	30	TRUE	70% 6230_ha; 30% 6230_hmo
HQ6230	6624449_6230_hmo	30	TRUE	70% 6510_hu; 30% 6230_hmo
HQ6230	671238_6230_ha	20	TRUE	80% gh; 20% 6230_ha
HQ6230	6733718_6230_hmo	60	TRUE	60% 6230_hmo; 20% rbbhc; 20% rbbms
HQ6230	6759510_6230_hmo	20	TRUE	80% gh_ae; 20% 6230_hmo
HQ6230	6770678_6230_hmo	20	TRUE	80% 6410_ve; 20% 6230_hmo
HQ6230	6808913_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	6831873_6230_hmo	80	TRUE	80% 6230_hmo; 10% 6230_hn; 10% gh; 0% 4030
HQ6230	6912210_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	693458_6230_hn	20	TRUE	80% 4030; 20% 6230_hn
HQ6230	704886_6230	100	FALSE	100% 6230,6410
HQ6230	70866_6230_hn	20	TRUE	80% 4030; 20% 6230_hn
HQ6230	7174354_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	721906_6230_ha	40	TRUE	55% gh; 40% 6230_ha; 5% 4030
HQ6230	7339222_6230_hmo	70	TRUE	70% 6230_hmo; 30% gh; 0% gh_ao
HQ6230	7393158_6230_hmo	20	TRUE	60% gh; 20% rbbhc; 20% 6230_hmo
HQ6230	7401217_6230_hmo	20	TRUE	60% gh; 20% 6230_hn; 20% 6230_hmo
HQ6230	743982_6230_hmo	30	TRUE	70% 6230_hn; 30% 6230_hmo
HQ6230	743982_6230_hn	70	TRUE	70% 6230_hn; 30% 6230_hmo
HQ6230	745170_6230_ha	100	TRUE	100% 6230_ha
HQ6230	7467350_6230_hmo	25	TRUE	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom
HQ6230	753630_6230_ha	100	TRUE	100% 6230_ha
HQ6230	7545942_6230_hmo	20	TRUE	80% gh_ae; 20% 6230_hmo
HQ6230	7619046_6230_hmo	20	TRUE	40% rbbmr; 20% 6230_hmo; 20% rbbms; 10% gh; 10% 91E0_vm
HQ6230	7684161_6230_hmo	20	TRUE	80% gh; 20% 6230_hmo
HQ6230	7728174_6230_hmo	70	TRUE	70% 6230_hmo; 30% gh
HQ6230	777938_6230_ha	100	TRUE	100% 6230_ha
HQ6230	781906_6230_ha	30	TRUE	40% gh; 30% 6230_ha; 30% 6230_hn
HQ6230	781906_6230_hn	30	TRUE	40% gh; 30% 6230_ha; 30% 6230_hn
HQ6230	783954_6230_ha	30	TRUE	40% gh; 30% 6230_ha; 30% 6230_hn
HQ6230	783954_6230_hn	30	TRUE	40% gh; 30% 6230_ha; 30% 6230_hn
HQ6230	7857489_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	7862406_6230_hmo	80	TRUE	80% 6230_hmo; 20% 6230_hn
HQ6230	7881190_6230_hmo	80	TRUE	80% 6230_hmo; 20% rbbms
HQ6230	7936134_6230_hmo	30	TRUE	70% 6410_ve; 30% 6230_hmo
HQ6230	7994790_6230_hmo	20	TRUE	50% 6230_hn; 30% gh; 20% 6230_hmo
HQ6230	804422_6230_ha	20	TRUE	60% gh; 20% 6510_hu; 20% 6230_ha
HQ6230	8056577_6230_hmo	20	TRUE	60% gh; 20% 6230_hn; 20% 6230_hmo
HQ6230	805942_6230_hn	80	TRUE	80% 6230_hn; 20% 6510_hu
HQ6230	8066273_6230_hmo	100	TRUE	100% 6230_hmo
HQ6230	812166_6230	100	FALSE	100% 6230,bos
HQ6230	8130454_6230_hmo	60	TRUE	60% 6230_hmo; 20% rbbhc; 20% rbbms
HQ6230	81985_6230_hmo	20	TRUE	60% 4030; 20% 4010; 20% 6230_hmo
HQ6230	8198742_6230_hmo	60	TRUE	60% 6230_hmo; 20% rbbhc; 20% rbbms
HQ6230	8204353_6230_hmo	20	TRUE	80% gh; 20% 6230_hmo
HQ6230	821302_6230_hn	100	TRUE	100% 6230_hn
HQ6230	823129_6230_ha	100	TRUE	100% 6230_ha
HQ6230	8253782_6230_hmo	25	TRUE	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom
HQ6230	8340178_6230_hmo	70	TRUE	70% 6230_hmo; 30% 7140,rbbms
HQ6230	8349606_6230_hmo	60	TRUE	60% 6230_hmo; 20% rbbhc; 20% gh
HQ6230	842030_6230_hn	100	TRUE	100% 6230_hn
HQ6230	8449793_6230_hmo	20	TRUE	60% gh; 20% 6230_hn; 20% 6230_hmo
HQ6230	857298_6230_hn	20	TRUE	80% 4030; 20% 6230_hn
HQ6230	8666881_6230_hmo	40	TRUE	40% 6230_hn; 40% 6230_hmo; 20% gh
HQ6230	8667622_6230_hmo	60	TRUE	60% 6230_hmo; 20% 6230_hn; 10% 6230_ha; 5% 2330_dw; 5% 4030
HQ6230	87250_6230_hn	20	TRUE	80% 4030; 20% 6230_hn
HQ6230	873682_6230_hn	20	TRUE	80% 4030; 20% 6230_hn
HQ6230	890066_6230_hn	20	TRUE	80% 4030; 20% 6230_hn
HQ6230	89810_6230_ha	100	TRUE	100% 6230_ha
HQ6230	898625_6230	30	TRUE	60% gh; 30% 6230; 10% 6510_hu
HQ6230	9043366_6230_hmo	20	TRUE	50% 6230_hn; 30% gh; 20% 6230_hmo
HQ6230	905153_6230	40	TRUE	60% gh; 40% 6230
HQ6230	911617_6230	30	TRUE	70% gh; 30% 6230
HQ6230	912594_6230_hn	70	TRUE	70% 6230_hn; 30% 2310
HQ6230	915026_6230_ha	30	TRUE	40% gh; 30% 6230_ha; 30% 6230_hn
HQ6230	915026_6230_hn	30	TRUE	40% gh; 30% 6230_ha; 30% 6230_hn
HQ6230	9352918_6230_hmo	20	TRUE	60% rbbhc; 20% rbbms; 20% 6230_hmo
HQ6230	937014_6230_hn	80	TRUE	80% 6230_hn; 20% 6510_hu
HQ6230	967666_6230_ha	40	TRUE	55% gh; 40% 6230_ha; 5% 4030
HQ6230	979286_6230_ha	30	TRUE	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom
HQ6230	979286_6230_hmo	25	TRUE	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom
HQ6230	983990_6230_hn	100	TRUE	100% 6230_hn
HQ6230	996830_6230_ha	40	TRUE	40% 6230_ha; 40% gh; 20% 4030
HQ6410	10123622_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	1022766_6410_mo	50	TRUE	50% 6230_hmo; 50% 6410_mo
HQ6410	10317874_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	10327086_6410_ve	80	TRUE	80% 6410_ve; 20% gh
HQ6410	10574382_6410_ve	20	TRUE	80% gh; 20% 6410_ve
HQ6410	10593414_6410_mo	20	TRUE	80% 9160; 20% 6410_mo
HQ6410	1062930_6410_ve	70	TRUE	70% 6410_ve; 30% rbbmr
HQ6410	10766985_6410_ve	40	TRUE	40% 6230; 40% 6410_ve; 20% gh
HQ6410	10776710_6410_ve	40	TRUE	40% 6230_hn; 40% 6410_ve; 20% gh
HQ6410	10824641_6410_ve	20	TRUE	50% rbbhc; 20% 6410_ve; 20% 7140_meso; 5% 3150; 5% rbbmc
HQ6410	10840262_6410_mo	60	TRUE	60% 6410_mo; 20% rbbhc; 20% 6510_hu
HQ6410	10857782_6410_ve	100	TRUE	100% 6410_ve
HQ6410	10891398_6410_ve	30	TRUE	70% rbbhc; 30% 6410
HQ6410	10899446_6410_ve	30	TRUE	70% 6230_hmo; 30% 6410_ve
HQ6410	10904338_6410_ve	100	TRUE	100% 6410_ve
HQ6410	11142674_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo; 0% gh
HQ6410	11228210_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo
HQ6410	1126450_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	11301334_6410_ve	20	TRUE	60% gh; 20% 6230,6410; 20% 4010
HQ6410	11324041_6410_ve	20	TRUE	80% rbbhf; 20% 6410_ve
HQ6410	11364550_6410_mo	60	TRUE	60% 6410_mo; 20% rbbhc; 20% 6510_hu
HQ6410	11394098_6410_mo	20	TRUE	70% gh; 20% 6410_mo; 10% 6230_hn
HQ6410	11397478_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	11415686_6410_ve	60	TRUE	60% 6410; 20% rbbmc; 20% rbbso
HQ6410	114566_6410_ve	100	TRUE	100% 6410
HQ6410	11466886_6410_mo	30	TRUE	50% 6510_hu; 30% 6410_mo; 20% rbbhc
HQ6410	11497522_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	11544918_6410_ve	30	TRUE	70% rbbhc; 30% 6410; 0% rbbms
HQ6410	1156230_6410_mo	20	TRUE	80% 9160; 20% 6410_mo
HQ6410	11588838_6410_mo	15	TRUE	40% rbbhc; 40% 6510_hu; 15% 6410_mo; 5% gh
HQ6410	11771186_6410_ve	30	TRUE	50% rbbhc; 20% 6510_hu; 30% 6410_ve
HQ6410	11838950_6410_ve	70	TRUE	70% 6410_ve; 20% rbbmc; 10% 6230_hn
HQ6410	11904310_6410_ve	30	TRUE	70% 6430,rbbhf,bos; 30% 6410,bos
HQ6410	11916338_6410_ve	30	TRUE	40% 6510_hu; 30% rbbhc; 30% 6410_ve
HQ6410	11919494_6410_ve	30	TRUE	70% 7140,rbbms; 30% 6230,6410
HQ6410	12130438_6410_ve	70	TRUE	70% 6410_ve; 30% 6230_hmo
HQ6410	12229422_6410_mo	50	TRUE	50% 6230_hmo; 50% 6410_mo
HQ6410	1223990_6410_ve	30	TRUE	70% 6430,rbbhf,bos; 30% 6410,bos
HQ6410	12272690_6410_ve	100	TRUE	100% 6410_ve
HQ6410	12415026_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	12485561_6410_mo	50	TRUE	50% 7230; 50% 6410_mo
HQ6410	12496182_6410_ve	30	TRUE	70% 6430,rbbhf,bos; 30% 6410,bos
HQ6410	12558265_6410_mo	100	TRUE	100% 6410_mo
HQ6410	12690566_6410_mo	20	TRUE	80% 9160; 20% 6410_mo
HQ6410	12715538_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo; 0% gh
HQ6410	12792050_6410_ve	20	TRUE	60% 6510_hu; 20% 6410_ve; 20% gh
HQ6410	1286278_6410_ve	100	TRUE	100% 6410,bos
HQ6410	12964914_6410_ve	30	TRUE	40% 6510_hu; 30% rbbhc; 30% 6410_ve
HQ6410	12987590_6410_mo	30	TRUE	70% rbbhc; 30% 6410_mo
HQ6410	12988550_6410_ve	60	TRUE	60% 6410; 20% rbbmc; 20% rbbso
HQ6410	12990482_6410_ve	100	TRUE	100% 6410_ve
HQ6410	13004934_6410_ve	40	TRUE	40% 6230_hn; 40% 6410_ve; 20% gh
HQ6410	13030105_6410_ve	20	TRUE	60% 6510_hu; 20% rbbhc; 20% 6410_ve
HQ6410	13063218_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo
HQ6410	13095986_6410_ve	100	TRUE	100% 6410_ve
HQ6410	13179014_6410_ve	70	TRUE	70% 6410_ve; 30% 6230_hmo
HQ6410	132626_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo; 0% gh
HQ6410	13281345_6410_ve	50	TRUE	50% 6410_ve; 50% gh; 0% 3130
HQ6410	1329801_6410_ve	40	TRUE	40% 6230; 40% 6410_ve; 20% gh
HQ6410	13325362_6410_mo	35	TRUE	40% rbbhc; 35% 6410_mo; 20% rbbkam; 5% 6230_ha
HQ6410	1339526_6410_ve	20	TRUE	80% gh; 20% 6410_ve
HQ6410	1346134_6410_ve	100	TRUE	100% 6410_ve
HQ6410	13642070_6410_ve	30	TRUE	70% rbbhc; 30% 6410; 0% rbbms
HQ6410	13739142_6410_mo	20	TRUE	80% 9160; 20% 6410_mo
HQ6410	13922438_6410_ve	70	TRUE	70% 6410_ve; 30% 6230_hn
HQ6410	13970369_6410_ve	20	TRUE	50% rbbhc; 20% 6410_ve; 20% 7140_meso; 5% 3150; 5% rbbmc
HQ6410	14037126_6410_ve	60	TRUE	60% 6410; 20% rbbmc; 20% rbbso
HQ6410	14078681_6410_ve	20	TRUE	60% 6510_hu; 20% rbbhc; 20% 6410_ve
HQ6410	14111794_6410_mo	30	TRUE	40% 6230_ha; 30% 6230_hn; 30% 6410_mo; 0% rbbsp
HQ6410	14225145_6410_ve	100	TRUE	100% 6410_ve
HQ6410	1425286_6410_ve	30	TRUE	70% rbbhc; 30% 6410
HQ6410	14276342_6410_ve	70	TRUE	70% 6410_ve; 30% 6230_hmo
HQ6410	14298310_6410_mo	25	TRUE	50% rbbhc; 25% 6410_mo; 25% 7230
HQ6410	1436006_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	143602_6410_ve	20	TRUE	60% 6510_hu; 20% 6410_ve; 20% gh
HQ6410	14437001_6410_ve	50	TRUE	50% 6230; 50% 6410_ve
HQ6410	14512178_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	14582713_6410_mo	50	TRUE	50% 7230; 50% 6410_mo
HQ6410	14593334_6410_ve	30	TRUE	70% 6430,rbbhf,bos; 30% 6410,bos
HQ6410	14743686_6410_mo	30	TRUE	50% 6510_hu; 30% 6410_mo; 20% rbbhc
HQ6410	1481518_6410_ve	70	TRUE	70% 6410_ve; 30% rbbms
HQ6410	14916914_6410_ve	80	TRUE	80% 6410_ve; 20% rbbhc; 0% gh,3150
HQ6410	14937670_6410_mo	60	TRUE	60% 6410_mo; 30% rbbhc; 10% rbbmc
HQ6410	14938345_6410_ve	20	TRUE	60% rbbms; 20% 6410_ve; 20% rbbhc
HQ6410	14961289_6410_ve	40	TRUE	40% 6230; 40% 6410_ve; 20% gh
HQ6410	15018945_6410_ve	20	TRUE	50% rbbhc; 20% 6410_ve; 20% 7140_meso; 5% 3150; 5% rbbmc
HQ6410	15062066_6410_ve	30	TRUE	40% 6510_hu; 30% rbbhc; 30% 6410_ve
HQ6410	15064114_6410_ve	25	TRUE	60% 6230_ha; 25% 6410_ve; 15% 6230_hn
HQ6410	15224822_6410_ve	100	TRUE	100% 6410_ve
HQ6410	15247425_6410_ve	50	TRUE	50% 6410_ve; 50% gh; 0% 3130
HQ6410	15249542_6410_ve	30	TRUE	70% rbbhc; 30% 6410
HQ6410	15277362_6410_ve	100	TRUE	100% 6410_ve
HQ6410	1530761_6410_ve	40	TRUE	40% 6230; 40% 6410_ve; 20% gh
HQ6410	15375150_6410_ve	70	TRUE	70% 6410_ve; 30% rbbms
HQ6410	15422514_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo
HQ6410	15433782_6410_ve	30	TRUE	70% 6230_hmo; 30% 6410_ve; 0% 7140
HQ6410	15591782_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	15641910_6410_ve	30	TRUE	70% 6430,rbbhf,bos; 30% 6410,bos
HQ6410	15691826_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	15739222_6410_ve	30	TRUE	70% rbbhc; 30% 6410; 0% rbbms
HQ6410	15758246_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo
HQ6410	1583446_6410_ve	30	TRUE	70% rbbhc; 30% 6410; 0% rbbms
HQ6410	15836294_6410_mo	20	TRUE	80% 9160; 20% 6410_mo
HQ6410	15965490_6410_ve	80	TRUE	80% 6410_ve; 20% 6510_hu
HQ6410	15966342_6410_ve	60	TRUE	60% 6410_ve; 40% rbbms
HQ6410	16019590_6410_ve	40	TRUE	40% 6230_hn; 40% 6410_ve; 20% gh
HQ6410	1618054_6410_ve	30	TRUE	70% rbbhc; 30% 6410
HQ6410	1622390_6410_ve	100	TRUE	100% 6230,6410
HQ6410	16318166_6410_ve	100	TRUE	100% 6410_ve
HQ6410	16324742_6410_ve	70	TRUE	70% 6410_ve; 30% 6230_hmo
HQ6410	16405554_6410_mo	70	FALSE	70% 6410_mo,bos; 30% gh
HQ6410	1642233_6410_ve	100	TRUE	100% 6410_ve
HQ6410	16423726_6410_mo	50	TRUE	50% 6230_hmo; 50% 6410_mo
HQ6410	16466994_6410_ve	100	TRUE	100% 6410_ve
HQ6410	16470006_6410_ve	100	TRUE	100% 6410_ve
HQ6410	16471090_6410_mo	35	TRUE	40% rbbhc; 35% 6410_mo; 20% rbbkam; 5% 6230_ha
HQ6410	16534153_6410_ve	40	TRUE	40% 6230; 40% 6410_ve; 20% gh
HQ6410	16606294_6410_ve	20	TRUE	60% rbbsf; 20% rbbhf; 20% 6410
HQ6410	16609330_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	1660950_6410_ve	100	TRUE	100% 6410
HQ6410	16612550_6410_mo	100	TRUE	100% 6410_mo
HQ6410	16638422_6410_ve	20	TRUE	60% rbbms; 20% 7140_meso; 20% 6410_ve
HQ6410	16690486_6410_ve	30	TRUE	70% 6430,rbbhf,bos; 30% 6410,bos
HQ6410	16909842_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo; 0% gh
HQ6410	16920818_6410_ve	20	TRUE	60% 6510_hu; 20% 6410_ve; 20% gh
HQ6410	16965278_6410_ve	25	TRUE	75% 6230_hn; 25% 6410_ve
HQ6410	16986354_6410_ve	20	TRUE	60% 6510_hu; 20% 6410_ve; 20% gh
HQ6410	17085086_6410_ve	90	TRUE	90% 6410_ve; 10% rbbms
HQ6410	17182854_6410_ve	30	TRUE	70% rbbhc; 30% 6410
HQ6410	17257522_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo
HQ6410	17277998_6410_ve	25	TRUE	75% 6230_hn; 25% 6410_ve
HQ6410	17373318_6410_ve	70	TRUE	70% 6410_ve; 30% 6230_hmo
HQ6410	17374514_6410_ve	70	TRUE	70% 6410_ve; 20% 6510_hu; 10% rbbhc; 0% rbbms
HQ6410	17475649_6410_ve	50	TRUE	50% 6410_ve; 50% gh; 0% 3130
HQ6410	17519666_6410_mo	35	TRUE	40% rbbhc; 35% 6410_mo; 20% rbbkam; 5% 6230_ha
HQ6410	17657906_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	1777966_6410_ve	30	TRUE	70% gh; 30% 6410,gh
HQ6410	17854598_6410_ve	70	TRUE	70% 6410_ve; 30% 6230_hn
HQ6410	17903666_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	17933446_6410_mo	20	TRUE	80% 9160; 20% 6410_mo
HQ6410	18001206_6410_ve	30	TRUE	70% 6430,rbbhf,bos; 30% 6410,bos
HQ6410	18043954_6410_ve	60	TRUE	60% 6410_ve; 30% 6510_hu; 5% 6430_bz; 5% rbbsp
HQ6410	18107017_6410_ve	40	TRUE	40% 6230; 40% 6410_ve; 20% gh
HQ6410	18207794_6410_mo	35	TRUE	40% rbbhc; 35% 6410_mo; 20% rbbkam; 5% 6230_ha
HQ6410	18213222_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	18258734_6410_ve	70	TRUE	70% 6410_ve; 30% rbbms
HQ6410	18307977_6410_ve	40	TRUE	40% 6230; 40% 6410_ve; 20% gh
HQ6410	18395270_6410_ve	70	TRUE	70% 6230,6410; 30% 7140,rbbms
HQ6410	18419449_6410_ve	100	TRUE	100% 6410_ve
HQ6410	18421894_6410_ve	70	TRUE	70% 6410_ve; 30% 6230_hmo
HQ6410	18607302_6410_mo	50	TRUE	50% gh; 50% 6410_mo
HQ6410	18706482_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	18937990_6410_mo	30	TRUE	50% 6510_hu; 30% 6410_mo; 20% rbbhc
HQ6410	19111865_6410_mo	100	TRUE	100% 6410_mo
HQ6410	1938478_6410_ve	80	TRUE	80% 6410_ve; 20% gh
HQ6410	19531282_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo; 0% gh
HQ6410	1958022_6410_mo	70	TRUE	70% 6410_mo; 30% 7140
HQ6410	19616818_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo
HQ6410	19675974_6410_mo	60	TRUE	60% 6410_mo; 30% rbbhc; 10% rbbmc
HQ6410	19786086_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	19793426_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo; 0% gh
HQ6410	19886130_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	19898297_6410_mo	100	TRUE	100% 6410_mo
HQ6410	20180550_6410_mo	60	TRUE	60% 6410_mo; 30% rbbhc; 10% rbbmc
HQ6410	20217030_6410_mo	100	TRUE	100% 6410_mo
HQ6410	2028590_6410_ve	30	TRUE	70% rbbhc; 30% 6410_ve
HQ6410	20618030_6410_mo	50	TRUE	50% 6230_hmo; 50% 6410_mo
HQ6410	20665394_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo
HQ6410	20803634_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	20819254_6410_mo	100	TRUE	100% 6410_mo
HQ6410	20834662_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	21104146_6410_mo	30	TRUE	70% 6510_hu; 30% 6410_mo; 0% gh
HQ6410	21376198_6410_mo	100	TRUE	100% 6410_mo
HQ6410	2160774_6410_mo	30	TRUE	50% 6510_hu; 30% 6410_mo; 20% rbbhc
HQ6410	217078_6410_ve	80	TRUE	80% 6410_ve; 20% 6230_hmo
HQ6410	21713970_6410_mo	35	TRUE	40% rbbhc; 35% 6410_mo; 20% rbbkam; 5% 6230_ha
HQ6410	2173889_6410_ve	20	TRUE	50% rbbhc; 20% 6410_ve; 20% 7140_meso; 5% 3150; 5% rbbmc
HQ6410	21753030_6410_mo	30	TRUE	70% 7230; 30% 6410_mo
HQ6410	2181769_6410_ve	40	TRUE	40% 6230; 40% 6410_ve; 20% gh
HQ6410	22097970_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	2211718_6410_ve	30	TRUE	70% 6430,rbbhf,bos; 30% 6410,bos
HQ6410	22127750_6410_mo	20	TRUE	80% 9160; 20% 6410_mo
HQ6410	22407526_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	22706534_6410_mo	65	TRUE	65% 6410_mo; 30% gh; 5% gh_ae
HQ6410	22900786_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	22971321_6410_mo	50	TRUE	50% 7230; 50% 6410_mo
HQ6410	23176326_6410_mo	20	TRUE	80% 9160; 20% 6410_mo
HQ6410	2334002_6410_ve	80	TRUE	80% 6410_ve; 20% 6510_hu
HQ6410	23343154_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
HQ6410	2371634_6410_mo	20	TRUE	50% gh; 20% rbbhc; 10% rbbhf; 20% 6410_mo
