point_code	type_target	is_type_target	type_observed	assessment_date	assessment_source	x	y	inaccessible	fieldwork_team
1135793_1	2120	NA	NA	NA	NA	22845.6	198638.1	NA	inbo
1135826_1	6230_hn	FALSE	NA	2018-07-12	field assessment	220029.6	196910.1	NA	inbo
1135826_2	6230_hn	TRUE	6230_hn	2018-07-12	field assessment	220022.4	196886.68	NA	inbo
11359409_1	2190	NA	NA	NA	NA	22717.6	198958.1	NA	inbo
11364550_1	6410_mo	FALSE	NA	2018-01-01	field assessment	169021.6	177966.1	NA	inbo
11366482_1	6120	FALSE	NA	2015-06-03	field assessment	250429.6	197230.1	NA	inbo
11366482_2	6120	TRUE	6120	2015-06-03	field assessment	250436.4	197215.22	NA	inbo
11375793_1	2190	NA	NA	NA	NA	23165.6	198158.1	NA	inbo
113798_1	4030	FALSE	NA	2016-01-01	orthophoto	181885.6	184654.1	NA	anb
11380422_1	6510_hus	NA	NA	NA	NA	158365.6	184270.1	NA	anb
113846_1	2310	NA	NA	NA	NA	209053.6	201070.1	NA	anb
11394098_1	6410_mo	TRUE	6410_mo	2019-07-05	field assessment	223069.64	175502.17	NA	inbo
11397478_1	6410_mo	FALSE	NA	2015-01-01	field assessment	197309.6	167278.1	NA	inbo
1140081_1	2120	NA	NA	NA	NA	42685.6	210638.1	NA	inbo
1140086_1	2330_bu	TRUE	2330_bu	2017-07-25	field assessment	214173.6	215470.1	NA	anb
1140434_1	7140_meso	FALSE	NA	2017-07-04	field assessment	223485.6	188110.1	NA	inbo
1140434_2	7140_meso	TRUE	7140_meso	2017-07-04	field assessment	223493.91	188159.6	NA	inbo
11413617_1	2190	NA	NA	NA	NA	53686.4	216258.9	NA	inbo
11415686_1	6410_ve	NA	NA	NA	NA	178941.6	184910.1	NA	inbo
1142873_1	6510_hu	FALSE	NA	2018-01-01	field assessment	107325.6	170862.1	NA	anb
1143414_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	218077.6	204078.1	NA	anb
1143734_1	2330_bu	FALSE	4030	2018-08-14	field assessment	217053.559	199502.093	NA	anb
114386_1	4010	FALSE	gh	2015-06-01	field assessment	226045.6	193166.1	NA	anb
114566_1	6410_ve	FALSE	NA	2015-01-01	field assessment	177213.6	181518.1	NA	inbo
1146118_1	91E0_vc	NA	NA	NA	NA	166621.6	165006.1	NA	anb
114654_1	4030	FALSE	9 : bossen	2018-08-20	field assessment	159837.578	225806.105	NA	anb
1146673_1	2160	NA	NA	NA	NA	30397.6	203374.1	NA	inbo
11466886_1	6410_mo	TRUE	6410_mo	2019-07-08	field assessment	185021.37	180206.13	NA	inbo
11480562_1	6120	FALSE	NA	2019-01-01	field assessment	244765.6	184622.1	NA	inbo
11481_1	9130_end	TRUE	9130_end	2019-04-12	field assessment	118685.022	163022.562	NA	anb
1149041_1	2130_had	NA	NA	NA	NA	53773.3	216375.8	NA	inbo
1149745_1	2120	NA	NA	NA	NA	36093.6	206510.1	NA	inbo
11497522_1	6410_mo	NA	NA	NA	NA	219741.6	172014.1	NA	inbo
1150034_1	6120	NA	NA	NA	NA	251101.6	202190.1	NA	inbo
11503058_1	2330_dw	NA	NA	NA	NA	231389.6	193742.1	NA	anb
1150886_1	6230_hmo	FALSE	NA	2016-07-19	field assessment	186141.6	180302.1	NA	inbo
1150886_2	6230_hmo	TRUE	6230_hmo	2016-07-19	field assessment	186145.67	180300.91	NA	inbo
115158_1	2310	NA	NA	NA	NA	179709.6	218222.1	NA	anb
1151670_1	7140_meso	FALSE	NA	2017-01-01	field assessment	213405.6	187662.1	NA	inbo
1152210_1	6230_hn	FALSE	NA	2018-01-01	field assessment	219453.6	196846.1	NA	inbo
1152657_1	6510_hua	FALSE	NA	2014-05-30	field assessment	37885.6	183950.1	NA	anb
1152657_2	6510_hua	TRUE	6510_hua	2014-05-30	field assessment	37886.161	183945.952	NA	anb
115318_1	4030	FALSE	NA	2016-01-01	orthophoto	217053.6	204654.1	NA	anb
115334_1	4030	FALSE	gh	2018-09-12	field assessment	172765.587	170254.145	NA	anb
115422_1	2310	TRUE	2310	2015-06-23	field assessment	153533.629	234190.134	NA	anb
11544918_1	6410_ve	NA	NA	NA	NA	184573.6	185902.1	NA	inbo
11546150_1	9160	NA	NA	NA	NA	212958.8	156667.7	NA	anb
11548553_1	2330_dw	NA	NA	NA	NA	120061.6	188974.1	NA	anb
1156230_1	6410_mo	FALSE	NA	2015-06-09	field assessment	181405.6	181518.1	NA	inbo
1156230_2	6410_mo	TRUE	6410_mo	2015-06-09	field assessment	181411.67	181547.41	NA	inbo
115638_1	4030	TRUE	4030	2017-08-23	field assessment	216349.616	201230.076	NA	anb
11565233_1	2170	NA	NA	NA	NA	29949.6	202030.1	NA	inbo
115698_1	4030	FALSE	NA	2016-01-01	orthophoto	238237.6	182798.1	NA	anb
1157297_1	2180	NA	NA	NA	NA	26877.6	199438.1	NA	inbo
11573_1	2180	NA	NA	NA	NA	76829.6	226990.1	NA	inbo
11588838_1	6410_mo	NA	NA	NA	NA	212701.6	172846.1	NA	inbo
1158961_1	2180	NA	NA	NA	NA	33725.6	203342.1	NA	inbo
11595569_1	2170	NA	NA	NA	NA	32797.6	203598.1	NA	inbo
1160118_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	217949.6	199182.1	NA	anb
11606358_1	9190	NA	NA	NA	NA	181942.2	187679.8	NA	anb
1160822_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	213373.6	202606.1	NA	anb
11616049_1	2170	NA	NA	NA	NA	30397.6	202350.1	NA	inbo
116178_1	4030	FALSE	NA	2016-01-01	orthophoto	232317.6	193646.1	NA	anb
11628038_1	9120	NA	NA	NA	NA	160942.2	168179.7	NA	anb
1163057_1	2120	NA	NA	NA	NA	31421.6	202734.1	NA	inbo
1163057_1	2160	NA	NA	NA	NA	31421.6	202734.1	NA	inbo
1163750_1	6510_hu	FALSE	NA	2018-05-25	field assessment	202749.6	170606.1	NA	anb
1163750_2	6510_hu	TRUE	6510_hu	2018-05-25	field assessment	202790.728	170515.297	NA	anb
1163865_1	9120	NA	NA	NA	NA	106942.2	185179.8	NA	anb
11641277_1	1330_da	NA	NA	NA	NA	142209.13	224857.06	NA	inbo
116434_1	2310	TRUE	2310	2018-08-08	field assessment	225885.558	189166.177	NA	anb
116434_1	4030	FALSE	2310	2018-08-08	field assessment	225885.558	189166.177	NA	anb
116518_1	6510_hu	NA	NA	NA	NA	208445.6	164846.1	NA	anb
1165554_1	6510_hu	FALSE	NA	2018-01-01	field assessment	239261.6	172334.1	NA	anb
1166089_1	1330_hpr	FALSE	NA	2017-01-01	orthophoto	107485.6	216526.1	NA	inbo
1167153_1	2120	NA	NA	NA	NA	33341.6	204334.1	NA	inbo
11677369_1	9120	NA	NA	NA	NA	147942.3	162179.9	NA	anb
116849_1	2120	NA	NA	NA	NA	53789.6	217678.1	NA	inbo
116849_1	2130_hd	NA	NA	NA	NA	53789.6	217678.1	NA	inbo
11686065_1	2190	NA	NA	NA	NA	23325.6	198094.1	NA	inbo
116946_1	2310	FALSE	9 : bossen	2014-09-11	field assessment	219133.617	200782.035	NA	anb
116946_1	2330_bu	FALSE	9 : bossen	2014-09-11	field assessment	219133.617	200782.035	NA	anb
116950_1	6230_ha	TRUE	6230_ha	2016-09-06	field assessment	176893.89	217390.23	NA	inbo
11714353_1	2170	NA	NA	NA	NA	32221.6	202766.1	NA	inbo
117202_1	2310	TRUE	2310	2014-09-10	field assessment	229949.576	193582.05	NA	anb
1172657_1	2180	NA	NA	NA	NA	25757.6	199278.1	NA	inbo
1172854_1	2330_bu	TRUE	2330_bu	2017-07-25	field assessment	214173.828	216173.811	NA	anb
11736241_1	2170	NA	NA	NA	NA	23901.6	199566.1	NA	inbo
11742_1	4010	TRUE	4010	2016-10-27	field assessment	164701.546	228078.08	NA	anb
11754482_1	2330_dw	NA	NA	NA	NA	240733.6	180750.1	NA	anb
1175794_1	6510_hu	TRUE	6510_hu	2018-06-11	field assessment	236509.629	174958.061	NA	anb
1176582_1	91E0_vc	NA	NA	NA	NA	164605.6	160462.1	NA	anb
1176689_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	53213.6	210798.1	NA	inbo
11771186_1	6410_ve	NA	NA	NA	NA	225117.6	178446.1	NA	inbo
117878_1	91E0_vo	FALSE	onbekend - niet toegankelijk/weigering	2015-01-01	NA	207485.6	214350.1	long term	anb
11792177_1	2170	NA	NA	NA	NA	32349.6	203310.1	NA	inbo
11796950_1	2330_dw	NA	NA	NA	NA	177789.6	218382.1	NA	anb
118025_1	4030	FALSE	NA	2016-01-01	orthophoto	117693.6	208430.1	NA	anb
1180534_1	2330_bu	TRUE	2330_bu	2019-08-13	field assessment	210141.624	208174.154	NA	anb
11812657_1	2170	NA	NA	NA	NA	30269.6	202894.1	NA	inbo
11825_1	2130_hd	NA	NA	NA	NA	30013.6	202798.1	NA	inbo
11825_1	2170	NA	NA	NA	NA	30013.6	202798.1	NA	inbo
11825_2	2160	NA	NA	NA	NA	30311.1	202801.5	NA	inbo
11827377_1	2170	NA	NA	NA	NA	30077.6	202190.1	NA	inbo
11838950_1	6410_ve	NA	NA	NA	NA	209661.6	172334.1	NA	inbo
118441_1	6510_hu	TRUE	6510_hu	2016-06-13	field assessment	127069.61	191566.003	NA	anb
1184437_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63037.6	219694.1	NA	inbo
1185042_1	6510_hu	TRUE	6510_hu	2020-05-18	field assessment	219005.612	217550.083	NA	anb
11861301_1	2190	NA	NA	NA	NA	77373.6	227854.1	NA	inbo
11865_1	9130_end	FALSE	NA	2015-04-29	field assessment	109277.6	183598.1	NA	anb
11865_1	91E0_vc	FALSE	NA	2015-04-29	field assessment	109277.6	183598.1	NA	anb
11865_2	9130_end	FALSE	91E0_vc	2015-04-29	field assessment	109262.826	183574.56	NA	anb
11865_2	91E0_vc	TRUE	91E0_vc	2015-04-29	field assessment	109262.826	183574.56	NA	anb
11878193_1	2170	NA	NA	NA	NA	30301.6	202606.1	NA	inbo
1188153_1	91E0_vc	NA	NA	NA	NA	130877.6	155886.1	NA	anb
1189041_1	2160	NA	NA	NA	NA	24477.6	198542.1	NA	inbo
11904310_1	6410_ve	NA	NA	NA	NA	193117.6	189550.1	NA	inbo
1191473_1	2120	NA	NA	NA	NA	29725.6	202670.1	NA	inbo
11915193_1	9120	NA	NA	NA	NA	148942.2	158179.8	NA	anb
11916338_1	6410_ve	NA	NA	NA	NA	221853.6	175534.1	NA	inbo
1191897_1	91E0_vc	NA	NA	NA	NA	109789.6	162382.1	NA	anb
11919494_1	6410_ve	NA	NA	NA	NA	179869.6	184526.1	NA	inbo
11920966_1	9120	NA	NA	NA	NA	172937.9	166178.1	NA	anb
11920966_1	9190	NA	NA	NA	NA	172937.9	166178.1	NA	anb
1192373_1	2120	NA	NA	NA	NA	61917.6	222990.1	NA	inbo
1192629_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63485.6	221742.1	NA	inbo
1193137_1	2160	NA	NA	NA	NA	25949.6	200590.1	NA	inbo
11933617_1	2170	NA	NA	NA	NA	30333.6	201934.1	NA	inbo
11939125_1	2190	NA	NA	NA	NA	76893.6	227758.1	NA	inbo
11939377_1	2170	NA	NA	NA	NA	29821.6	202382.1	NA	inbo
119414_1	4030	FALSE	NA	2016-01-01	orthophoto	214845.6	202542.1	NA	anb
1195526_1	6230_ha	FALSE	NA	2018-01-01	field assessment	158813.6	166030.1	NA	inbo
1195701_1	1330_hpr	FALSE	1310_pol	2015-08-13	field assessment	69661.59	221422.11	NA	inbo
1196982_1	2330_bu	TRUE	2330_bu	2017-08-24	field assessment	216317.519	201006.118	NA	anb
1198857_1	1330_hpr	FALSE	NA	2017-01-01	orthophoto	106653.6	216142.1	NA	inbo
1199538_1	6510_hu	NA	NA	NA	NA	249117.6	162190.1	NA	anb
12_1	2120	FALSE	NA	2019-10-31	field assessment	23205.4	199555.8	NA	inbo
12_2	2120	TRUE	2120	2019-10-31	field assessment	23130.4	199569.8	NA	inbo
120018_1	4010	TRUE	4010	2014-09-15	field assessment	220061.612	198030.039	NA	anb
120110_1	4010	TRUE	4010	2014-09-24	field assessment	188861.589	227758.156	NA	anb
1201202_1	6510_hu	FALSE	NA	2018-06-07	field assessment	221117.6	175374.1	NA	anb
1201329_1	2160	NA	NA	NA	NA	22813.6	198606.1	NA	inbo
1201345_1	6510_hu	TRUE	6510_hu	2018-06-13	field assessment	86557.582	203758.129	NA	anb
12021553_1	2170	NA	NA	NA	NA	32285.6	202830.1	NA	inbo
120274_1	2310	FALSE	NA	2014-01-01	orthophoto	231965.6	190446.1	NA	anb
120274_1	2330_bu	FALSE	NA	2014-01-01	orthophoto	231965.6	190446.1	NA	anb
12028118_1	2330_dw	NA	NA	NA	NA	177085.6	217678.1	NA	anb
1202926_1	7140_oli	FALSE	NA	2019-01-01	field assessment	203005.6	223022.1	NA	inbo
12031153_1	2190	NA	NA	NA	NA	23421.6	199022.1	NA	inbo
120530_1	4030	TRUE	4030	2017-07-27	field assessment	224765.612	186926.186	NA	anb
1205598_1	6510_hus	FALSE	NA	2014-06-02	field assessment	177437.6	241230.1	NA	anb
1205598_2	6510_hus	FALSE	onbekend	2014-06-02	field assessment	177435.806	241231.684	NA	anb
1208662_1	6230_hmo	FALSE	NA	2016-01-01	field assessment	184989.6	190798.1	NA	inbo
1208950_1	2330_bu	FALSE	gh	2018-07-23	field assessment	218525.582	203598.165	NA	anb
12089521_1	2170	NA	NA	NA	NA	30109.6	201870.1	NA	inbo
1209270_1	2330_bu	TRUE	2330_bu	2018-08-16	field assessment	217149.587	199566.099	NA	anb
120945_1	2120	NA	NA	NA	NA	51581.6	216398.1	NA	inbo
1209974_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	213629.6	202510.1	NA	anb
121042_1	91E0_vo	TRUE	91E0_vo	2015-06-03	field assessment	222045.732	199694.162	NA	anb
1211473_1	6510_hu	FALSE	NA	2018-01-01	field assessment	38717.6	159950.1	NA	anb
1211474_1	6510_hu	FALSE	NA	2018-01-01	field assessment	250077.6	198190.1	NA	anb
1212382_1	6230_hn	FALSE	NA	2018-06-27	field assessment	159709.6	225454.1	NA	inbo
1212382_2	6230_hn	TRUE	6230_hn	2018-06-27	field assessment	159697.3	225447.26	NA	inbo
12129457_1	2190	NA	NA	NA	NA	23261.6	199150.1	NA	inbo
12130438_1	6410_ve	NA	NA	NA	NA	182813.6	180654.1	NA	inbo
1213150_1	2330_bu	FALSE	4030	2017-08-14	field assessment	154493.634	233742.156	NA	anb
12145_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	50461.6	209230.1	NA	inbo
1214742_1	6510_hus	FALSE	onbekend	2014-06-03	field assessment	165021.6	187150.1	NA	anb
121525_1	2120	NA	NA	NA	NA	65373.6	224366.1	NA	inbo
1216210_1	6230_ha	FALSE	NA	2016-01-01	field assessment	223965.6	192046.1	NA	inbo
1216305_1	2120	NA	NA	NA	NA	32445.6	204526.1	NA	inbo
1216422_1	6230_hmo	TRUE	6230_hmo	2016-07-19	field assessment	186397.5	179981.79	NA	inbo
121734_1	6510_hu	FALSE	gh	2014-05-21	field assessment	173597.6	184270.1	NA	anb
1217713_1	2120	NA	NA	NA	NA	23965.6	198830.1	NA	inbo
1217746_1	6230_hn	FALSE	NA	2018-07-12	field assessment	219389.6	196558.1	NA	inbo
1217746_2	6230_hn	TRUE	6230_hn	2018-07-12	field assessment	219393.7	196547.11	NA	inbo
12201521_1	2170	NA	NA	NA	NA	30109.6	202318.1	NA	inbo
122121_1	4030	FALSE	NA	2016-01-01	orthophoto	118013.6	208014.1	NA	anb
12213234_1	2330_dw	NA	NA	NA	NA	240637.6	180750.1	NA	anb
12224726_1	2330_dw	NA	NA	NA	NA	177469.6	218030.1	NA	anb
12229422_1	6410_mo	TRUE	6410_mo	2019-08-01	field assessment	195677.54	228014.1	NA	inbo
12230646_1	2330_dw	NA	NA	NA	NA	187901.6	216014.1	NA	anb
1223473_1	2190	NA	NA	NA	NA	37277.6	207022.1	NA	inbo
1223990_1	6410_ve	FALSE	NA	2015-01-01	field assessment	185981.6	186030.1	NA	inbo
12248402_1	6120	FALSE	NA	2019-06-18	field assessment	246045.6	186638.1	NA	inbo
12248402_2	6120	TRUE	6120	2019-06-18	field assessment	246041.09	186628.44	NA	inbo
12250590_1	2330_dw	NA	NA	NA	NA	163549.6	227502.1	NA	anb
1225654_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	218333.6	199502.1	NA	anb
122578_1	4010	TRUE	4010	2014-08-29	field assessment	223677.579	190446.099	NA	anb
122578_1	4030	FALSE	4010	2014-08-29	field assessment	223677.579	190446.099	NA	anb
1225841_1	1330_hpr	FALSE	NA	2017-01-01	orthophoto	54429.6	210830.1	NA	inbo
12260934_1	9120	NA	NA	NA	NA	171914.8	168708.3	NA	anb
1226678_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	213373.6	202094.1	NA	anb
12272690_1	6410_ve	NA	NA	NA	NA	222653.6	175630.1	NA	inbo
12274_1	4030	TRUE	4030	2014-08-22	field assessment	239965.6	185454.1	NA	anb
1227910_1	6510_hu	TRUE	6510_hu	2018-05-30	field assessment	182365.507	184654.14	NA	anb
1228593_1	2120	NA	NA	NA	NA	32189.6	202926.1	NA	inbo
1228593_1	2170	NA	NA	NA	NA	32189.6	202926.1	NA	inbo
1231542_1	6230_ha	FALSE	NA	2017-01-01	field assessment	214685.6	190606.1	NA	inbo
1231662_1	6230_hn	FALSE	NA	2017-01-01	field assessment	196317.6	229262.1	NA	inbo
12322130_1	6120	FALSE	NA	2019-01-01	field assessment	247165.6	188238.1	NA	inbo
12330161_1	2170	NA	NA	NA	NA	24477.6	199022.1	NA	inbo
1234130_1	2330_bu	FALSE	4030	2018-08-08	field assessment	220541.547	197742.047	NA	anb
1235121_1	2160	NA	NA	NA	NA	26877.6	200462.1	NA	inbo
12351665_1	2170	NA	NA	NA	NA	29949.6	201710.1	NA	inbo
123614_1	4010	FALSE	gh	2014-01-01	field assessment	155357.6	232910.1	NA	anb
1237169_1	2130_had	NA	NA	NA	NA	23601.8	196352.3	NA	inbo
12384433_1	2190_mp	NA	NA	NA	NA	28477.6	200174.1	NA	inbo
1239857_1	2160	NA	NA	NA	NA	37789.6	207278.1	NA	inbo
12401_1	2120	NA	NA	NA	NA	49405.6	215086.1	NA	inbo
12402481_1	2170	NA	NA	NA	NA	30493.6	202222.1	NA	inbo
12407985_1	2190	NA	NA	NA	NA	22653.6	199022.1	NA	inbo
12409_1	9130_end	FALSE	geen habitat 	2015-01-01	field assessment	146397.533	184206.271	NA	anb
12415026_1	6410_mo	NA	NA	NA	NA	219773.6	171918.1	NA	inbo
12417089_1	9160	NA	NA	NA	NA	71942.2	200679.8	NA	anb
1241718_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	217629.6	203086.1	NA	anb
1241781_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63805.6	221070.1	NA	inbo
1242225_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	53725.6	210990.1	NA	inbo
124278_1	2310	TRUE	2310	2014-09-23	field assessment	214109.647	216238.18	NA	anb
124278_1	2330_bu	FALSE	2310	2014-09-23	field assessment	214109.647	216238.18	NA	anb
124294_1	6510_hu	NA	NA	NA	NA	180093.6	172142.1	NA	anb
1243249_1	2160	NA	NA	NA	NA	52285.6	216718.1	NA	inbo
1243313_1	2160	NA	NA	NA	NA	28189.6	200878.1	NA	inbo
124382_1	4010	TRUE	4010	2016-10-12	field assessment	165405.568	227822.167	NA	anb
124382_1	4030	FALSE	4010	2016-10-12	field assessment	165405.568	227822.167	NA	anb
1244469_1	2160	NA	NA	NA	NA	77885.6	228270.1	NA	inbo
12457234_1	6510_hus	TRUE	6510_hus	2020-05-18	field assessment	218813.628	217454.065	NA	anb
12462193_1	2190	NA	NA	NA	NA	53789.6	215886.1	NA	inbo
12463665_1	2170	NA	NA	NA	NA	30045.6	202574.1	NA	inbo
1246865_1	6510_hua	FALSE	gh	2014-01-01	field assessment	36221.6	183406.1	NA	anb
12470_1	91E0_vm	TRUE	91E0_vm	2015-06-11	field assessment	209533.656	197229.97	NA	anb
12485561_1	6410_mo	FALSE	NA	2019-01-01	field assessment	145565.6	156206.1	NA	inbo
12485561_2	6410_mo	NA	NA	2019-01-01	field assessment	145564.42	156226.06	NA	inbo
12486870_1	2330_dw	NA	NA	NA	NA	177405.6	217966.1	NA	anb
1249582_1	6230_ha	TRUE	6230_ha	2018-06-13	field assessment	191101.66	230446.48	NA	inbo
12496182_1	6410_ve	FALSE	NA	2015-01-01	field assessment	185917.6	186126.1	NA	inbo
1249973_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63805.6	220302.1	NA	inbo
1250481_1	2160	NA	NA	NA	NA	23901.6	199406.1	NA	inbo
12506289_1	2190	NA	NA	NA	NA	22973.6	199150.1	NA	inbo
1250770_1	2330_bu	TRUE	2330_bu	2017-07-06	field assessment	231581.62	189934.031	NA	anb
12508146_1	2330_dw	NA	NA	NA	NA	240829.6	180686.1	NA	anb
12510_1	91E0_vm	FALSE	NA	2018-01-01	orthophoto	162109.6	219822.1	NA	anb
12513073_1	2170	NA	NA	NA	NA	32957.6	203790.1	NA	inbo
12526238_1	2330_dw	NA	NA	NA	NA	179965.6	222382.1	NA	anb
12530_1	4030	FALSE	NA	2014-01-01	orthophoto	235325.6	175374.1	NA	anb
1253302_1	7140_meso	FALSE	NA	2015-01-01	field assessment	215069.6	197134.1	NA	inbo
125394_1	2310	TRUE	2310	2015-06-01	field assessment	226973.628	193230.042	NA	anb
1254486_1	6230_hmo	FALSE	NA	2018-06-27	field assessment	184125.6	194414.1	NA	inbo
1254486_2	6230_hmo	TRUE	6230_hmo	2018-06-27	field assessment	184089.79	194368.49	NA	inbo
1255122_1	6230_ha	TRUE	6230_ha	2018-06-19	field assessment	223229.51	189806.27	NA	inbo
12553310_1	6510_hus	NA	NA	NA	NA	178237.6	242094.1	NA	anb
12558265_1	6410_mo	FALSE	NA	2019-01-01	field assessment	145405.6	160494.1	NA	inbo
1257009_1	2160	NA	NA	NA	NA	29629.6	202638.1	NA	inbo
12573365_1	2190	NA	NA	NA	NA	65757.6	224398.1	NA	inbo
1258422_1	7140_meso	FALSE	NA	2018-07-10	field assessment	217405.6	198350.1	NA	inbo
1258422_2	7140_meso	TRUE	7140_meso	2018-07-10	field assessment	217385.55	198335.52	NA	inbo
1258998_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	197213.6	205006.1	NA	anb
1259313_1	2120	NA	NA	NA	NA	35453.6	206094.1	NA	inbo
1259822_1	2330_bu	FALSE	NA	2018-09-28	field assessment	192253.652	232526.179	NA	anb
125998_1	4010	FALSE	4030	2016-10-24	field assessment	193917.624	218862.06	NA	anb
125998_1	4030	TRUE	4030	2016-10-24	field assessment	193917.624	218862.06	NA	anb
1260481_1	6510_hu	TRUE	6510_hu	2018-06-08	field assessment	73277.602	205582.184	NA	anb
1261237_1	1330_hpr	FALSE	NA	2017-01-01	orthophoto	69213.6	221070.1	NA	inbo
12613809_1	2170	NA	NA	NA	NA	29757.6	202190.1	NA	inbo
1262518_1	2330_bu	FALSE	4030	2017-08-28	field assessment	215901.588	200366.146	NA	anb
126261_1	2120	NA	NA	NA	NA	76861.6	228302.1	NA	inbo
126261_1	2130_hd	NA	NA	NA	NA	76861.6	228302.1	NA	inbo
1264241_1	2130_had	NA	NA	NA	NA	38589.6	205294.1	NA	inbo
126430_1	4010	FALSE	gh	2016-10-11	field assessment	164221.692	227566.093	NA	anb
1265333_1	1330_hpr	FALSE	NA	2018-01-01	orthophoto	68957.6	222254.1	NA	inbo
1265717_1	2180	NA	NA	NA	NA	76957.6	226670.1	NA	inbo
12664625_1	2170	NA	NA	NA	NA	30237.6	202382.1	NA	inbo
12664822_1	2330_dw	NA	NA	NA	NA	187837.6	217582.1	NA	anb
1266738_1	6510_hu	FALSE	NA	2018-06-11	field assessment	221277.6	175246.1	NA	anb
1266738_2	6510_hu	TRUE	6510_hu	2018-06-11	field assessment	221317.61	175245.456	NA	anb
1266741_1	1330_hpr	FALSE	NA	2017-01-01	orthophoto	72061.6	220622.1	NA	inbo
1266865_1	2190	NA	NA	NA	NA	23278.2	198162	NA	inbo
1269030_1	6510_huk	NA	NA	NA	NA	214781.6	162862.1	NA	anb
12690566_1	6410_mo	FALSE	NA	2015-01-01	field assessment	181405.6	181646.1	NA	inbo
1269301_1	2120	NA	NA	NA	NA	79741.6	228974.1	NA	inbo
1269301_1	2160	NA	NA	NA	NA	79741.6	228974.1	NA	inbo
1269458_1	6230_ha	TRUE	6230_ha	2018-06-19	field assessment	224125.45	189998.27	NA	inbo
1269937_1	1330_hpr	FALSE	NA	2017-01-01	orthophoto	25341.6	196270.1	NA	inbo
12701686_1	2330_dw	NA	NA	NA	NA	187933.6	217806.1	NA	anb
1270390_1	7140_oli	FALSE	NA	2017-01-01	field assessment	216029.6	205198.1	NA	inbo
12710_1	9160	FALSE	NA	2018-06-22	field assessment	190269.6	176046.1	NA	anb
12710_2	9160	FALSE	9120	2018-06-22	field assessment	190270.509	176045.12	NA	anb
1271122_1	6510_hu	FALSE	NA	2018-06-18	field assessment	246685.6	186606.1	NA	anb
1271122_2	6510_hu	TRUE	6510_hu	2018-06-18	field assessment	246685.596	186586.7	NA	anb
12715538_1	6410_mo	NA	NA	NA	NA	231677.6	212110.1	NA	inbo
12719378_1	6510_hus	NA	NA	NA	NA	219037.6	217326.1	NA	anb
1272114_1	2330_bu	FALSE	2330_dw	2017-06-29	field assessment	225373.582	182542.216	NA	anb
1272114_1	2330_dw	TRUE	2330_dw	2017-06-29	field assessment	225373.582	182542.216	NA	anb
127218_1	6510_hu	FALSE	NA	2014-05-19	field assessment	236381.6	174958.1	NA	anb
127218_2	6510_hu	TRUE	6510_hu	2014-05-19	field assessment	236382.528	174962.002	NA	anb
1274486_1	2330_bu	TRUE	2330_bu	2018-07-19	field assessment	218301.681	204174.118	NA	anb
1274806_1	2330_bu	FALSE	4030	2018-08-23	field assessment	216797.632	199854.061	NA	anb
127574_1	4030	NA	NA	NA	NA	171421.6	194478.1	NA	anb
1276081_1	2170	NA	NA	NA	NA	29853.6	201678.1	NA	inbo
127710_1	4010	TRUE	4010	2016-11-16	field assessment	153981.527	232814.138	NA	anb
1277553_1	2120	NA	NA	NA	NA	39997.6	208782.1	NA	inbo
12792050_1	6410_ve	NA	NA	NA	NA	235421.6	175054.1	NA	inbo
127926_1	7140_meso	FALSE	NA	2015-01-01	field assessment	218333.6	198830.1	NA	inbo
1280210_1	2330_bu	FALSE	NA	2018-07-24	field assessment	219837.711	200686.202	NA	anb
1280278_1	6510_hus	FALSE	NA	2014-05-27	field assessment	164509.6	187182.1	NA	anb
1280278_2	6510_hus	TRUE	6510_hus	2014-05-27	field assessment	164510.098	187183.092	NA	anb
128113_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	53117.6	210894.1	NA	inbo
1281461_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	62813.6	220526.1	NA	inbo
12814614_1	6510_hus	NA	NA	NA	NA	164413.6	187310.1	NA	anb
12818365_1	1330_da	NA	NA	NA	NA	146075.64	219187.63	NA	inbo
1283249_1	2120	NA	NA	NA	NA	23229.6	198702.1	NA	inbo
128350_1	6510_hus	FALSE	NA	2014-05-13	field assessment	176573.6	240078.1	NA	anb
128350_2	6510_hus	FALSE	onbekend	2014-05-13	field assessment	176571.894	240079.679	NA	anb
12835509_1	2190	NA	NA	NA	NA	66013.6	224494.1	NA	inbo
12840753_1	2170	NA	NA	NA	NA	32349.6	203470.1	NA	inbo
1284946_1	2330_bu	TRUE	2330_bu	2017-07-13	field assessment	236797.567	196014.159	NA	anb
