scheme,sampling_unit_code,point_code,grts_ranking,is_centroid,grts_ranking_draw,legacy_site,x,y,sac,db_ref,year_planned,type_target
HQ6410,1481518_6410_ve,1481518_1,1481518,TRUE,1481518,FALSE,195869.6,228014.1,1,1481518,1,6410_ve
HQ6410,14916914_6410_ve,14916914_1,14916914,TRUE,14916914,FALSE,225149.6,178574.1,1,14916914,10,6410_ve
HQ6410,14937670_6410_mo,14937670_1,14937670,TRUE,14937670,FALSE,177661.6,167278.1,1,14937670,8,6410_mo
HQ6410,14938345_6410_ve,14938345_1,14938345,TRUE,14938345,FALSE,146557.6,196078.1,1,14938345,10,6410_ve
HQ6410,14961289_6410_ve,14961289_1,14961289,TRUE,14961289,FALSE,112061.6,193358.1,1,14961289,10,6410_ve
HQ6410,15018945_6410_ve,15018945_1,15018945,TRUE,15018945,FALSE,72925.6,205550.1,1,15018945,10,6410_ve
HQ6410,15062066_6410_ve,15062066_1,15062066,TRUE,15062066,FALSE,221789.6,175342.1,1,15062066,10,6410_ve
HQ6410,15064114_6410_ve,15064114_1,15064114,TRUE,15064114,FALSE,222813.6,175438.1,1,15064114,10,6410_ve
HQ6410,15224822_6410_ve,15224822_1,15224822,TRUE,15224822,FALSE,188989.6,217966.1,1,15224822,10,6410_ve
HQ6410,15247425_6410_ve,15247425_1,15247425,TRUE,15247425,FALSE,74173.6,200654.1,1,15247425,10,6410_ve
HQ6410,15249542_6410_ve,15249542_1,15249542,TRUE,15249542,FALSE,179133.6,184750.1,1,15249542,10,6410_ve
HQ6410,15277362_6410_ve,15277362_1,15277362,TRUE,15277362,FALSE,224829.6,178766.1,1,15277362,10,6410_ve
HQ6410,1530761_6410_ve,1530761_1,1530761,TRUE,1530761,FALSE,112157.6,193422.1,1,1530761,1,6410_ve
HQ6410,15375150_6410_ve,15375150_1,15375150,TRUE,15375150,FALSE,195805.6,228014.1,1,15375150,10,6410_ve
HQ6410,15422514_6410_mo,15422514_1,15422514,TRUE,15422514,FALSE,221533.6,175374.1,1,15422514,8,6410_mo
HQ6410,15433782_6410_ve,15433782_1,15433782,TRUE,15433782,FALSE,197853.6,189934.1,1,15433782,11,6410_ve
HQ6410,15591782_6410_mo,15591782_1,15591782,TRUE,15591782,FALSE,197341.6,167310.1,0,15591782,8,6410_mo
HQ6410,15641910_6410_ve,15641910_1,15641910,TRUE,15641910,FALSE,186013.6,186094.1,1,15641910,11,6410_ve
HQ6410,15691826_6410_mo,15691826_1,15691826,TRUE,15691826,FALSE,219677.6,172078.1,0,15691826,8,6410_mo
HQ6410,15739222_6410_ve,15739222_1,15739222,TRUE,15739222,FALSE,184509.6,185934.1,1,15739222,11,6410_ve
HQ6410,15758246_6410_mo,15758246_1,15758246,TRUE,15758246,FALSE,187037.6,182350.1,1,15758246,8,6410_mo
HQ6410,1583446_6410_mo,1583446_1,1583446,TRUE,1583446,FALSE,184605.25,185966.14,1,1583446,NA,6410_mo
HQ6410,1583446_6410_ve,1583446_1,1583446,TRUE,1583446,FALSE,184605.6,185966.1,1,1583446,1,6410_ve
HQ6410,15836294_6410_mo,15836294_1,15836294,TRUE,15836294,FALSE,181341.6,181646.1,0,15836294,8,6410_mo
HQ6410,15965490_6410_ve,15965490_1,15965490,TRUE,15965490,FALSE,225053.6,178510.1,1,15965490,11,6410_ve
HQ6410,15966342_6410_ve,15966342_1,15966342,TRUE,15966342,FALSE,179997.6,184942.1,1,15966342,11,6410_ve
HQ6410,16019590_6410_ve,16019590_1,16019590,TRUE,16019590,FALSE,178205.6,184206.1,1,16019590,11,6410_ve
HQ6410,1618054_6410_ve,1618054_1,1618054,TRUE,1618054,FALSE,179037.6,184782.1,1,1618054,1,6410_ve
HQ6410,1618054_6410_ve,1618054_2,21377158,FALSE,1618054,FALSE,179076.32,184811.53,1,1618054,1,6410_ve
HQ6410,1622390_6410_ve,1622390_1,1622390,TRUE,1622390,FALSE,212605.6,214030.1,0,1622390,3,6410_ve
HQ6410,16318166_6410_ve,16318166_1,16318166,TRUE,16318166,FALSE,177597.6,209678.1,1,16318166,11,6410_ve
HQ6410,16324742_6410_ve,16324742_1,16324742,TRUE,16324742,FALSE,182877.6,180654.1,1,16324742,11,6410_ve
HQ6410,16405554_6410_mo,16405554_1,16405554,TRUE,16405554,FALSE,220797.6,175118.1,1,16405554,9,6410_mo
HQ6410,1642233_6410_mo,1642233_1,1642233,TRUE,1642233,FALSE,124061.6,182990.1,1,1642233,NA,6410_mo
HQ6410,1642233_6410_mo,1642233_2,1642233,FALSE,1642233,FALSE,124061.45,182984.04,1,1642233,NA,6410_mo
HQ6410,1642233_6410_ve,1642233_1,1642233,TRUE,1642233,FALSE,124061.6,182990.1,1,1642233,2,6410_ve
HQ6410,1642233_6410_ve,1642233_2,1642233,FALSE,1642233,FALSE,124061.45,182984.04,1,1642233,2,6410_ve
HQ6410,16423726_6410_mo,16423726_1,16423726,TRUE,16423726,FALSE,195645.6,228014.1,1,16423726,9,6410_mo
HQ6410,16466994_6410_ve,16466994_1,16466994,TRUE,16466994,FALSE,222621.6,175694.1,1,16466994,11,6410_ve
HQ6410,16470006_6410_ve,16470006_1,16470006,TRUE,16470006,FALSE,189917.6,218574.1,1,16470006,11,6410_ve
HQ6410,16471090_6410_mo,16471090_1,16471090,TRUE,16471090,FALSE,221629.6,175438.1,1,16471090,9,6410_mo
HQ6410,16534153_6410_ve,16534153_1,16534153,TRUE,16534153,FALSE,112093.6,193230.1,1,16534153,11,6410_ve
HQ6410,16606294_6410_ve,16606294_1,16606294,TRUE,16606294,FALSE,185437.6,195150.1,1,16606294,11,6410_ve
HQ6410,16609330_6410_mo,16609330_1,16609330,TRUE,16609330,FALSE,219709.6,171918.1,0,16609330,9,6410_mo
HQ6410,1660950_6410_ve,1660950_1,1660950,TRUE,1660950,FALSE,162109.6,195726.1,0,1660950,4,6410_ve
HQ6410,16612550_6410_mo,16612550_1,16612550,TRUE,16612550,FALSE,162845.6,179982.1,1,16612550,9,6410_mo
HQ6410,16638422_6410_ve,16638422_1,16638422,TRUE,16638422,FALSE,179741.6,214606.1,1,16638422,11,6410_ve
HQ6410,16690486_6410_ve,16690486_1,16690486,TRUE,16690486,FALSE,185949.6,186094.1,1,16690486,11,6410_ve
HQ6410,16909842_6410_mo,16909842_1,16909842,TRUE,16909842,FALSE,231645.6,212174.1,0,16909842,9,6410_mo
HQ6410,16920818_6410_ve,16920818_1,16920818,TRUE,16920818,FALSE,235613.6,174926.1,1,16920818,11,6410_ve
HQ6410,16965278_6410_ve,16965278_1,16965278,TRUE,16965278,FALSE,185853.6,219630.1,1,16965278,11,6410_ve
HQ6410,16986354_6410_ve,16986354_1,16986354,TRUE,16986354,FALSE,235485.6,174990.1,1,16986354,12,6410_ve
HQ6410,17085086_6410_ve,17085086_1,17085086,TRUE,17085086,FALSE,181501.6,219950.1,1,17085086,12,6410_ve
HQ6410,17182854_6410_ve,17182854_1,17182854,TRUE,17182854,FALSE,179069.6,184910.1,1,17182854,12,6410_ve
HQ6410,17257522_6410_mo,17257522_1,17257522,TRUE,17257522,FALSE,221373.6,175374.1,1,17257522,9,6410_mo
HQ6410,17277998_6410_ve,17277998_1,17277998,TRUE,17277998,FALSE,185917.6,219502.1,1,17277998,12,6410_ve
HQ6410,17373318_6410_ve,17373318_1,17373318,TRUE,17373318,FALSE,182909.6,180526.1,1,17373318,12,6410_ve
HQ6410,17374514_6410_ve,17374514_1,17374514,TRUE,17374514,FALSE,225021.6,178702.1,1,17374514,12,6410_ve
HQ6410,17475649_6410_ve,17475649_1,17475649,TRUE,17475649,FALSE,74173.6,200686.1,1,17475649,12,6410_ve
HQ6410,17519666_6410_mo,17519666_1,17519666,TRUE,17519666,FALSE,221693.6,175502.1,1,17519666,10,6410_mo
HQ6410,17657906_6410_mo,17657906_1,17657906,TRUE,17657906,FALSE,219709.6,171854.1,0,17657906,9,6410_mo
HQ6410,1777966_6410_ve,1777966_1,1777966,TRUE,1777966,FALSE,190365.6,227918.1,1,1777966,2,6410_ve
HQ6410,17854598_6410_ve,17854598_1,17854598,TRUE,17854598,FALSE,178461.6,184078.1,1,17854598,12,6410_ve
HQ6410,17903666_6410_mo,17903666_1,17903666,TRUE,17903666,FALSE,219645.6,172110.1,0,17903666,9,6410_mo
HQ6410,17933446_6410_mo,17933446_1,17933446,TRUE,17933446,FALSE,181437.6,181518.1,0,17933446,9,6410_mo
HQ6410,18001206_6410_ve,18001206_1,18001206,TRUE,18001206,FALSE,185949.6,186030.1,1,18001206,12,6410_ve
HQ6410,18043954_6410_ve,18043954_1,18043954,TRUE,18043954,FALSE,221309.6,175246.1,1,18043954,12,6410_ve
HQ6410,18107017_6410_ve,18107017_1,18107017,TRUE,18107017,FALSE,112061.6,193422.1,1,18107017,12,6410_ve
HQ6410,18207794_6410_mo,18207794_1,18207794,TRUE,18207794,FALSE,221725.6,175534.1,1,18207794,10,6410_mo
HQ6410,18213222_6410_mo,18213222_1,18213222,TRUE,18213222,FALSE,197437.6,167374.1,0,18213222,10,6410_mo
HQ6410,18258734_6410_ve,18258734_1,18258734,TRUE,18258734,FALSE,195869.6,228046.1,1,18258734,12,6410_ve
HQ6410,18307977_6410_ve,18307977_1,18307977,TRUE,18307977,FALSE,112189.6,193390.1,1,18307977,12,6410_ve
HQ6410,18395270_6410_ve,18395270_1,18395270,TRUE,18395270,FALSE,179037.6,184750.1,1,18395270,12,6410_ve
HQ6410,18419449_6410_ve,18419449_1,18419449,TRUE,18419449,FALSE,124093.6,182990.1,1,18419449,12,6410_ve
HQ6410,18421894_6410_ve,18421894_1,18421894,TRUE,18421894,FALSE,182941.6,180590.1,1,18421894,12,6410_ve
HQ6410,18607302_6410_mo,18607302_1,18607302,TRUE,18607302,FALSE,162429.6,179630.1,1,18607302,10,6410_mo
HQ6410,18706482_6410_mo,18706482_1,18706482,TRUE,18706482,FALSE,219805.6,171886.1,0,18706482,10,6410_mo
HQ6410,18937990_6410_mo,18937990_1,18937990,TRUE,18937990,FALSE,185021.6,180110.1,1,18937990,10,6410_mo
HQ6410,19111865_6410_mo,19111865_1,19111865,TRUE,19111865,FALSE,145373.6,160462.1,1,19111865,10,6410_mo
HQ6410,1938478_6410_ve,1938478_1,1938478,TRUE,1938478,FALSE,189757.6,218766.1,1,1938478,2,6410_ve
HQ6410,1938478_6410_ve,1938478_2,56464430,FALSE,1938478,FALSE,189778.09,218765.91,1,1938478,2,6410_ve
HQ6410,19531282_6410_mo,19531282_1,19531282,TRUE,19531282,FALSE,231773.6,212206.1,0,19531282,10,6410_mo
HQ6410,1958022_6410_mo,1958022_1,1958022,TRUE,1958022,FALSE,179805.6,184622.1,1,1958022,1,6410_mo
HQ6410,19616818_6410_mo,19616818_1,19616818,TRUE,19616818,FALSE,221501.6,175406.1,1,19616818,11,6410_mo
HQ6410,19675974_6410_mo,19675974_1,19675974,TRUE,19675974,FALSE,177693.6,167214.1,1,19675974,11,6410_mo
HQ6410,19786086_6410_mo,19786086_1,19786086,TRUE,19786086,FALSE,197277.6,167374.1,0,19786086,10,6410_mo
HQ6410,19793426_6410_mo,19793426_1,19793426,TRUE,19793426,FALSE,231741.6,212174.1,0,19793426,10,6410_mo
HQ6410,19886130_6410_mo,19886130_1,19886130,TRUE,19886130,FALSE,219773.6,172078.1,0,19886130,10,6410_mo
HQ6410,19898297_6410_mo,19898297_1,19898297,TRUE,19898297,FALSE,145277.6,160494.1,1,19898297,11,6410_mo
HQ6410,20180550_6410_mo,20180550_1,20180550,TRUE,20180550,FALSE,177661.6,167182.1,1,20180550,11,6410_mo
HQ6410,20217030_6410_mo,20217030_1,20217030,TRUE,20217030,FALSE,162813.6,179950.1,1,20217030,11,6410_mo
HQ6410,2028590_6410_ve,2028590_1,2028590,TRUE,2028590,FALSE,188509.6,220814.1,0,2028590,4,6410_ve
HQ6410,20618030_6410_mo,20618030_1,20618030,TRUE,20618030,FALSE,195613.6,227982.1,1,20618030,12,6410_mo
HQ6410,20665394_6410_mo,20665394_1,20665394,TRUE,20665394,FALSE,221597.6,175374.1,1,20665394,12,6410_mo
HQ6410,20803634_6410_mo,20803634_1,20803634,TRUE,20803634,FALSE,219677.6,171950.1,0,20803634,11,6410_mo
HQ6410,20819254_6410_mo,20819254_1,20819254,TRUE,20819254,FALSE,186205.6,186606.1,1,20819254,12,6410_mo
HQ6410,20834662_6410_mo,20834662_1,20834662,TRUE,20834662,FALSE,197373.6,167246.1,0,20834662,11,6410_mo
HQ6410,21104146_6410_mo,21104146_1,21104146,TRUE,21104146,FALSE,231613.6,212174.1,0,21104146,11,6410_mo
HQ6410,21376198_6410_mo,21376198_1,21376198,TRUE,21376198,FALSE,162109.6,179566.1,1,21376198,12,6410_mo
HQ6410,2160774_6410_mo,2160774_1,2160774,TRUE,2160774,FALSE,184989.6,180110.1,1,2160774,2,6410_mo
HQ6410,2160774_6410_mo,2160774_2,11466886,FALSE,2160774,FALSE,185036.68,180200.42,1,2160774,2,6410_mo
HQ6410,217078_6410_ve,217078_1,217078,TRUE,217078,FALSE,189661.6,218126.1,1,217078,1,6410_ve
HQ6410,21713970_6410_mo,21713970_1,21713970,TRUE,21713970,FALSE,221629.6,175470.1,1,21713970,12,6410_mo
HQ6410,2173889_6410_mo,2173889_1,2173889,TRUE,2173889,FALSE,72925.6,205518.1,1,2173889,NA,6410_mo
HQ6410,2173889_6410_mo,2173889_2,54340545,FALSE,2173889,FALSE,73015.42,205536.86,1,2173889,NA,6410_mo
HQ6410,2173889_6410_ve,2173889_1,2173889,TRUE,2173889,FALSE,72925.6,205518.1,1,2173889,2,6410_ve
HQ6410,2173889_6410_ve,2173889_2,54340545,FALSE,2173889,FALSE,73015.42,205536.86,1,2173889,2,6410_ve
HQ6410,21753030_6410_mo,21753030_1,21753030,TRUE,21753030,FALSE,162493.6,179598.1,1,21753030,12,6410_mo
HQ6410,2181769_6410_ve,2181769_1,2181769,TRUE,2181769,FALSE,112029.6,193550.1,1,2181769,2,6410_ve
HQ6410,22097970_6410_mo,22097970_1,22097970,TRUE,22097970,FALSE,219645.6,172014.1,0,22097970,11,6410_mo
HQ6410,2211718_6410_ve,2211718_1,2211718,TRUE,2211718,FALSE,177277.6,181614.1,0,2211718,4,6410_ve
HQ6410,22127750_6410_mo,22127750_1,22127750,TRUE,22127750,FALSE,181469.6,181518.1,0,22127750,11,6410_mo
HQ6410,22407526_6410_mo,22407526_1,22407526,TRUE,22407526,FALSE,197405.6,167310.1,0,22407526,12,6410_mo
HQ6410,22706534_6410_mo,22706534_1,22706534,TRUE,22706534,FALSE,197341.6,167406.1,0,22706534,12,6410_mo
HQ6410,22900786_6410_mo,22900786_1,22900786,TRUE,22900786,FALSE,219869.6,171918.1,0,22900786,12,6410_mo
HQ6410,22971321_6410_mo,22971321_1,22971321,TRUE,22971321,FALSE,145469.6,156174.1,0,22971321,12,6410_mo
HQ6410,23176326_6410_mo,23176326_1,23176326,TRUE,23176326,FALSE,181341.6,181582.1,0,23176326,12,6410_mo
HQ6410,2334002_6410_ve,2334002_1,2334002,TRUE,2334002,FALSE,225053.6,178542.1,1,2334002,2,6410_ve
HQ6410,23343154_6410_mo,23343154_1,23343154,TRUE,23343154,FALSE,219645.6,171918.1,0,23343154,12,6410_mo
HQ6410,2371634_6410_mo,2371634_1,2371634,TRUE,2371634,FALSE,219613.6,171950.1,0,2371634,2,6410_mo
HQ6410,2371634_6410_mo,2371634_2,38875186,FALSE,2371634,FALSE,219637.51,172037.12,0,2371634,2,6410_mo
HQ6410,2378377_6410_ve,2378377_1,2378377,TRUE,2378377,FALSE,112093.6,193294.1,1,2378377,2,6410_ve
HQ6410,2388102_6410_ve,2388102_1,2388102,TRUE,2388102,FALSE,178269.6,184142.1,1,2388102,2,6410_ve
HQ6410,2438198_6410_ve,2438198_1,2438198,TRUE,2438198,FALSE,197821.6,189902.1,1,2438198,2,6410_ve
HQ6410,2447382_6410_ve,2447382_1,2447382,TRUE,2447382,FALSE,162045.6,195694.1,0,2447382,5,6410_ve
HQ6410,2447382_6410_ve,2447382_2,18438166,FALSE,2447382,FALSE,162109.63,195690.45,0,2447382,5,6410_ve
HQ6410,2468182_6410_ve,2468182_1,2468182,TRUE,2468182,FALSE,185853.6,186766.1,1,2468182,2,6410_ve
HQ6410,2468182_6410_ve,2468182_2,10857782,FALSE,2468182,FALSE,185891.9,186692.94,1,2468182,2,6410_ve
HQ6410,2479154_6410_ve,2479154_1,2479154,TRUE,2479154,FALSE,221789.6,175438.1,1,2479154,2,6410_ve
HQ6410,2479154_6410_ve,2479154_2,36033586,FALSE,2479154,FALSE,221819.9,175438.05,1,2479154,2,6410_ve
HQ6410,2502790_6410_ve,2502790_1,2502790,TRUE,2502790,FALSE,179165.6,184814.1,1,2502790,2,6410_ve
HQ6410,2510134_6410_ve,2510134_1,2510134,TRUE,2510134,FALSE,187741.6,188110.1,0,2510134,5,6410_ve
HQ6410,2539894_6410_ve,2539894_1,2539894,TRUE,2539894,FALSE,212573.6,213742.1,0,2539894,5,6410_ve
HQ6410,2552882_6410_ve,2552882_1,2552882,TRUE,2552882,FALSE,220541.6,175342.1,1,2552882,2,6410_ve
HQ6410,2552882_6410_ve,2552882_2,66737202,FALSE,2552882,FALSE,220782.47,175092.89,1,2552882,2,6410_ve
HQ6410,2579337_6410_ve,2579337_1,2579337,TRUE,2579337,FALSE,112189.6,193326.1,1,2579337,2,6410_ve
HQ6410,2664513_6410_ve,2664513_1,2664513,TRUE,2664513,FALSE,74205.6,200654.1,1,2664513,2,6410_ve
HQ6410,2750598_6410_ve,2750598_1,2750598,TRUE,2750598,FALSE,185853.6,180494.1,1,2750598,2,6410_ve
HQ6410,2754066_6410_mo,2754066_1,2754066,TRUE,2754066,FALSE,231805.6,212206.1,0,2754066,2,6410_mo
HQ6410,2760937_6410_ve,2760937_1,2760937,TRUE,2760937,FALSE,146557.6,196046.1,1,2760937,3,6410_ve
HQ6410,2792238_6410_ve,2792238_1,2792238,TRUE,2792238,FALSE,195773.6,227950.1,1,2792238,3,6410_ve
HQ6410,2839602_6410_mo,2839602_1,2839602,TRUE,2839602,FALSE,221469.6,175438.1,1,2839602,2,6410_mo
HQ6410,2839602_6410_mo,2839602_2,46617650,FALSE,2839602,FALSE,221402.53,175373.42,1,2839602,2,6410_mo
HQ6410,2850870_6410_ve,2850870_1,2850870,TRUE,2850870,FALSE,197789.6,189934.1,1,2850870,3,6410_ve
HQ6410,2898758_6410_mo,2898758_1,2898758,TRUE,2898758,FALSE,177693.6,167246.1,1,2898758,2,6410_mo
HQ6410,3008870_6410_mo,3008870_1,3008870,TRUE,3008870,FALSE,197309.6,167374.1,0,3008870,2,6410_mo
HQ6410,3008870_6410_mo,3008870_2,51767654,FALSE,3008870,FALSE,197410.07,167374.96,0,3008870,2,6410_mo
HQ6410,3016210_6410_mo,3016210_1,3016210,TRUE,3016210,FALSE,231709.6,212142.1,0,3016210,2,6410_mo
HQ6410,3121081_6410_mo,3121081_1,3121081,TRUE,3121081,FALSE,145277.6,160526.1,1,3121081,2,6410_mo
HQ6410,3160082_6410_ve,3160082_1,3160082,TRUE,3160082,FALSE,231037.6,204366.1,0,3160082,6,6410_ve
HQ6410,3184774_6410_ve,3184774_1,3184774,TRUE,3184774,FALSE,182621.6,181454.1,1,3184774,3,6410_ve
HQ6410,3451222_6410_ve,3451222_1,3451222,TRUE,3451222,FALSE,185149.6,186062.1,1,3451222,3,6410_ve
HQ6410,3461110_6410_ve,3461110_1,3461110,TRUE,3461110,FALSE,188893.6,218062.1,1,3461110,3,6410_ve
HQ6410,3461110_6410_ve,3461110_2,3461110,FALSE,3461110,FALSE,188909.19,218073.13,1,3461110,3,6410_ve
HQ6410,3522438_6410_ve,3522438_1,3522438,TRUE,3522438,FALSE,177245.6,181422.1,0,3522438,6,6410_ve
HQ6410,3588470_6410_ve,3588470_1,3588470,TRUE,3588470,FALSE,212701.6,213902.1,0,3588470,6,6410_ve
HQ6410,3719542_6410_ve,3719542_1,3719542,TRUE,3719542,FALSE,212669.6,214094.1,0,3719542,7,6410_ve
HQ6410,3741830_6410_mo,3741830_1,3741830,TRUE,3741830,FALSE,182909.6,180622.1,1,3741830,NA,6410_mo
HQ6410,3741830_6410_mo,3741830_2,3741830,FALSE,3741830,FALSE,182912.36,180618.75,1,3741830,NA,6410_mo
HQ6410,3741830_6410_ve,3741830_1,3741830,TRUE,3741830,FALSE,182909.6,180622.1,1,3741830,3,6410_ve
HQ6410,3741830_6410_ve,3741830_2,3741830,FALSE,3741830,FALSE,182912.36,180618.75,1,3741830,3,6410_ve
HQ6410,3764358_6410_ve,3764358_1,3764358,TRUE,3764358,FALSE,178237.6,184302.1,1,3764358,3,6410_ve
HQ6410,3777298_6410_mo,3777298_1,3777298,TRUE,3777298,FALSE,223773.97,205645.95,1,3777298,NA,6410_mo
HQ6410,3777298_6410_ve,3777298_1,3777298,TRUE,3777298,FALSE,223773.6,205646.1,1,3777298,3,6410_ve
HQ6410,3792209_6410_ve,3792209_1,3792209,TRUE,3792209,FALSE,48701.6,168526.1,1,3792209,3,6410_ve
HQ6410,3841586_6410_ve,3841586_1,3841586,TRUE,3841586,FALSE,227101.6,178030.1,0,3841586,7,6410_ve
HQ6410,387430_6410_mo,387430_1,387430,TRUE,387430,FALSE,197437.6,167246.1,0,387430,1,6410_mo
HQ6410,398529_6410_ve,398529_1,398529,TRUE,398529,FALSE,86365.6,203534.1,1,398529,NA,6410_ve
HQ6410,398529_6410_ve,398529_2,21370049,FALSE,398529,FALSE,86335.16,203557.43,1,398529,NA,6410_ve
HQ6410,4008897_6410_mo,4008897_1,4008897,TRUE,4008897,FALSE,72989.6,205582.1,1,4008897,NA,6410_mo
HQ6410,4008897_6410_mo,4008897_2,7941057,FALSE,4008897,FALSE,72987.17,205531.71,1,4008897,NA,6410_mo
HQ6410,4008897_6410_ve,4008897_1,4008897,TRUE,4008897,FALSE,72989.6,205582.1,1,4008897,3,6410_ve
HQ6410,4008897_6410_ve,4008897_2,7941057,FALSE,4008897,FALSE,72987.17,205531.71,1,4008897,3,6410_ve
HQ6410,4026418_6410_mo,4026418_1,4026418,TRUE,4026418,FALSE,219709.6,171950.1,0,4026418,2,6410_mo
HQ6410,4026418_6410_mo,4026418_2,32469042,FALSE,4026418,FALSE,219697.36,172073.43,0,4026418,2,6410_mo
HQ6410,4035630_6410_ve,4035630_1,4035630,TRUE,4035630,FALSE,189789.6,218670.1,1,4035630,3,6410_ve
HQ6410,4042038_6410_mo,4042038_1,4042038,TRUE,4042038,FALSE,186237.6,186606.1,1,4042038,2,6410_mo
HQ6410,4042038_6410_mo,4042038_2,20819254,FALSE,4042038,FALSE,186216.36,186594.99,1,4042038,2,6410_mo
HQ6410,4055510_6410_ve,4055510_1,4055510,TRUE,4055510,FALSE,179805.6,214606.1,1,4055510,3,6410_ve
HQ6410,405638_6410_ve,405638_1,405638,TRUE,405638,FALSE,179037.6,184910.1,1,405638,1,6410_ve
HQ6410,4057446_6410_mo,4057446_1,4057446,TRUE,4057446,FALSE,197341.6,167246.1,0,4057446,3,6410_mo
HQ6410,4057446_6410_mo,4057446_2,15591782,FALSE,4057446,FALSE,197338.93,167316.54,0,4057446,3,6410_mo
HQ6410,4107574_6410_ve,4107574_1,4107574,TRUE,4107574,FALSE,185885.6,186158.1,1,4107574,3,6410_ve
HQ6410,4155670_6410_ve,4155670_1,4155670,TRUE,4155670,FALSE,164157.6,189166.1,0,4155670,7,6410_ve
HQ6410,4390190_6410_ve,4390190_1,4390190,TRUE,4390190,FALSE,187389.6,232430.1,1,4390190,3,6410_ve
HQ6410,442742_6410_ve,442742_1,442742,TRUE,442742,FALSE,212669.6,213774.1,0,442742,1,6410_ve
HQ6410,4502174_6410_ve,4502174_1,4502174,TRUE,4502174,FALSE,181405.6,219982.1,1,4502174,3,6410_ve
HQ6410,4571014_6410_ve,4571014_1,4571014,TRUE,4571014,FALSE,177181.6,181326.1,0,4571014,8,6410_ve
HQ6410,4576306_6410_ve,4576306_1,4576306,TRUE,4576306,FALSE,221885.6,175406.1,1,4576306,4,6410_ve
HQ6410,4598982_6410_mo,4598982_1,4598982,TRUE,4598982,FALSE,162077.6,179566.1,1,4598982,3,6410_mo
HQ6410,4599942_6410_ve,4599942_1,4599942,TRUE,4599942,FALSE,179069.6,184846.1,1,4599942,4,6410_ve
HQ6410,4599942_6410_ve,4599942_2,51949702,FALSE,4599942,FALSE,179068.82,184795.8,1,4599942,4,6410_ve
HQ6410,4637046_6410_ve,4637046_1,4637046,TRUE,4637046,FALSE,212637.6,213806.1,0,4637046,8,6410_ve
HQ6410,4761942_6410_ve,4761942_1,4761942,TRUE,4761942,FALSE,185117.6,186094.1,1,4761942,4,6410_ve
HQ6410,4790406_6410_ve,4790406_1,4790406,TRUE,4790406,FALSE,182845.6,180462.1,1,4790406,4,6410_ve
HQ6410,480306_6410_mo,480306_1,480306,TRUE,480306,FALSE,221341.6,175374.1,1,480306,1,6410_mo
HQ6410,4851218_6410_mo,4851218_1,4851218,TRUE,4851218,FALSE,231837.6,212270.1,0,4851218,3,6410_mo
HQ6410,4851218_6410_mo,4851218_2,27919890,FALSE,4851218,FALSE,231818.02,212275.16,0,4851218,3,6410_mo
HQ6410,4912178_6410_ve,4912178_1,4912178,TRUE,4912178,FALSE,220669.6,175182.1,1,4912178,4,6410_ve
HQ6410,4975814_6410_mo,4975814_1,4975814,TRUE,4975814,FALSE,162493.6,179566.1,1,4975814,3,6410_mo
HQ6410,4975814_6410_mo,4975814_2,4975814,FALSE,4975814,FALSE,162492.84,179576.21,1,4975814,3,6410_mo
HQ6410,498886_6410_mo,498886_1,498886,TRUE,498886,FALSE,164509.6,178542.1,1,498886,1,6410_mo
HQ6410,498886_6410_mo,498886_2,498886,FALSE,498886,FALSE,164509.74,178543.6,1,498886,1,6410_mo
HQ6410,500782_6410_ve,500782_1,500782,TRUE,500782,FALSE,185885.6,219534.1,1,500782,1,6410_ve
HQ6410,5017510_6410_ve,5017510_1,5017510,TRUE,5017510,FALSE,186013.6,180174.1,1,5017510,4,6410_ve
HQ6410,5071958_6410_ve,5071958_1,5071958,TRUE,5071958,FALSE,185469.6,195182.1,1,5071958,4,6410_ve
HQ6410,5253462_6410_ve,5253462_1,5253462,TRUE,5253462,FALSE,184573.6,185966.1,1,5253462,4,6410_ve
HQ6410,5350534_6410_mo,5350534_1,5350534,TRUE,5350534,FALSE,181501.6,181518.1,0,5350534,3,6410_mo
HQ6410,5361830_6410_ve,5361830_1,5361830,TRUE,5361830,FALSE,196349.6,183310.1,0,5361830,8,6410_ve
HQ6410,5408201_6410_mo,5408201_1,5408201,TRUE,5408201,FALSE,100477.6,195182.1,0,5408201,3,6410_mo
HQ6410,5408201_6410_mo,5408201_2,49448393,FALSE,5408201,FALSE,100521.89,195144.38,0,5408201,3,6410_mo
HQ6410,5417302_6410_ve,5417302_1,5417302,TRUE,5417302,FALSE,185853.6,186158.1,1,5417302,4,6410_ve
HQ6410,5540438_6410_ve,5540438_1,5540438,TRUE,5540438,FALSE,174109.6,197582.1,0,5540438,9,6410_ve
HQ6410,5624882_6410_ve,5624882_1,5624882,TRUE,5624882,FALSE,221821.6,175470.1,1,5624882,4,6410_ve
HQ6410,5624882_6410_ve,5624882_2,36033586,FALSE,5624882,FALSE,221817.54,175440.43,1,5624882,4,6410_ve
HQ6410,5630310_6410_mo,5630310_1,5630310,TRUE,5630310,FALSE,197405.6,167278.1,0,5630310,3,6410_mo
HQ6410,5630310_6410_mo,5630310_2,5630310,FALSE,5630310,FALSE,197403.14,167287.82,0,5630310,3,6410_mo
HQ6410,5650450_6410_ve,5650450_1,5650450,TRUE,5650450,FALSE,231773.6,204910.1,1,5650450,4,6410_ve
