point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source
2325941_1	2325941	2325941	1	0	2120	39942	90	habitatmap 2023
2328854_2	2328854	2328854	1	0	6510_hus	9277	100	assessment/habitatmap 2023
2333697_2	35888129	2333697	1	0	1330_hpr	376	20	assessment/habitatmap 2023
233398_1	233398	233398	1	0	4010	22771	100	assessment/habitatmap 2023
2334002_1	2334002	2334002	1	0	6410_mo	14168	80	assessment/habitatmap 2023
23343154_1	23343154	23343154	0	0	6410_mo	11353	20	habitatmap 2023
2334854_2	2334854	2334854	1	0	6230_hmo	24833	100	assessment/habitatmap 2023
2336181_1	2336181	2336181	1	0	2120	46370	80	habitatmap 2023
2337513_1	2337513	2337513	1	0	91E0_sf	45339	100	habitatmap 2023
23379366_1	23379366	NA	0	1	9120	80329	100	habitatmap 2023
23385_2	23385	23385	0	0	9130_end	73658	100	assessment/habitatmap 2023
2340910_1	2340910	2340910	0	0	6230_ha	24414	30	habitatmap 2023
2342313_1	2342313	2342313	1	0	91E0_sf	93481	100	habitatmap 2023
234297_1	234297	234297	1	0	91E0_vc	48237	0	assessment/habitatmap 2023
2343922_1	2343922	2343922	1	0	2330_dw	27218	20	habitatmap 2023
2344121_1	2344121	NA	1	1	9130_end	13491	100	habitatmap 2023
23451577_1	23451577	NA	1	1	9120	24554	100	habitatmap 2023
23456406_1	23456406	NA	0	1	9120	60079	70	habitatmap 2023
23459894_1	23459894	NA	1	1	91E0_vm	47438	100	habitatmap 2023
2346801_1	2346801	2346801	1	0	2120	53870	15	habitatmap 2023
234706_1	234706	234706	1	0	4030	25383	100	habitatmap 2023
2347185_1	2347185	2347185	1	0	2130_had	8486	100	habitatmap 2023
234974_1	234974	234974	1	0	4030	88532	95	assessment/habitatmap 2023
2352305_1	2352305	2352305	1	0	2180	50548	100	assessment/habitatmap 2023
23538_1	23538	23538	1	0	4010	12027	30	assessment/habitatmap 2023
23568502_1	23568502	NA	1	1	91E0_vm	71362	70	habitatmap 2023
2358709_2	19135925	2358709	1	0	2180	41140	100	assessment/habitatmap 2023
2363569_1	2363569	2363569	1	0	2180	3401	95	habitatmap 2023
236358_1	236358	236358	0	0	6510_hu	21258	30	habitatmap 2023
236370_1	236370	236370	1	0	2330_bu	11520	80	assessment/habitatmap 2023
2364085_2	12849845	2364085	1	0	1330_hpr	34259	100	assessment/habitatmap 2023
236530_1	236530	236530	1	0	4010	12063	80	assessment/habitatmap 2023
236657_2	50568305	236657	0	0	6510_hu	NA	NA	assessment
236742_1	236742	236742	1	0	6410_mo	20801	30	assessment/habitatmap 2023
236754_1	236754	236754	1	0	2310	13808	100	assessment/habitatmap 2023
2368689_1	2368689	2368689	1	0	2170	49632	45	habitatmap 2023
23699901_2	23699901	NA	1	1	1330_da	77370	100	habitatmap 2023
23705510_1	23705510	NA	1	1	9120	16716	100	habitatmap 2023
2371154_1	2371154	2371154	1	0	2330_dw	27166	100	habitatmap 2023
2371634_2	38875186	2371634	0	0	6410_mo	11353	20	assessment/habitatmap 2023
23762_1	23762	23762	1	0	4030	12128	NA	assessment
2377286_1	2377286	2377286	1	0	6510_hu	22294	100	habitatmap 2023
237970_1	237970	237970	1	0	91E0_vo	55062	100	assessment/habitatmap 2023
238313_1	238313	NA	1	1	91E0_sf	86487	100	habitatmap 2023
23834422_1	23834422	NA	0	1	91E0_vn	17634	70	habitatmap 2023
238578_1	238578	238578	1	0	2330_dw	24632	70	assessment/habitatmap 2023
23880125_1	23880125	NA	1	1	1330_da	77489	100	habitatmap 2023
2390193_1	2390193	2390193	1	0	2130_hd	50673	100	assessment/habitatmap 2023
2394225_1	63015025	2394225	1	1	2130_had	44713	100	assessment/habitatmap 2023
23977526_1	23977526	NA	0	1	9190	40719	100	habitatmap 2023
239838_1	239838	239838	1	0	4030	47520	100	assessment/habitatmap 2023
239901_1	239901	239901	0	0	6510_hu	NA	NA	assessment
24013074_1	24013074	NA	0	1	91E0_vn	56460	70	habitatmap 2023
2401457_2	8430769	2401457	1	0	2180	50548	100	assessment/habitatmap 2023
24035497_1	24035497	NA	1	1	91E0_sf	5127	100	habitatmap 2023
240433_1	240433	240433	1	0	2180	NA	NA	assessment
24043985_1	24043985	NA	1	1	9120	41458	100	habitatmap 2023
240466_1	240466	240466	1	0	2310	10185	90	assessment/habitatmap 2023
2406121_1	2406121	2406121	1	0	91E0_sf	5020	100	habitatmap 2023
240754_1	240754	240754	0	0	6510_hu	12768	0	habitatmap 2023
2408414_1	2408414	2408414	1	0	6230_hn	81539	100	habitatmap 2023
2410009_2	2410009	2410009	0	0	6510_hua	6938	100	assessment/habitatmap 2023
241234_1	241234	241234	1	0	4030	29227	100	assessment/habitatmap 2023
2415666_1	2415666	2415666	1	0	6510_hu	93337	30	habitatmap 2023
241650_1	241650	241650	1	0	4030	26097	100	assessment/habitatmap 2023
2416817_1	2416817	2416817	1	0	2130_had	8486	100	habitatmap 2023
2420529_1	2420529	2420529	1	0	2190_mp	50897	100	assessment/habitatmap 2023
2420978_1	2420978	2420978	1	0	6510_hu	12998	30	habitatmap 2023
242262_2	9675350	242262	0	0	6510_hu	69082	100	assessment/habitatmap 2023
242398_1	242398	242398	1	0	2310	64383	30	assessment/habitatmap 2023
24253505_1	24253505	NA	1	1	9120	31522	100	habitatmap 2023
242614_1	242614	242614	1	0	4030	87660	100	habitatmap 2023
24274_1	24274	24274	1	0	91E0_vo	10064	50	habitatmap 2023
2428393_1	2428393	2428393	1	0	91E0_sf	5528	100	habitatmap 2023
2430129_2	15013041	2430129	1	0	2170	44288	40	assessment/habitatmap 2023
2432489_1	2432489	2432489	1	0	91E0_sf	5658	100	habitatmap 2023
2435666_1	2435666	2435666	1	0	6410_mo	19467	NA	assessment
243698_1	243698	243698	1	0	4010	26331	NA	assessment
243758_2	2340910	243758	0	0	6230_ha	24414	30	assessment/habitatmap 2023
2438198_1	2438198	2438198	1	0	6230_hmo	14562	70	assessment/habitatmap 2023
243846_2	243846	243846	1	0	6510_hu	23063	40	assessment/habitatmap 2023
24389033_1	24389033	NA	1	1	91E0_sf	5143	100	habitatmap 2023
243922_1	243922	243922	1	0	2310	25168	100	habitatmap 2023
2439282_1	2439282	2439282	1	0	6510_hu	21328	100	habitatmap 2023
2440689_1	2440689	2440689	0	0	6510_hua	91101	100	assessment/habitatmap 2023
2440726_1	2440726	2440726	1	0	91E0_sf	15817	0	habitatmap 2023
2441009_1	2441009	2441009	1	0	2160	NA	NA	assessment
2441398_2	10830006	2441398	0	0	6230_hn	85583	20	assessment/habitatmap 2023
2444342_1	2444342	2444342	0	0	6230_hn	14074	60	habitatmap 2023
2445614_1	2445614	2445614	1	0	2330_dw	80866	70	habitatmap 2023
2446386_1	2446386	2446386	1	0	6510_hu	10082	30	habitatmap 2023
2446546_1	2446546	2446546	1	0	6230_hn	27956	20	habitatmap 2023
2447382_2	18438166	2447382	0	0	6230_hmo	57993	NA	assessment
2454238_2	2454238	2454238	1	0	7140_oli	67310	100	assessment/habitatmap 2023
245458_1	245458	245458	1	0	2310	12053	100	assessment/habitatmap 2023
24548022_1	24548022	NA	1	1	9190	73060	100	habitatmap 2023
2456885_2	6651189	2456885	1	0	2180	49124	100	assessment/habitatmap 2023
24583622_1	24583622	NA	1	1	9160	16043	100	habitatmap 2023
2460790_1	2460790	2460790	1	0	2330_dw	64527	40	habitatmap 2023
2461998_1	2461998	2461998	1	0	6230_ha	63853	100	habitatmap 2023
2462930_1	2462930	2462930	1	0	6230_hn	27959	0	habitatmap 2023
2466537_1	2466537	2466537	1	0	91E0_sf	86460	100	habitatmap 2023
2466993_1	2466993	2466993	1	0	2180	50548	100	assessment/habitatmap 2023
246710_1	246710	246710	1	0	4030	75530	80	habitatmap 2023
2468182_2	10857782	2468182	1	0	6410_mo	6771	15	assessment/habitatmap 2023
246866_1	246866	246866	0	0	6510_hu	19316	40	habitatmap 2023
2471214_1	2471214	2471214	1	0	6230	47373	NA	habitatmap 2023
24738310_1	24738310	NA	0	1	9120	13432	100	habitatmap 2023
24748477_1	24748477	NA	1	1	1330_da	78213	10	habitatmap 2023
247506_1	247506	247506	1	0	4030	11864	100	habitatmap 2023
24774_1	24774	24774	0	0	9160	84740	70	habitatmap 2023
2479154_2	36033586	2479154	1	0	6410_mo	11800	40	assessment/habitatmap 2023
248018_1	248018	248018	1	0	4030	87643	100	habitatmap 2023
24838077_1	24838077	NA	0	1	9190	74335	70	habitatmap 2023
2485458_1	2485458	2485458	1	0	6230_hn	32191	80	habitatmap 2023
248946_1	248946	248946	1	0	9160	16081	70	assessment/habitatmap 2023
2495762_2	19272978	2495762	1	0	6510_hu	76311	NA	assessment/habitatmap 2023
249649_2	6541105	249649	1	1	2160	53870	75	assessment/habitatmap 2023
24967345_1	24967345	24967345	1	0	2190_mp	39473	100	habitatmap 2023
24967913_1	24967913	NA	1	1	91E0_sf	45448	100	habitatmap 2023
2497202_1	2497202	2497202	1	0	6510_hu	67483	80	habitatmap 2023
2497938_1	2497938	2497938	0	0	91E0_sf	94254	70	habitatmap 2023
25_1	64892721	25	1	1	2130_hd	50892	100	assessment/habitatmap 2023
250033_1	17289393	250033	1	1	2180	7597	100	assessment/habitatmap 2023
2500918_2	33776950	2500918	1	0	7140_meso	35121	NA	assessment
2501941_1	2501941	2501941	1	0	2180	48553	100	habitatmap 2023
25023321_1	25023321	NA	0	1	91E0_va	84301	100	habitatmap 2023
250486_1	250486	250486	1	0	4030	80476	100	habitatmap 2023
2505729_1	2505729	2505729	1	0	1330_hpr	39517	100	habitatmap 2023
2505782_1	2505782	2505782	0	0	6230_hn	19466	30	habitatmap 2023
25061081_1	25061081	NA	1	1	9130_end	4072	100	habitatmap 2023
2506262_1	2506262	2506262	1	0	91E0_sf	83243	100	habitatmap 2023
2506806_1	2506806	2506806	1	0	2330_dw	53459	90	habitatmap 2023
251090_1	251090	251090	1	0	4010	17756	100	assessment/habitatmap 2023
2510901_1	2510901	2510901	1	0	2180	49132	100	habitatmap 2023
2511025_1	2511025	2511025	1	0	2180	3419	98	habitatmap 2023
251317_1	251317	251317	1	0	2160	51298	100	habitatmap 2023
251317_2	9829813	251317	1	1	2130_hd	51163	100	assessment/habitatmap 2023
251358_1	251358	251358	1	0	4010	59933	100	habitatmap 2023
25137846_1	25137846	NA	0	1	9190	90973	100	habitatmap 2023
2514150_1	2514150	2514150	1	0	6510_hu	14314	30	habitatmap 2023
251602_1	251602	251602	1	0	4030	10241	30	habitatmap 2023
2516785_1	2516785	2516785	1	0	2130_had	64711	100	habitatmap 2023
25171862_1	25171862	NA	1	1	91E0_vm	70863	80	habitatmap 2023
25177206_1	25177206	NA	0	1	91E0	89485	50	habitatmap 2023
251977_1	251977	251977	0	0	6510_hu	39045	70	habitatmap 2023
25227801_1	25227801	NA	1	1	9130_end	741	100	habitatmap 2023
2532726_1	2532726	2532726	1	0	2330_dw	71279	30	habitatmap 2023
2534662_2	40283398	2534662	1	0	6410_mo	9392	60	assessment/habitatmap 2023
253593_2	253593	253593	0	0	91E0_vc	85260	30	assessment/habitatmap 2023
253621_1	253621	253621	0	0	1330_hpr	34651	100	assessment/habitatmap 2023
25401510_1	25401510	NA	0	1	9160	85104	100	habitatmap 2023
2541138_1	2541138	2541138	0	0	7140_meso	85654	40	assessment/habitatmap 2023
255153_1	255153	255153	1	0	2180	50548	100	assessment/habitatmap 2023
2552758_2	19329974	2552758	1	0	7140_oli	22745	40	assessment/habitatmap 2023
2552882_2	66737202	2552882	1	0	6410_mo	90869	NA	assessment
2553489_1	2553489	2553489	0	0	6510_hua	1001	100	habitatmap 2023
255350_1	255350	255350	1	0	2330_dw	71260	NA	assessment
255454_1	255454	255454	1	0	4010	63164	30	habitatmap 2023
255454_1	255454	255454	1	0	4030	63164	70	habitatmap 2023
2555189_1	2555189	2555189	1	0	2180	48569	100	habitatmap 2023
255826_2	33810258	255826	1	0	6230_hmo	55661	100	assessment/habitatmap 2023
256177_2	501937	256177	1	0	2180	49458	100	assessment/habitatmap 2023
2562350_1	2562350	2562350	1	0	6230_ha	63706	100	habitatmap 2023
25623861_1	25623861	25623861	1	0	2190_mp	49120	100	habitatmap 2023
25659794_1	25659794	NA	1	1	9190	76059	100	habitatmap 2023
25679990_1	25679990	NA	1	1	91E0_vm	68209	50	habitatmap 2023
25679990_1	25679990	NA	1	1	91E0_vo	68209	50	habitatmap 2023
256978_1	256978	256978	1	0	2310	56452	NA	assessment
257081_2	257081	257081	1	0	91E0_vc	5821	40	assessment/habitatmap 2023
2572274_1	2572274	2572274	1	0	6230_hn	14097	25	habitatmap 2023
257502_1	257502	257502	1	0	4010	55955	30	habitatmap 2023
257502_1	257502	257502	1	0	4030	55955	70	habitatmap 2023
257618_1	257618	257618	1	0	4030	24521	100	habitatmap 2023
25777_2	955569	25777	1	0	2120	47162	100	assessment/habitatmap 2023
257841_1	257841	257841	1	0	2120	50591	20	habitatmap 2023
257841_1	257841	257841	1	0	2130_hd	50591	30	habitatmap 2023
257841_1	257841	257841	1	0	2170	50591	40	habitatmap 2023
25817350_1	25817350	NA	1	1	9130_end	14534	100	habitatmap 2023
2582866_1	2582866	2582866	1	0	91E0_sf	21521	100	habitatmap 2023
258390_1	258390	258390	1	0	6510_hu	22486	100	assessment/habitatmap 2023
258390_2	258390	258390	1	0	6510_hu	22486	100	assessment/habitatmap 2023
2584641_1	2584641	NA	0	1	9120	71765	100	habitatmap 2023
258782_1	258782	258782	1	0	2310	72796	30	assessment/habitatmap 2023
2589090_1	2589090	2589090	0	0	91E0_sf	82820	70	habitatmap 2023
258998_1	258998	258998	1	0	91E0_vo	87491	20	habitatmap 2023
259122_1	259122	259122	0	0	6510_hu	64764	30	habitatmap 2023
25924793_1	25924793	NA	1	1	9130_end	21135	100	habitatmap 2023
2593969_1	2593969	2593969	1	0	2190_mp	49459	100	assessment/habitatmap 2023
2595841_2	27761665	2595841	1	0	1330_hpr	35616	100	assessment/habitatmap 2023
259666_1	259666	259666	1	0	4030	12643	100	habitatmap 2023
25974_1	25974	25974	1	0	2330_bu	57111	100	assessment/habitatmap 2023
2598774_2	44541814	2598774	1	0	7140_meso	90885	100	assessment/habitatmap 2023
259889_1	1308465	1308465	1	1	2130_hd	43865	100	assessment/habitatmap 2023
259889_3	4454193	259889	1	0	2120	44542	100	assessment/habitatmap 2023
2599986_1	2599986	2599986	1	0	6230_hn	90946	15	habitatmap 2023
26001714_1	26001714	NA	1	1	9120	23183	50	habitatmap 2023
26001714_1	26001714	NA	1	1	9190	23183	50	habitatmap 2023
260082_1	260082	260082	1	0	91E0_vo	29481	100	assessment/habitatmap 2023
26013662_1	26013662	NA	1	1	9190	72531	50	habitatmap 2023
2602729_1	2602729	2602729	1	0	91E0_sf	5020	100	habitatmap 2023
260273_1	260273	260273	1	0	2130_hd	50617	100	habitatmap 2023
260306_1	260306	260306	1	0	4030	27919	NA	assessment
2603270_1	2603270	NA	0	1	91E0_va	85404	60	habitatmap 2023
26055646_1	26055646	NA	0	1	9120	81652	100	habitatmap 2023
2609329_1	2609329	2609329	1	0	2130_had	8486	100	habitatmap 2023
2610_1	2610	2610	0	0	4030	13834	100	assessment/habitatmap 2023
26140370_1	26140370	NA	1	1	91E0_vm	18422	100	habitatmap 2023
261429_1	23395637	261429	1	1	2160	48618	NA	assessment
2614449_1	2614449	2614449	1	0	2180	49513	100	habitatmap 2023
261750_1	261750	261750	0	0	2330_bu	55198	50	habitatmap 2023
261854_1	261854	261854	1	0	4010	64269	90	assessment/habitatmap 2023
2619730_1	2619730	2619730	0	0	91E0_sf	37145	100	habitatmap 2023
26252182_1	26252182	NA	0	1	9190	50760	70	habitatmap 2023
2626770_1	2626770	2626770	1	0	6230_hn	18857	80	habitatmap 2023
26273_1	26273	26273	0	0	9130_end	80099	100	habitatmap 2023
26322_1	26322	26322	1	0	4030	13905	100	assessment/habitatmap 2023
2632937_1	2632937	2632937	1	0	91E0_sf	23998	100	habitatmap 2023
2633298_1	2633298	2633298	1	0	2330_dw	27166	100	habitatmap 2023
2634738_1	2634738	2634738	0	0	6230_hn	32357	10	habitatmap 2023
2635657_1	2635657	2635657	1	0	2330_dw	7836	100	habitatmap 2023
2635742_1	2635742	NA	0	1	9190	38619	100	habitatmap 2023
263605_1	263605	263605	1	0	2130_hd	51213	100	habitatmap 2023
26370777_1	26370777	NA	0	1	91E0_vc	2322	70	habitatmap 2023
2637569_1	2637569	2637569	1	0	6230_hmo	44829	100	assessment/habitatmap 2023
26393_2	16803609	26393	1	0	91E0_vc	813	NA	assessment
26429561_1	26429561	NA	0	1	91E0_vn	9812	100	habitatmap 2023
2643702_2	47732470	2643702	1	0	6410_mo	74287	NA	assessment
2645158_2	2645158	2645158	1	0	7140_meso	35031	30	assessment/habitatmap 2023
2645426_1	2645426	2645426	1	0	6510_hu	69133	NA	assessment/habitatmap 2023
265170_1	265170	265170	1	0	4010	56182	NA	assessment
266294_1	266294	266294	1	0	2310	18479	100	assessment/habitatmap 2023
2663601_1	2663601	2663601	1	0	2180	49511	100	habitatmap 2023
266417_1	20336817	266417	1	1	2130_hd	8473	70	habitatmap 2023
2664513_1	2664513	2664513	1	0	6230_hmo	46198	NA	assessment
266834_1	266834	266834	1	0	4030	NA	NA	assessment
26713433_1	26713433	NA	0	1	91E0_va	85185	70	habitatmap 2023
267190_1	267190	267190	1	0	4030	81362	NA	assessment
267222_1	267222	267222	0	0	9190	NA	NA	assessment
2673454_1	2673454	2673454	1	0	6230_hn	53328	100	habitatmap 2023
267474_1	267474	267474	1	0	4030	27953	100	assessment/habitatmap 2023
267513_1	267513	267513	0	0	91E0_vc	82901	30	assessment/habitatmap 2023
2677038_1	2677038	2677038	1	0	6230_hn	64140	100	habitatmap 2023
2678961_1	2678961	2678961	1	0	2130_had	8486	100	habitatmap 2023
2679529_1	2679529	2679529	1	0	91E0_sf	86461	100	habitatmap 2023
267986_2	923346	267986	1	0	7140_meso	25712	100	assessment/habitatmap 2023
2680530_1	2680530	2680530	1	0	6230_ha	9262	10	habitatmap 2023
26806_1	26806	26806	0	0	9190	53820	100	habitatmap 2023
26822_1	26822	26822	1	0	9160	31232	100	assessment/habitatmap 2023
268341_1	268341	268341	0	0	2180	48407	70	assessment/habitatmap 2023
2684561_1	2684561	2684561	0	0	6510_hua	5484	80	habitatmap 2023
268886_1	268886	268886	0	0	6510_hu	69037	70	habitatmap 2023
2689190_1	2689190	NA	0	1	9120	79608	70	habitatmap 2023
2690485_1	2690485	2690485	1	0	1330_hpr	42546	100	habitatmap 2023
2691846_1	2691846	NA	1	1	9120	24556	100	habitatmap 2023
26918958_1	26918958	NA	1	1	9190	61772	100	habitatmap 2023
269298_1	269298	269298	1	0	4010	14891	95	assessment/habitatmap 2023
26985305_1	26985305	NA	0	1	9130_end	84934	70	habitatmap 2023
27_2	44732209	27	1	0	2120	39933	100	assessment/habitatmap 2023
27010094_1	27010094	NA	1	1	9120	68922	100	habitatmap 2023
2704406_1	2704406	2704406	1	0	91E0_sf	72033	50	habitatmap 2023
27090_1	27090	27090	1	0	4030	23509	NA	assessment
271030_1	271030	271030	1	0	7140_meso	21273	80	assessment/habitatmap 2023
271446_1	271446	271446	1	0	91E0_vo	16317	NA	assessment
271782_1	271782	271782	0	0	6510_hu	18049	100	habitatmap 2023
27207609_1	27207609	NA	1	1	9120	24554	100	habitatmap 2023
2725074_1	2725074	2725074	1	0	6230_hn	27961	10	habitatmap 2023
27255229_1	27255229	NA	1	1	1330_da	81676	100	habitatmap 2023
272630_1	272630	272630	0	0	4030	67903	NA	assessment
272850_1	272850	272850	1	0	4030	23530	NA	assessment
2729137_1	2729137	2729137	1	0	2180	44580	100	habitatmap 2023
2733713_2	53065361	2733713	0	0	6510_hua	3888	100	assessment/habitatmap 2023
273717_1	273717	273717	1	0	2180	49132	100	assessment/habitatmap 2023
2738390_1	2738390	2738390	1	0	6230_ha	79171	100	habitatmap 2023
273886_1	273886	273886	1	0	4010	64281	100	habitatmap 2023
273969_1	44903985	273969	1	1	2160	50634	100	assessment/habitatmap 2023
273969_2	273969	273969	1	0	2120	49782	100	habitatmap 2023
274002_1	274002	274002	1	0	2330_dw	27166	100	assessment/habitatmap 2023
2741_1	2741	2741	0	0	2120	61735	100	assessment/habitatmap 2023
27415718_1	27415718	NA	0	1	91E0_va	10184	100	habitatmap 2023
2742_1	2742	2742	1	0	91E0_vo	90749	100	assessment/habitatmap 2023
274418_1	274418	274418	1	0	4030	23623	100	habitatmap 2023
2746674_1	2746674	2746674	1	0	7140_oli	14869	50	habitatmap 2023
27474_1	27474	27474	0	0	9190	75390	50	assessment/habitatmap 2023
2748593_1	2748593	2748593	1	0	2130_had	8486	100	habitatmap 2023
275062_1	275062	275062	1	0	4030	80337	90	habitatmap 2023
2751913_1	2751913	2751913	1	0	91E0_sf	45326	80	habitatmap 2023
275382_1	275382	275382	1	0	2310	81279	100	assessment/habitatmap 2023
27552502_1	27552502	NA	0	1	9190	76652	80	habitatmap 2023
275830_1	275830	275830	1	0	4030	58776	NA	assessment
27602_1	27602	27602	1	0	4030	61088	NA	assessment
276086_1	276086	276086	1	0	4030	80548	100	habitatmap 2023
2760937_1	2760937	2760937	1	0	6410_mo	15860	NA	assessment
2762450_1	2762450	2762450	1	0	6230_ha	9262	10	habitatmap 2023
276438_1	276438	276438	0	0	2330_dw	56211	NA	assessment
2767798_1	2767798	2767798	1	0	7140_meso	27741	90	assessment/habitatmap 2023
2768390_1	2768390	2768390	1	0	6230_ha	23277	5	habitatmap 2023
2770665_1	2770665	2770665	0	0	91E0_sf	5655	100	habitatmap 2023
277158_1	277158	277158	0	0	6510_hu	9281	30	habitatmap 2023
277214_1	277214	277214	1	0	4010	51700	75	assessment/habitatmap 2023
2773045_1	2773045	2773045	1	0	2180	46817	100	habitatmap 2023
2778929_1	2778929	2778929	1	0	2130_had	64711	100	habitatmap 2023
2780977_2	19820337	2780977	1	0	2170	50486	100	assessment/habitatmap 2023
2785266_1	2785266	2785266	1	0	6230_hn	14097	25	habitatmap 2023
27865_1	27865	27865	1	0	9130_end	79739	100	habitatmap 2023
278790_1	278790	NA	0	1	9120	82791	70	habitatmap 2023
279146_1	279146	279146	1	0	2310	59065	15	assessment/habitatmap 2023
279478_1	279478	279478	1	0	4010	81484	NA	assessment
28_2	9540785	28	1	0	2120	93559	25	assessment/habitatmap 2023
2801065_1	2801065	2801065	1	0	91E0_sf	93481	100	habitatmap 2023
280274_1	280274	280274	1	0	91E0_vo	18499	50	habitatmap 2023
28033446_1	28033446	NA	1	1	9160	11772	100	habitatmap 2023
2805181_2	53136829	2805181	0	0	1330_hpr	47963	100	assessment/habitatmap 2023
2806505_1	2806505	2806505	1	0	91E0_sf	91549	100	habitatmap 2023
2807209_1	2807209	2807209	1	0	91E0_sf	4490	70	habitatmap 2023
280854_1	280854	280854	1	0	6510_hus	28634	100	habitatmap 2023
2809525_1	2809525	2809525	0	0	1330_hpr	36803	90	assessment/habitatmap 2023
281177_1	281177	281177	0	0	6510_hu	55728	50	assessment/habitatmap 2023
2812242_1	2812242	2812242	1	0	91E0_sf	21521	100	habitatmap 2023
28126_1	28126	28126	1	0	4010	72486	100	assessment/habitatmap 2023
2813697_1	2813697	2813697	1	0	6230_hn	44564	60	assessment/habitatmap 2023
2814902_2	2814902	2814902	1	0	7140_oli	22745	40	assessment/habitatmap 2023
281554_1	281554	281554	1	0	2310	31961	100	assessment/habitatmap 2023
281654_1	281654	281654	0	0	6510_hu	8810	75	habitatmap 2023
28175669_1	28175669	28175669	1	0	2190_mp	46857	100	habitatmap 2023
28181126_1	28181126	NA	1	1	9120	24680	70	habitatmap 2023
