point_code	is_centroid	grts_ranking	x	y
656246_1	1	656246	210301.6	208174.1
656246_2	0	11142006	210402.13	208224.88
6572681_1	1	6572681	112061.6	193262.1
6572681_2	0	51661449	112047.15	193387.49
65791953_1	0	65791953	47942.2	182679.7
6579569_1	1	6579569	43101.59	210894.12
6580153_1	0	6580153	152942.1	160679.9
6584497_1	1	6584497	30205.6	202062.1
6586537_1	1	6586537	135005.6	193518.1
658869_1	1	658869	61053.59	219438.1
658870_1	1	658870	203069.6	192110.1
6589017_1	0	6589017	111942.4	177679.8
65903302_1	0	65903302	159971	180197.1
6590374_1	1	6590374	186269.6	179950.1
6592105_1	1	6592105	129245.6	214958.1
65926_1	1	65926	184061.6	174446.1
659330_1	1	659330	256733.6	160558.1
659382_1	1	659382	218461.54	197614.18
659794_1	1	659794	247741.6	188078.1
659794_2	0	659794	247742.03	188082.58
66006_1	1	66006	177725.61	217902.14
6604022_1	1	6604022	196093.6	216174.1
661425_1	1	661425	30461.59	202030.11
661425_2	0	64100273	30661.3	201762.5
6614833_1	1	6614833	33245.6	203374.1
661681_1	1	661681	26621.6	201454.1
6616969_1	1	6616969	120125.6	188878.1
66192573_1	0	66192573	141613.66	228251.96
6624449_1	1	6624449	86141.6	203758.1
662514_1	1	662514	240125.6	180782.1
6626793_1	1	6626793	137053.6	191566.1
66269974_1	0	66269974	155942.1	187679.7
66270_1	1	66270	153373.56	233006.09
6629970_1	1	6629970	237085.6	193070.1
6630337_1	1	6630337	72925.6	205614.1
6630337_2	0	45689793	73042.8	205512.16
6636566_1	1	6636566	161981.6	200238.1
663865_1	1	663865	130717.6	155758.1
6640817_1	1	6640817	22941.6	199054.1
66429373_1	0	66429373	142031.14	224995.14
6645958_1	1	6645958	169085.41	177870.14
664753_1	0	24155313	24042.22	198166.46
66486_1	1	66486	215101.59	201518.19
66499026_1	0	66499026	231942.2	187679.8
665653_1	1	665653	73533.59	226542.12
66604966_1	0	66604966	186929.7	180191.1
6667250_1	0	6667250	241920	181661
667185_1	1	667185	29981.59	202254.12
667254_1	1	667254	210589.6	206766.1
6673458_1	1	6673458	221757.6	175406.1
6676393_1	1	6676393	126653.6	198318.1
667701_1	1	667701	79005.6	223598.1
6679861_1	1	6679861	77277.6	227950.1
66842921_1	0	66842921	149916.5	202692.5
6690066_1	1	6690066	219133.59	217230.14
6696497_1	1	6696497	29917.6	202446.1
66974905_1	0	66974905	143942.2	154679.8
669910_1	1	669910	173693.59	215758.11
67_1	1	10381105	38205.6	205486.1
67_2	0	10381105	38211.5	205477.5
6700566_1	1	6700566	153789.6	195726.1
67047049_1	0	67047049	111942.2	186679.9
6706418_1	1	6706418	243101.6	177550.1
670646_1	1	670646	214109.6	196910.1
67080838_1	0	67080838	169987.5	170669.3
671029_1	1	671029	77565.6	227022.1
671238_1	1	671238	159101.6	165934.1
67161_1	1	67161	104637.6	177838.1
67161_2	0	67161	104638.41	177836.86
6716841_1	1	6716841	135453.6	199918.1
6721705_1	1	6721705	132925.6	192686.1
67282_1	1	67282	225181.59	188206.11
6733718_1	1	6733718	167357.6	216878.1
6733945_1	0	6733945	147942.2	185179.8
673590_1	1	673590	190205.6	198062.1
673910_1	1	673910	206173.6	217742.1
673977_1	0	673977	138942.2	161179.8
674070_1	1	674070	164285.6	187342.1
674070_2	0	674070	164286.01	187343.07
6749609_1	1	6749609	136477.6	199598.1
6759510_1	1	6759510	184061.6	194478.1
676665_1	1	676665	131997.6	163694.1
676914_1	1	676914	220861.6	175278.1
676914_2	0	676914	220862.61	175281.42
676946_1	1	676946	243261.6	196590.1
67697_1	1	67697	53437.59	217230.11
677041_1	0	54891697	23327.9	198167.8
677041_2	1	677041	22845.59	198318.11
6770678_1	1	6770678	189725.86	218094.19
677174_1	1	677174	190941.6	188494.1
677174_2	0	677174	190942.03	188496.18
677254_1	1	677254	179581.6	171630.1
677714_1	1	677714	240765.59	197166.11
6779778_1	1	6779778	254301.6	160270.1
678065_1	1	678065	28125.59	200878.12
678638_1	1	678638	203005.6	222926.1
678638_2	1	5397230	202909.59	222990.11
6788273_1	1	6788273	23357.6	198990.1
6792238_1	1	6792238	186013.64	219470.07
68_1	0	24564913	22549.3	199262.3
68_2	0	53073073	22523.67	199231.48
6801129_1	1	6801129	137341.6	194926.1
6802857_1	1	6802857	133885.6	199534.1
68038_1	1	68038	162653.6	172462.1
6808913_1	1	6808913	51101.6	168974.1
681777_1	1	681777	38077.6	205582.1
681945_1	1	681945	106909.6	163470.1
6831873_1	1	6831873	61565.6	205070.1
683638_1	1	683638	212477.6	207662.1
683702_1	1	683702	215261.6	188622.1
6840406_1	0	6840406	181942.2	199679.8
6846641_1	1	6846641	30045.6	201710.1
684982_1	1	684982	217149.53	199214.08
685273_1	1	685273	112317.6	161998.1
6852946_1	1	6852946	247965.6	189134.1
68562_1	1	68562	227869.6	194478.1
685686_1	1	685686	213725.6	202446.1
68601_1	1	68601	126429.71	175150.13
686041_1	1	686041	104445.6	162798.1
687321_1	1	687321	119645.59	163534.11
6876377_1	1	6876377	119645.6	161262.1
687729_1	1	687729	40413.6	208974.1
68790_1	1	68790	208893.82	198188.58
688094_1	1	688094	159261.6	225326.1
6898710_1	1	6898710	162077.6	200366.1
69_1	1	10398513	37021.59	206894.11
6902961_1	1	6902961	22589.6	198798.1
690390_1	1	690390	177501.6	217838.1
69097_1	1	69097	137917.6	193870.1
6911126_1	0	6911126	165933.7	209681.4
6912210_1	1	6912210	218973.6	199950.1
6918054_1	1	6918054	185917.6	180494.1
691894_1	1	691894	215453.6	187662.1
692017_1	1	692017	32509.6	204302.1
692017_2	0	43945777	32554	204437.3
6923026_1	1	6923026	223933.6	205742.1
6923026_2	0	23700242	223905.77	205753.69
692438_1	1	692438	171549.6	211118.1
692917_1	1	692917	64637.6	220302.1
693174_1	1	693174	215197.6	200142.1
693366_1	1	693366	207933.6	214894.1
693425_1	1	693425	23581.6	198702.1
693425_2	1	693425	23581.6	198702.1
693458_1	1	693458	219517.6	196398.1
69385_1	1	69385	108541.6	217230.1
694297_1	1	694297	102557.6	166318.1
6945394_1	1	6945394	219229.6	164654.1
6948370_1	1	6948370	231741.55	212238.12
695122_1	1	695122	236061.19	195662.2
6951250_1	1	6951250	247613.6	188014.1
6952881_1	1	6952881	30365.6	202190.1
695297_1	1	695297	56765.6	211982.1
695297_2	0	695297	56765.27	211970.46
69558_1	1	69558	218205.66	197102.07
6958641_1	1	6958641	30109.6	202350.1
696182_1	1	696182	206269.4	204142.3
6962_1	1	6962	230685.6	176462.1
696366_1	1	696366	194045.59	224718.11
696454_1	1	696454	180317.59	185166.11
6964969_1	1	6964969	137789.6	194510.1
69686_1	1	69686	196925.6	192302.1
697062_1	1	697062	212028.24	185523.58
6975362_1	1	6975362	258557.6	159310.1
698433_1	1	698433	74141.59	200718.1
698545_1	1	698545	26685.6	200110.1
6986542_1	1	6986542	195805.6	227982.1
6986542_2	0	37395246	195655.86	227996.46
699185_1	1	699185	37149.6	207118.1
6995369_1	1	6995369	136509.6	198702.1
699829_1	1	699829	62141.6	220782.1
70_1	1	10399281	29693.59	203342.1
701366_1	1	701366	218333.6	199374.1
701617_1	1	701617	24509.6	200238.1
70262_1	1	70262	214813.6	203694.1
702674_1	1	702674	218685.7	198734.3
703097_1	1	703097	138749.59	172206.11
7033906_1	1	7033906	221469.74	175373.98
703913_1	1	703913	136701.6	198830.1
7040817_1	1	7040817	32573.6	203086.1
704302_1	1	704302	198173.59	229710.11
7044405_1	1	7044405	78909.59	228078.11
704498_1	1	704498	240605.6	182542.1
704558_1	1	704558	193917.6	225518.1
7046610_1	1	7046610	231357.6	193838.1
704886_1	1	704886	212829.6	213838.1
704998_1	1	704998	202781.6	170638.1
7050417_1	1	7050417	23261.6	198990.1
7050417_2	0	7050417	23262.8	198990.19
70582_1	1	70582	215869.61	199982.04
7059177_1	1	7059177	137725.6	196686.1
70593_1	1	70593	71613.59	208622.11
7060694_1	0	7060694	170944.6	216168.1
7060905_1	1	7060905	136509.6	198190.1
7062294_1	1	7062294	155101.62	186382.11
7063334_1	0	7063334	208942.2	164679.8
706546_1	1	706546	239037.6	179438.1
7072966_1	1	7072966	162429.73	179534.43
7078_1	1	7078	190493.6	181806.1
70833_1	0	5969073	23695.46	199577.57
70833_2	1	70833	23357.59	199502.11
7085318_1	0	7085318	166912.9	163212.1
70866_1	1	70866	219421.58	197230.16
7087529_1	1	7087529	136445.6	197710.1
708914_1	1	708914	221821.6	183886.1
708921_1	1	708921	130397.6	155534.1
709330_1	1	709330	220285.6	193262.1
709353_1	1	709353	143261.6	200974.1
7097606_1	0	7097606	167947.3	163226.5
7101874_1	1	7101874	249981.6	161582.1
7102909_1	0	7102909	140943.83	226241.19
71033_1	1	71033	139645.59	179086.11
710769_1	1	710769	50941.6	216046.1
710833_1	0	21485745	26334.3	200556.7
7108785_1	1	7108785	29789.6	201838.1
7110825_1	1	7110825	134781.6	193774.1
711945_1	1	711945	117821.6	207694.1
7120210_1	1	7120210	247229.6	187598.1
712310_1	1	712310	212573.6	207502.1
71238_1	1	71238	171709.59	169102.11
714198_1	1	714198	185789.55	211054.09
714230_1	1	714230	196381.64	204110.11
7145_1	1	7145	151901.6	188046.2
7146985_1	1	7146985	137885.6	193742.1
71478_1	1	71478	193181.7	194830.02
7148818_1	1	7148818	219197.59	217422.11
715090_1	1	715090	248285.6	190862.1
7151081_1	1	7151081	136829.6	191534.1
715445_1	1	715445	66461.6	224814.1
7159093_1	1	7159093	77565.57	227726.05
7159318_1	1	7159318	154109.6	195246.1
7159601_1	1	7159601	30525.6	202382.1
7165105_1	1	7165105	22717.6	198894.1
716593_1	0	32280369	32802.8	204318.1
7168425_1	1	7168425	129533.6	199374.1
7172178_1	1	7172178	250461.6	197294.1
717430_1	1	717430	217789.6	202926.1
7174354_1	1	7174354	218877.6	199918.1
7176361_1	1	7176361	134877.6	193486.1
717750_1	1	717750	218173.3	198254.3
7178722_1	1	7178722	253053.6	203470.1
717937_1	1	717937	53405.6	211374.1
71902_1	1	71902	163037.64	225486.19
719025_1	1	719025	28445.6	200910.1
719025_2	0	32831665	28463.2	200461
7196146_1	1	7196146	247101.6	183054.1
72_1	0	37941041	33099	203898.3
720309_1	1	720309	59229.6	221390.1
7203174_1	1	7203174	197341.64	167342.11
720369_1	1	720369	43645.6	186894.1
720369_2	0	720369	43646.06	186890.09
720689_1	1	720689	31933.52	203598.58
7208018_1	1	7208018	251325.6	199374.1
7215025_1	1	7215025	30685.6	202094.1
7218601_1	1	7218601	136477.6	197262.1
721906_1	1	721906	238013.58	183118.03
7219313_1	0	54077553	53917.3	216284.4
7220533_1	1	7220533	77213.6	227790.1
7220533_2	0	44969269	77277.36	227753.32
7220785_1	1	7220785	30109.6	202670.1
7235186_1	1	7235186	223453.6	166286.1
7237425_1	1	7237425	33149.6	202542.1
72406_1	1	72406	172029.6	204718.1
7242146_1	1	7242146	251965.6	200238.1
7253302_1	1	7253302	186013.6	186158.1
7258281_1	1	7258281	136029.6	191982.1
726193_1	1	726193	23613.59	199534.1
72690_1	1	72690	239325.53	181326.1
7270193_1	1	7270193	32893.6	203950.1
7282153_1	1	7282153	137277.6	191758.1
729401_1	1	729401	130973.6	155374.1
7294430_1	1	7294430	163069.6	226830.1
73_1	1	10419637	59005.59	221230.1
730289_1	1	730289	24637.6	198350.1
730289_2	1	3810481	24541.59	198350.12
7302961_1	1	7302961	32477.6	203022.1
7303218_1	1	7303218	219709.6	172014.1
730758_1	1	730758	177341.84	174862.25
7318_1	1	7318	166109.59	204974.11
732114_1	1	732114	230813.6	194766.1
732161_1	1	732161	57821.59	210862.1
7323049_1	1	7323049	136541.6	198574.1
732597_1	1	732597	62429.6	222062.1
732977_1	1	732977	33405.6	202606.1
73298_1	1	73298	235453.6	185966.1
7330485_1	1	7330485	65661.6	224430.1
733237_1	1	733237	78845.6	223630.1
7335729_1	1	7335729	32733.6	203630.1
7335729_2	1	58781489	32829.59	203630.11
7335926_1	1	7335926	187997.6	216494.1
733862_1	1	733862	197821.6	174350.1
7339222_1	1	7339222	171293.6	215374.1
734_1	1	734	153661.56	233774.2
734321_1	1	734321	53309.6	211438.1
7349673_1	1	7349673	136413.6	197870.1
735025_1	0	40105777	35280.7	206154.8
735033_1	1	735033	134847.93	169416.96
7354249_1	1	7354249	119997.6	188942.1
736182_1	1	736182	213789.6	196302.1
736230_1	1	736230	205309.6	183214.1
736565_1	1	736565	78013.6	227566.1
7367346_1	1	7367346	245565.6	161070.1
73682_1	1	73682	234973.6	194862.1
736949_1	1	736949	69277.6	220878.1
736949_2	0	736949	69278.75	220888.1
7370473_1	1	7370473	137085.6	197518.1
737073_1	1	737073	30749.6	202478.1
7370929_1	1	7370929	29885.6	202062.1
737333_1	1	737333	77757.6	226606.1
738230_1	1	738230	215741.53	200174.12
738265_1	1	738265	104378.71	167597.92
7393158_1	1	7393158	177501.6	179502.1
7394534_1	1	7394534	212733.5	172814.05
74_1	1	10458289	23453.6	198798.1
74_2	0	48207025	23541.71	198852.05
7401_1	1	7401	152253.51	194606.26
7401217_1	1	7401217	60829.6	204846.1
7405442_1	1	7405442	258397.6	158894.1
7409129_1	1	7409129	137853.6	193966.1
741938_1	1	741938	232925.59	179118.11
7421237_1	1	7421237	77629.59	227758.12
7421745_1	1	7421745	30461.6	202350.1
7424294_1	1	7424294	213405.6	161486.1
742450_1	1	742450	221661.6	175502.1
742450_2	0	17519666	221704.8	175515.1
7425_1	1	7425	64253.59	206894.11
742577_1	0	22844593	23680.3	198292.9
742610_1	1	742610	220637.57	196718.17
7427249_1	1	7427249	22845.6	198830.1
743377_1	1	743377	50173.59	184878.1
7435138_1	0	7435138	253922.8	160641.5
743862_1	1	743862	209533.6	190638.1
743982_1	1	743982	194077.7	225710.1
74429_1	1	74429	152445.6	232814.1
744742_1	1	744742	214813.6	162894.1
744742_2	0	744742	214805.3	162890.1
74505_1	1	74505	107229.592	213710.1136
74514_1	1	74514	222941.6	204878.1
745170_1	1	745170	223869.5	190126.1
7461726_1	1	7461726	179485.6	243214.1
7463357_1	0	7463357	141778.6	224962.03
7465_1	1	7465	145885.59	203886.11
7467350_1	1	7467350	184317.6	190798.1
746865_1	1	746865	43261.6	211022.1
746933_1	1	746933	55773.6	218830.1
7471273_1	1	7471273	135677.6	192430.1
747538_1	1	747538	234685.59	206030.11
7482929_1	1	7482929	29949.6	202510.1
748761_1	1	748761	120157.6	162926.1
7489257_1	1	7489257	138205.6	194446.1
74929_1	0	37299377	24718.3	199082.7
7499650_1	1	7499650	258525.6	159534.1
75_1	1	10462645	56157.6	219182.1
75_2	0	60794293	56152.42	219213.04
750198_1	1	750198	218429.51	203950.08
750518_1	1	750518	216605.64	200110.13
750550_1	1	750550	180029.6	207406.1
750593_1	1	750593	57085.6	215438.1
750646_1	1	750646	196829.51	189678.1
75126_1	1	75126	213021.5	215310.15
751337_1	1	751337	137053.6	197614.11
7515953_1	1	7515953	33373.6	203982.1
7520049_1	1	7520049	32189.6	202766.1
75230_1	1	75230	165629.59	227598.11
7525097_1	0	7525097	143208.1	200877.6
7530834_1	1	7530834	247997.6	190766.1
7533442_1	1	7533442	254269.6	159790.1
753630_1	1	753630	160157.6	225582.1
753630_2	0	28016606	160126.4	225579.4
753689_1	1	753689	99613.59	163502.11
754082_1	1	754082	251645.6	200590.1
7545942_1	1	7545942	184221.6	194510.1
7546281_1	1	7546281	136125.6	197294.1
75474_1	1	75474	223197.56	189358.13
7556574_1	1	7556574	163165.6	226958.1
755934_1	1	755934	161533.6	224654.1
755986_1	1	755986	223325.6	217326.1
7560178_1	1	7560178	240701.6	180814.1
758453_1	1	758453	64029.6	220366.1
758585_1	1	758585	131005.6	163502.1
75889_1	0	8988785	53887.65	216183.61
758961_1	1	758961	23133.6	199118.1
758961_2	1	2446513	23037.59	199086.11
7594429_1	0	7594429	141088.6	225742.71
76_1	1	10481457	32637.6	203566.1
760057_1	1	760057	133117.6	179886.1
76022_1	1	76022	199197.6	213166.1
7602646_1	1	7602646	177693.6	218350.1
7603222_1	1	7603222	162429.6	200558.1
760793_1	1	760793	110845.6	169294.1
7618353_1	1	7618353	30269.6	202958.1
7619046_1	1	7619046	203965.6	170798.1
76242_1	1	76242	228541.59	193998.17
76294_1	1	76294	160125.6	161870.1
7629490_1	1	7629490	245501.6	161038.1
7630641_1	1	7630641	33085.6	202798.1
7633073_1	1	7633073	30077.6	202094.1
7635137_1	0	7635137	83942.3	207178.4
763705_1	1	763705	133917.6	165806.1
76406_1	1	76406	214941.58	207342.09
764081_1	1	764081	26141.59	200046.11
764081_2	1	9152689	26237.59	200110.11
764754_1	1	764754	237437.57	195278.15
7649001_1	1	7649001	137149.6	196878.1
764914_1	1	764914	243101.6	177742.1
764985_1	1	764985	122141.6	164302.1
766582_1	1	766582	217149.6	202350.1
766686_1	1	766686	154237.56	231278.11
7675369_1	1	7675369	137213.6	191566.1
76754_1	1	76754	230269.58	194702.09
767721_1	1	767721	137725.6	196718.1
7678913_1	1	7678913	72861.6	205678.1
7678913_2	0	7941057	72989.6	205518.1
7684161_1	1	7684161	77373.6	196846.1
7684870_1	0	7684870	154942.3	159679.8
7689393_1	1	7689393	22973.6	198926.1
7692713_1	1	7692713	129213.6	199342.1
769449_1	1	769449	136509.6	198350.1
769793_1	1	769793	61597.59	205422.1
7700530_1	0	7700530	221942.2	171179.8
7700649_1	1	7700649	134973.6	193454.1
7705777_1	1	7705777	23389.6	198286.1
7706226_1	1	7706226	222909.6	167758.1
7709097_1	1	7709097	129789.6	199278.1
7710006_1	1	7710006	193053.6	189550.1
7716742_1	1	7716742	177181.6	181454.1
7726126_1	1	7726126	186077.6	219854.1
77278_1	1	77278	165053.64	228686.11
7728174_1	1	7728174	193949.6	218606.1
7728437_1	1	7728437	77213.6	227822.1
77361_1	0	25701937	30074.7	203030.9
7738642_1	1	7738642	219005.6	217262.1
7738642_2	0	46273810	219068.42	217326.53
7739313_1	1	7739313	30269.6	201934.1
77394_1	1	77394	237949.6	187182.1
773970_1	1	773970	238621.6	200430.1
7745073_1	1	7745073	29725.6	202382.1
775605_1	1	775605	58781.6	220974.1
7759198_1	1	7759198	177565.6	241390.1
7759198_2	0	46294366	177639.65	241338.94
776369_1	1	776369	26461.6	200302.1
776369_2	1	4970673	26397.59	200334.11
7765417_1	1	7765417	135645.6	199918.1
7765929_1	1	7765929	126013.6	198574.1
7768278_1	1	7768278	177341.6	217742.1
777938_1	1	777938	223741.6	190158.1
7782774_1	1	7782774	212733.6	213966.1
7785_1	1	7785	130205.5	214350.06
77970_1	1	77970	240637.6	208782.1
779734_1	1	779734	185437.6	210638.1
78_1	1	10517813	78365.6	228750.1
78_2	0	2129205	78372.79	228778.82
780114_1	1	780114	242589.6	196494.1
7809_1	1	7809	57181.59	196526.11
781906_1	1	781906	238557.6	187182.1
781906_2	0	781906	238557	187181.21
782129_1	1	782129	32413.59	203566.11
782513_1	0	20697265	23759.9	196333.03
782513_2	1	782513	23421.59	195950.11
7825746_1	1	7825746	248381.6	191150.1
78294_1	1	78294	180573.6	216814.1
78294_2	0	78294	180572.77	216815.69
783029_1	1	783029	63101.6	221326.1
7831970_1	1	7831970	251709.6	200334.1
783286_1	1	783286	218109.6	199086.1
7836118_1	1	7836118	179709.6	214606.1
7836849_1	1	7836849	23357.6	199086.1
7839026_1	1	7839026	225021.59	178542.12
783954_1	1	783954	239549.59	186670.12
784177_1	1	784177	35069.6	205998.1
78454_1	1	78454	217565.6	203534.1
7851433_1	1	7851433	133885.6	199406.1
7853106_1	1	7853106	222589.6	175534.1
78558_1	1	78558	154109.57	231406.09
7857489_1	1	7857489	51005.6	169102.1
7862406_1	1	7862406	185725.6	179822.1
7862770_1	1	7862770	243229.6	178062.1
7863378_1	1	7863378	250781.6	199822.1
7863721_1	1	7863721	136477.6	199694.1
7864786_1	1	7864786	233437.6	189582.1
786674_1	1	786674	235325.59	177230.11
786902_1	1	786902	178109.6	218286.1
7874902_1	1	7874902	184605.64	185934.15
787893_1	1	787893	58301.6	220590.1
7881190_1	1	7881190	204061.6	170830.1
788593_1	1	788593	53085.6	217230.1
7895217_1	1	7895217	30205.6	201870.1
7901046_1	0	7901046	203942.2	204179.8
790454_1	1	790454	217693.52	197678.16
7907826_1	1	7907826	245821.6	181422.1
790830_1	1	790830	191005.6	229902.1
79089_1	1	79089	41821.6	194062.1
79089_2	0	79089	41821.72	194058.03
791221_1	1	791221	63005.6	220398.1
7913846_1	1	7913846	212637.6	213998.1
791478_1	1	791478	216413.6	199950.17
792070_1	1	792070	154973.6	162606.1
792209_1	1	792209	37213.62	183790.13
7929558_1	1	7929558	177629.55	209678.3
7936134_1	1	7936134	182813.6	180622.1
7941057_1	1	7941057	72989.59	205518.08
7945750_1	1	7945750	153821.6	195534.1
79478_1	1	79478	213053.6	204142.1
7951537_1	1	7951537	22749.6	198766.1
7953618_1	1	7953618	225885.6	194702.1
7953974_1	0	7953974	195942.1	198679.9
795825_1	0	15406257	23817.53	199474.03
795825_2	1	795825	24381.59	199054.11
797785_1	1	797785	104765.6	176878.1
798133_1	1	798133	62813.56	221934.2
798257_1	1	798257	29789.6	202830.1
799145_1	1	799145	131709.6	200558.1
799454_1	1	799454	153949.6	231054.1
7994790_1	1	7994790	188605.6	175118.1
79986_1	1	79986	228637.6	163374.1
79986_2	0	79986	228639.13	163377.59
8_1	1	1015221	60797.6	222446.1
8_2	0	1015221	60788.5	222448.3
800561_1	0	45102897	36176.8	205636.6
8007217_1	1	8007217	30205.6	202254.1
8009654_1	0	8009654	213942.7	200179.6
8010585_1	0	8010585	113942.1	177679.9
8015925_1	1	8015925	76797.6	226446.1
801793_1	1	801793	57053.6	212462.1
801793_2	0	34356225	57082.42	212469.3
802609_1	1	802609	30493.6	202894.1
8027561_1	1	8027561	135677.6	199854.1
802950_1	1	802950	178269.6	182734.1
8030422_1	1	8030422	177469.6	217998.1
803065_1	1	803065	131741.6	179694.1
803446_1	1	803446	218429.6	204398.1
803766_1	1	803766	215965.69	200686.18
80434_1	1	80434	228669.592	184846.1136
804422_1	1	804422	169693.6	167054.1
805081_1	1	805081	114013.59	169422.11
8055122_1	1	8055122	248157.6	190862.1
8056286_1	1	8056286	163517.6	227470.1
8056577_1	1	8056577	60701.6	204718.1
8057906_1	1	8057906	220637.6	175214.1
8058301_1	0	8058301	144848.5	221556.22
80594_1	1	80594	222525.6	189070.1
805942_1	1	805942	198653.65	188110.13
8060329_1	1	8060329	136285.6	199214.1
80606_1	1	80606	158525.592	227502.1136
80662_1	1	80662	161181.61	186286.04
8066273_1	1	8066273	70301.6	183534.1
8072753_1	1	8072753	29693.6	202350.1
808146_1	1	808146	219837.54	196270.12
80822_1	1	80822	213981.6	196750.1
808722_1	1	808722	218653.63	204238.04
809137_1	0	41089201	28408.2	200753.6
